sample_id,canny_f1,canny_f1_strict
00000,0.4278566338289847,0.09476770826808902
00001,0.42262845812556454,0.10683433423347172
00002,0.43099492907351306,0.10688423749279718
00003,0.6372189952575544,0.1664644927019163
00004,0.4896297812289983,0.1112290564140304
00005,0.4326561940562534,0.11449543882837486
00006,0.7556644100547485,0.22668554000041596
00007,0.33424251943705063,0.08199049344989175
00008,0.6298174572405871,0.1504106714036227
00009,0.30169183410082023,0.06482481460391017
00010,0.5527026238723824,0.1619871766130117
00011,0.4361315388931969,0.09692129362961936
00012,0.1854609471700325,0.04433214935247232
00013,0.17570704650658905,0.03723097193075393
00014,0.24588219260871477,0.06010401826327263
00015,0.5903058984373166,0.1482241449324871
00016,0.6914183511962884,0.1915488753102239
00017,0.31362908953167745,0.0696229017071663
00018,0.42185555110479567,0.10992265602977917
00019,0.5685107466390334,0.14897608707266996
00020,0.5520517647353156,0.13395597064709808
00021,0.7294933120623538,0.19251388038821368
00022,0.6761702251671332,0.19467171849723947
00023,0.6464099195792222,0.17922245523471528
00024,0.41179133754447655,0.09850953336208028
00025,0.761823621569458,0.24150561872244505
00026,0.5317531801334592,0.1274463630811489
00027,0.3191049971897581,0.07522770437941026
00028,0.15672399295244024,0.03613245651127863
00029,0.6188964427732644,0.16560896927389074
00030,0.3098905562819545,0.0741178920269554
00031,0.6582954774469832,0.18946281341527418
00032,0.18397544595354684,0.04449936088623775
00033,0.5394430384078976,0.1467472828545623
00034,0.6084043639481058,0.15926450875543777
00035,0.5496712340008709,0.12481590785364316
00036,0.7069831419599936,0.19737729608490603
00037,0.5983825642092518,0.13858384875040722
00038,0.5233659769095618,0.1319612910834877
00039,0.5170110087501233,0.14092563964408547
00040,0.6751668683207261,0.19149177330895795
00041,0.6026171504416048,0.16651395233039046
00042,0.42691428740269854,0.09915437506376697
00043,0.4400396108413123,0.10747127218948332
00044,0.6459017631755983,0.166334775937301
00045,0.32131550303083606,0.06807154106591762
00046,0.6967592177869546,0.1996897102892167
00047,0.2635042974373782,0.06275519991230714
00048,0.5140056191655105,0.11968084472748151
00049,0.5558996007639867,0.15099806079273145
00050,0.7373082995789205,0.2095116705170079
00051,0.5871191773919516,0.14100434124999578
00052,0.5648964036093991,0.14375479652854636
00053,0.25716496779444864,0.05448502918739963
00054,0.44614259803031325,0.10315232049356934
00055,0.7681137434643556,0.2274234924509538
00056,0.4301540993915651,0.10780082458838841
00057,0.34904164952911626,0.0830097491875677
00058,0.7741924903304432,0.21902537797282154
00059,0.3708022415779631,0.08846606134212404
00060,0.5495581625220604,0.14423744404243577
00061,0.7196725610673372,0.22377513555571765
00062,0.6328496181880159,0.16229586002785965
00063,0.18434322990860683,0.03987696112292057
00064,0.5623329858755866,0.15599069406746802
00065,0.5502490328668254,0.1433599398549121
00066,0.5001780729280829,0.11148590209306349
00067,0.5889073730562946,0.15907351373777692
00068,0.7469000921747078,0.2441645648926087
00069,0.8638825420052657,0.2464443282077008
00070,0.7134742074100976,0.22199833873690417
00071,0.6570451382675502,0.17501184980464976
00072,0.7624735246558003,0.20772180273714017
00073,0.5120784614968086,0.1372242998910451
00074,0.35201078431550764,0.08268246883093498
00075,0.3662099426554047,0.07703442041291954
00076,0.44646851974962765,0.10333155733851505
00077,0.47180346450022215,0.10947374155589452
00078,0.7230291757272116,0.1917911662168196
00079,0.5097406113120772,0.1308330590538223
00080,0.5725439768378708,0.15176238832584654
00081,0.7468127925976372,0.214489700612915
00082,0.5493090547538854,0.13100098558505527
00083,0.6484448634809865,0.16812832791615476
00084,0.4523397421037061,0.1106853913759655
00085,0.7511968452052195,0.2226847173165501
00086,0.776074918097769,0.19466528672907749
00087,0.6917376319742432,0.1953364345134598
00088,0.7714336295814803,0.21425605252499705
00089,0.45821992057433225,0.11661058750990927
00090,0.8454551323428078,0.26118505685055
00091,0.42209086146595653,0.09080336236295818
00092,0.42984762880018706,0.10248663722983965
00093,0.702985837234973,0.1941354810483051
00094,0.5342118709595594,0.13634672417467697
00095,0.7703371287118989,0.20794131351409664
00096,0.5077686081778418,0.13291834677419354
00097,0.47624894388059896,0.11277756162345795
00098,0.4150598492245058,0.10155660437691058
00099,0.24076780430253752,0.05504080611487827
00100,0.48635333751311793,0.11581018365982923
00101,0.303443927648038,0.06170388165646351
00102,0.6730955972641492,0.1805890030198282
00103,0.8569130708840338,0.26825110910672234
00104,0.4705638031305366,0.10750365199419083
00105,0.8140821065790037,0.25143831826422575
00106,0.49047385890641676,0.12746104698079755
00107,0.24867116067286188,0.053366504391371465
00108,0.8221068315471021,0.2687328364064339
00109,0.24730917692995122,0.058727979782656155
00110,0.5012652735793576,0.12432178174498994
00111,0.26144717370169784,0.05692625405651859
00112,0.5603474560928793,0.1375588099517734
00113,0.6499951346228496,0.17783810498051258
00114,0.6331918732255067,0.15850945553165074
00115,0.4455833619949602,0.12081965607823603
00116,0.6461948374271971,0.18566935817641647
00117,0.596005626813476,0.15524451427136324
00118,0.5270002251433692,0.1376040505443714
00119,0.12754080376322074,0.029013680213651145
00120,0.7130868291590438,0.21375758145433285
00121,0.5632745387245882,0.140459271838875
00122,0.7870944589482728,0.2288763058200164
00123,0.4349129361061257,0.1113870496059311
