sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.24625778198242188,0.7743613708565391,0.27350250506185064,0.8070172720935637,0.7442455242966752,1,0.2627750635147095,0.4946037530899048,0.6998140811920166,76.43621063232422,4.432996284162951,12.551872253417969,4.76953125,0.1280316504586177
00001,0.13016510009765625,0.6594291643469463,0.2385926515452978,0.5886231756637946,0.7495990836197022,1,0.20952028036117554,0.3263629376888275,0.5911431908607483,77.45477294921875,3.219164258705904,15.413790702819824,4.453125,0.44324370616562025
00002,0.11156463623046875,0.6918728509457189,0.2439992065066455,0.718935922861246,0.6667733469884145,1,0.3222768306732178,0.6319777965545654,0.6478320360183716,76.07750701904297,3.0452887196988563,8.51167106628418,4.8828125,0.24366108582692128
00003,0.159759521484375,0.7529942450680882,0.2731563266274686,0.6937679083094556,0.8232766233001707,1,0.2016444206237793,0.4621436297893524,0.7273498177528381,74.9324722290039,4.175458161841941,13.655559539794922,4.953125,0.4204350143679787
00004,0.11734390258789062,0.7195349877250489,0.2594881429112902,0.7087545918533208,0.7306483957219251,1,0.208884596824646,0.5398257374763489,0.7531794905662537,75.81852722167969,4.592047710247397,14.351190567016602,4.9453125,0.3810008249197853
00005,0.09970474243164062,0.3532722057063304,0.12253865836021804,0.24689138003596434,0.6207353090946125,1,0.2745288610458374,0.6117613911628723,0.5948153734207153,75.24848175048828,2.8733570489544427,11.71517562866211,4.6484375,0.3483087723564157
00006,0.17993927001953125,0.6787996308028728,0.2389222713177414,0.6342166631333475,0.7301245503707148,1,0.19279062747955322,0.4837625026702881,0.7326921224594116,75.80329132080078,3.5173317003505757,12.907095909118652,4.32421875,0.24375220505572096
00007,0.09732818603515625,0.4990757621028966,0.1770597046864969,0.4575919103237438,0.5488310708898945,1,0.2154591679573059,0.5085783004760742,0.6134915947914124,75.13265991210938,2.718275213855645,11.823448181152344,4.859375,0.3600990367580465
00008,0.2773246765136719,0.840104390829709,0.3043133103995766,0.9044691123674329,0.7842918424999128,1,0.4446561336517334,0.7938500046730042,0.7482810616493225,75.99925994873047,3.4463552095493513,10.83652114868164,4.9375,0.10572338798165276
00009,0.10522842407226562,0.5825130961084504,0.19464932571029547,0.4945078847199565,0.7086234307329642,1,0.18089497089385986,0.42041873931884766,0.7253465056419373,75.81547546386719,4.482167886786935,15.838123321533203,4.82421875,0.5053427446053729
00010,0.039813995361328125,0.4308745573546523,0.14481525625744934,0.35240011497556767,0.5543118398234274,1,0.20191723108291626,0.47194111347198486,0.6659677624702454,74.18873596191406,3.511999933570824,13.291677474975586,4.73046875,0.5448518936036959
00011,0.24981689453125,0.7398831302167732,0.2625695130615145,0.697196432934278,0.7881378245072054,1,0.24234801530838013,0.6203548908233643,0.7614723443984985,76.270263671875,4.48827524778126,12.055038452148438,4.890625,0.1445886780715035
00012,0.09250640869140625,0.43557987321732516,0.15159453110476415,0.5310515463917526,0.36920477649551847,1,0.25740158557891846,0.47164660692214966,0.4633050262928009,73.51441955566406,2.813190680441805,10.646681785583496,4.5859375,0.2420694406949058
00013,0.122894287109375,0.4225396468032188,0.14099497727816312,0.3370995778495158,0.5659946535976832,1,0.19004881381988525,0.5337714552879333,0.7343763709068298,75.28319549560547,3.1093237312361093,11.29260540008545,4.8515625,0.2714867972331343
00014,0.11118316650390625,0.5234351445270782,0.18490630615213485,0.42671378576820146,0.6768549028519486,1,0.1803026795387268,0.44459763169288635,0.6452500820159912,76.1966552734375,3.092955811119455,14.375967979431152,4.484375,0.4594664527799853
00015,0.19205093383789062,0.7305061836028658,0.261241927072887,0.7226735524878339,0.7385104616070163,1,0.24377578496932983,0.532550036907196,0.6436525583267212,75.54352569580078,2.433164714959359,10.831703186035156,4.60546875,0.17790796299443265
00016,0.2155303955078125,0.6896200241969146,0.24190931682843345,0.6537699115044248,0.7296299990026928,1,0.2458895444869995,0.6279392838478088,0.7064895629882812,75.405517578125,4.597102831783259,11.945134162902832,4.8515625,0.14795571708636351
00017,0.14163970947265625,0.5162112631078237,0.1839368661298359,0.43167250201992996,0.6419260971818073,1,0.23293036222457886,0.5043150782585144,0.7329431176185608,75.18231964111328,3.7643313402460086,13.902238845825195,4.95703125,0.22828461540766057
00018,0.08712387084960938,0.5053128755990794,0.18181475193359745,0.5846578221463287,0.444930562460641,1,0.2934681177139282,0.5173075795173645,0.6444995999336243,74.50483703613281,4.713856672254807,15.173891067504883,4.75,0.27176531400377835
