sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,maniqa,musiq,niqe,qalign
00000,0.28516602516174316,0.9041028310763047,0.3145873426876464,0.8321557296251985,0.989668261010866,4,0.425986647605896,75.77626037597656,2.4911750706577935,4.5
00001,0.037238121032714844,0.8690992283953844,0.24806511505003234,0.879472174558865,0.8589681176021382,4,0.27098348736763,73.08900451660156,4.356990753654197,4.29296875
00002,0.05808830261230469,0.7603663461203035,0.22843125652253435,0.8269249712690855,0.7037240766818152,4,0.34464403986930847,73.2482681274414,3.0347712928861674,4.78125
00003,0.13572001457214355,0.8406065349136347,0.28039197185566594,0.732105872453452,0.9868631159121681,4,0.4355708360671997,75.68733215332031,2.3281224034902435,4.85546875
00004,0.15863537788391113,0.7636357682724355,0.2728293789360056,0.6207735603766353,0.9919096758021391,4,0.4560506045818329,76.4647445678711,2.2179730658870254,4.828125
00005,0.008283615112304688,0.5880114089926365,0.15946999708102247,0.8292079207920792,0.45551354516753234,4,0.21394243836402893,67.77352142333984,4.336698980872504,4.75390625
00006,0.10796022415161133,0.8711190524219478,0.27031056574108375,0.8015471999787994,0.9539160569652776,4,0.35970622301101685,72.34251403808594,2.6944968209161364,4.44140625
00007,0.022115468978881836,0.7200338709875244,0.19380632324190508,0.8442199678737373,0.627698435143288,4,0.3403717875480652,72.45306396484375,3.5640458669229638,4.84375
00008,0.3226044178009033,0.9564343753814799,0.34079442222755507,0.918649088279441,0.9974613166858485,4,0.4126374125480652,76.1619873046875,3.9970927095903717,4.37109375
00009,0.07593631744384766,0.7543248788872272,0.2518497401516492,0.622320251177394,0.9574070774628584,4,0.48268845677375793,77.29621124267578,2.1155841447918102,4.80078125
00010,0.008603572845458984,0.7099633415160945,0.2245191678660212,0.7361580668403259,0.6855687371906038,4,0.2803695797920227,72.10183715820312,5.131725585285394,4.52734375
00011,0.2134706974029541,0.8589386555506605,0.28940885949780204,0.7765806194372996,0.9608375313756121,4,0.42691534757614136,76.06244659423828,1.8364952672692254,4.765625
00012,0.018481969833374023,0.564424870843867,0.13101036534094035,0.9018176189063326,0.41075212622777124,4,0.24549081921577454,70.49649047851562,4.247503151561072,4.44921875
00013,0.06441211700439453,0.5143814015434804,0.1618806730527751,0.43112701914392737,0.637485380931165,4,0.2970808446407318,74.89562225341797,2.094631515236804,4.875
00014,0.05607891082763672,0.7320101221804081,0.23561074521519065,0.6105300749961736,0.9138414668787638,4,0.4507797658443451,76.40364837646484,3.144334527575866,4.796875
00015,0.1295485496520996,0.8938703923135207,0.299866046852101,0.9060173069349204,0.8820448745214802,4,0.3855492174625397,74.42825317382812,1.8604073257460365,4.3515625
00016,0.1800551414489746,0.8758687537895036,0.2947052908564846,0.7929518568443576,0.9781514909743692,4,0.3513853847980499,73.04901885986328,2.8581135094144567,4.7109375
00017,0.08664488792419434,0.7669340669405492,0.24664784710390988,0.6466904227948764,0.942106469486188,4,0.37329238653182983,71.8823013305664,2.28000538157501,4.65625
00018,0.09996628761291504,0.7423992290732616,0.23701560378038303,0.6118095156324158,0.9438657982831196,4,0.45267969369888306,74.86739349365234,3.652541124029999,4.65234375
00019,0.06809377670288086,0.8428922206814483,0.250064105036954,0.7995945463330603,0.891147441922922,4,0.3361554443836212,76.90724182128906,3.7659051437470628,4.8125
00020,0.14192414283752441,0.8785388194089585,0.3008156699739498,0.7921827464037509,0.9860257780152264,4,0.41977354884147644,77.03035736083984,1.8577290863943225,4.91796875
00021,0.1333456039428711,0.9216851158908659,0.3223980396901402,0.8630160989250696,0.9889127604166666,4,0.4526769816875458,75.93721008300781,3.1804925700115874,4.81640625
00022,0.13885760307312012,0.8940028911103227,0.2866401264129386,0.8276869770660238,0.9718711235158604,4,0.4605830907821655,74.14619445800781,2.911834557352796,4.87890625
00023,0.12200546264648438,0.830769684994082,0.2779188891711117,0.7283576431229091,0.9666933492786051,4,0.40040120482444763,73.60922241210938,2.6054981326877,4.8203125
00024,0.09387564659118652,0.7921189363827315,0.25578888565426405,0.7747947265094237,0.8102355949154729,4,0.41683563590049744,75.96288299560547,2.6599512167533677,4.578125
00025,0.06180238723754883,0.8434968282421994,0.28424174071483693,0.7632224614031433,0.9426422455247727,4,0.412260502576828,72.468505859375,2.726968260073003,4.58984375
00026,0.13492989540100098,0.8800334377706661,0.3027826956160697,0.7985535492466476,0.9800301749743479,4,0.4791111946105957,76.51868438720703,2.242261265406342,4.80078125
00027,0.10562729835510254,0.7396444499367983,0.24612766217263052,0.5920890768859205,0.9851567964560504,4,0.4635802209377289,76.1314697265625,2.7047130082100965,4.62890625
00028,0.013486146926879883,0.40914479862237346,0.10550716547855783,0.4525943604702555,0.37330691928821097,4,0.2490239441394806,66.59386444091797,3.804733203694187,4.49609375
00029,0.10510110855102539,0.8811274539454776,0.2906848581144777,0.796098687463988,0.986491467119371,4,0.45077434182167053,74.2304458618164,2.6275168346376576,4.890625
00030,0.09677243232727051,0.5548589062094152,0.18874014593972369,0.38643928325938115,0.9834859742530198,4,0.4244092106819153,77.19850158691406,3.429050465396516,4.796875
00031,0.020755290985107422,0.8408987229944679,0.2944735482918911,0.7425391136535944,0.9692953412277968,4,0.45311427116394043,72.84645080566406,3.9805045302000717,4.40625
00032,0.005308866500854492,0.6439751136603009,0.16771117465099783,0.883908923519109,0.5064902166317261,4,0.26345109939575195,70.09794616699219,5.220522710012905,4.20703125
00033,0.08990931510925293,0.8353296385847571,0.26265491649446404,0.7348047105993789,0.9677183005987354,4,0.4635984003543854,76.03064727783203,3.040248011075838,4.9609375
00034,0.09054899215698242,0.9099201605280525,0.2759335583278935,0.8583796308486269,0.9680454632949159,4,0.3127000331878662,71.89678955078125,3.1894650100076523,4.03125
00035,0.061659812927246094,0.8040727743546351,0.27315348035301684,0.8257598020261387,0.7834957329447885,4,0.41741234064102173,69.6961669921875,3.6850266269600134,4.2109375
00036,0.13181591033935547,0.8756956989057643,0.296548284588763,0.7855305710502898,0.9892434965811319,4,0.4313521087169647,75.98384857177734,2.046604850559521,4.91796875
00037,0.2730991840362549,0.946642064259987,0.3420191996032169,0.9025361841215022,0.9952802370115453,4,0.4259043335914612,75.60269927978516,2.438433635340161,4.65234375
