sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.2699699401855469,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.4762495458126068,74.95257568359375,3.720446480756929,80.0,4.30859375,1.0
00001,0.09990692138671875,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.4951908588409424,75.66381072998047,3.2543326048971304,80.0,4.02734375,1.0
00002,0.11919403076171875,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.44033876061439514,73.79822540283203,3.4130959986736484,80.0,4.59375,1.0
00003,0.12960052490234375,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.6072741150856018,75.14453887939453,3.5749372928079137,80.0,4.62109375,1.0
00004,0.1141357421875,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.5299581289291382,76.6343994140625,2.8264199469401508,80.0,4.41015625,1.0
00005,0.037456512451171875,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.42292243242263794,72.95314025878906,3.0936320511854363,80.0,4.56640625,1.0
00006,0.15589523315429688,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.5109902024269104,72.86560821533203,2.7920212167843004,80.0,4.2265625,1.0
00007,0.0809326171875,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.566099226474762,76.76573181152344,2.845599846132599,80.0,4.5703125,1.0
00008,0.3281364440917969,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.5895666480064392,74.00791931152344,4.8190699401228345,80.0,4.296875,1.0
00009,0.06958389282226562,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.560402512550354,76.11927795410156,3.0750240730053062,80.0,4.578125,1.0
00010,0.024196624755859375,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.5876732468605042,74.90818786621094,5.388608741325527,80.0,4.2578125,1.0
00011,0.21732711791992188,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.5266532301902771,74.6637191772461,2.8138165190564486,80.0,4.4453125,1.0
00012,0.13321304321289062,1.0,1.0,1.0,1.0,1,-1.1920928955078125e-07,0.0,0.4412509500980377,74.90814208984375,3.078178581285314,80.0,4.03125,1.0
