sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.2887077331542969,0.91672068744238,0.47930408182774115,0.8942563059075354,0.9403427957779317,1,0.06718850135803223,0.13374444842338562,0.6022972464561462,75.38016510009766,4.767128396272285,22.037755966186523,4.515625,0.6170056736404493
00001,0.10460281372070312,0.9504696991965225,0.7211579713118577,0.9337733853615842,0.9677739595265369,1,0.04265540838241577,0.02960158698260784,0.5486910343170166,76.06573486328125,3.578084895534184,30.898059844970703,4.11328125,0.9347521379070935
00002,0.12718582153320312,0.9339015363290674,0.6032173657237525,0.9126900812813054,0.9561223836651092,1,0.04279518127441406,0.042296044528484344,0.47848838567733765,73.7708511352539,3.472165970608972,27.26055335998535,4.75390625,0.9122410092473789
00003,0.13780593872070312,0.8985726152812562,0.5215766273413316,0.8727474048442907,0.9259728027315005,1,0.04284775257110596,0.0665973499417305,0.6618935465812683,75.29732513427734,3.4538803021644626,24.855045318603516,4.8046875,0.7964179927260863
00004,0.12337112426757812,0.9110574171567749,0.5028187790109379,0.8821310410933489,0.9419451871657754,1,0.0673208236694336,0.07139657437801361,0.6391015648841858,76.67228698730469,3.696574848767151,25.717330932617188,4.734375,0.7520597434225281
00005,0.041339874267578125,0.897838890014166,0.6872579395817195,0.8593706745409246,0.9399124147061819,1,0.031956374645233154,0.029743684455752373,0.4563971757888794,73.21134948730469,2.7616068917970567,33.889041900634766,4.6875,0.950900679522201
00006,0.16542816162109375,0.9324274187348797,0.6130376455783363,0.9102522713646636,0.955709986052316,1,0.03542715311050415,0.05812202766537666,0.5698752403259277,73.1751708984375,3.0921374650843982,22.928768157958984,4.32421875,0.8163255271704689
00007,0.08423614501953125,0.9378246402821427,0.7580488706175805,0.9219273616520243,0.9542797888386124,1,0.023466050624847412,0.0206054225564003,0.6344280242919922,76.90926361083984,3.024653948407045,32.645408630371094,4.83984375,0.9520287147788834
00008,0.3339805603027344,0.9493098587644215,0.4705651898369534,0.9435072129387443,0.9551843197433125,1,0.09293270111083984,0.11075536161661148,0.6574386358261108,73.9398193359375,6.762783057279755,20.317794799804688,4.375,0.5417738129577493
00009,0.07517242431640625,0.8591826632528666,0.5174058555353519,0.8330457728610575,0.8870127734225097,1,0.040711164474487305,0.040386538952589035,0.6384822130203247,76.2689437866211,3.3897819294554394,28.889385223388672,4.7421875,0.8669777374913932
00010,0.02574920654296875,0.9277432413055811,0.7608645841289239,0.9054814814814814,0.9511272268642598,1,0.02839183807373047,0.016073666512966156,0.6331819295883179,75.2643814086914,5.262203437180478,38.10295867919922,4.3515625,0.9781736565261845
00011,0.232635498046875,0.916974529875179,0.5241151286507566,0.8938082119900301,0.94137368134665,1,0.06814277172088623,0.10561861097812653,0.6265371441841125,74.9040756225586,3.8226881619533057,23.938257217407227,4.70703125,0.7176478181853051
00012,0.14481735229492188,0.8675303728470617,0.6175292245211569,0.8343913810815794,0.903410555253286,1,0.04086339473724365,0.06285617500543594,0.4582878649234772,75.10148620605469,3.1169892781092763,30.305721282958984,4.3984375,0.8916976676955493
00013,0.08135604858398438,0.8405679200969668,0.5505180357915638,0.7833731889154593,0.9067721096012475,1,0.02768230438232422,0.058984097093343735,0.6393353343009949,73.6324234008789,2.4152124647526465,30.167118072509766,4.86328125,0.8405489988589461
00014,0.07715225219726562,0.87704088444575,0.6237872419171491,0.8289245982694685,0.9310873764344961,1,0.03106069564819336,0.03142042085528374,0.607917070388794,75.05130767822266,3.4072122216276,31.01421546936035,4.64453125,0.9115783639727593
00015,0.19563674926757812,0.9233271421697234,0.5571451279605786,0.9080432875109681,0.9391343096149561,1,0.056821227073669434,0.07579351216554642,0.5494765639305115,75.29666900634766,2.82232191159794,24.21372413635254,4.20703125,0.7779289561088827
00016,0.20972061157226562,0.9133312776689215,0.5214057386406881,0.8800771231605944,0.9491971676473522,1,0.08116793632507324,0.0928749144077301,0.6777063608169556,73.8463363647461,4.562706701637815,22.002134323120117,4.7421875,0.7198677106663314
00017,0.1089019775390625,0.8713641013462764,0.585662347347814,0.8245411237214516,0.923825088691354,1,0.0528331995010376,0.060170311480760574,0.5918405055999756,72.3721694946289,3.104951206516315,28.813892364501953,4.48046875,0.8231038815272276
00018,0.12774276733398438,0.8881279976241506,0.6447893430519338,0.8485681010541404,0.9315567929468695,1,0.05845963954925537,0.05266363173723221,0.680413544178009,75.40621948242188,5.1668684390734025,26.681655883789062,4.6171875,0.8149665188093437
00019,0.15018081665039062,0.91890475912449,0.6467547386559449,0.8996926515786533,0.9389552840069827,1,0.052935242652893066,0.04537908360362053,0.6510792970657349,75.683837890625,4.3583969266259,28.049867630004883,4.69140625,0.8729393543080675
00020,0.15486907958984375,0.9081283571143295,0.5162687580895262,0.8808315680575398,0.9371710965673835,1,0.07519900798797607,0.07578178495168686,0.6431800127029419,76.38862609863281,3.248199335160631,24.68855857849121,4.86328125,0.7650506525044527
00021,0.15200042724609375,0.9378325862552779,0.4814559210694476,0.9219996988405361,0.95421875,1,0.08257496356964111,0.06820867955684662,0.6682842373847961,75.75167846679688,5.127295365023918,22.48453140258789,4.796875,0.76897949477262
00022,0.22819900512695312,0.9317372136621687,0.6728372229056094,0.9090453185336254,0.9555909976962609,1,0.05991333723068237,0.07189378887414932,0.7779254913330078,73.56427764892578,3.890365533612986,24.25156593322754,4.7734375,0.8350632397241743
00023,0.1580047607421875,0.9234144706102325,0.6301383509956041,0.8995412844036698,0.9485893578170409,1,0.05107766389846802,0.06329923868179321,0.65141361951828,74.27205657958984,3.188211085396585,26.062105178833008,4.671875,0.8183189202119729
00024,0.12889862060546875,0.8808386132766858,0.5403019170808508,0.8526487126368748,0.910956252419667,1,0.043204426765441895,0.04477619007229805,0.5614401698112488,75.17733001708984,2.9930921935690407,26.863292694091797,4.5390625,0.8223215597316664
00025,0.127166748046875,0.9436719838466934,0.7559364943799661,0.929655627549796,0.9581174572642943,1,0.04812335968017578,0.033307239413261414,0.6303685307502747,73.9858169555664,2.9480580344917393,28.441940307617188,4.34765625,0.9050791803385351
00026,0.1430511474609375,0.922387980602151,0.5087611023157217,0.9153866666666667,0.9294972187719392,1,0.039972901344299316,0.061540745198726654,0.6199963092803955,75.20162963867188,3.21948839782266,25.363075256347656,4.75390625,0.7956658893671933
00027,0.09560394287109375,0.8599680742068925,0.5214698862536823,0.8086744872715665,0.9182093728141758,1,0.04515838623046875,0.0514935739338398,0.6018701195716858,73.72938537597656,3.5438297057481125,28.372289657592773,4.54296875,0.8539970935616157
00028,0.05765533447265625,0.8643360656697133,0.6914302216446466,0.7940981871112875,0.9482046393390531,1,0.05372583866119385,0.035069387406110764,0.45433130860328674,67.1680679321289,2.942843164541888,34.067283630371094,4.23828125,0.9494884766816934
00029,0.13833999633789062,0.9321374404699366,0.6175169313154164,0.9061905418447539,0.959614010007148,1,0.04547923803329468,0.04775965213775635,0.6447907090187073,74.5706558227539,3.86822128721956,26.481760025024414,4.87109375,0.8773403105026008
00030,0.06908798217773438,0.767374728621631,0.4512787098876038,0.6584396223289714,0.9195009535918627,1,0.07022058963775635,0.06099918112158775,0.6318081021308899,74.52919006347656,4.80983686322914,28.291805267333984,4.55078125,0.8125939905889602
00031,0.02622222900390625,0.9198206159978477,0.6214264219079145,0.8996217631655513,0.9409473356185728,1,0.07672089338302612,0.020945588126778603,0.5951554775238037,71.34681701660156,5.736200204872603,33.218505859375,4.203125,0.965387132866746
00032,0.027099609375,0.9007932462559348,0.7182831895644856,0.9087837837837838,0.892941998602376,1,0.0296248197555542,0.013797150924801826,0.5011312365531921,73.97111511230469,4.379665394227138,37.829708099365234,4.0546875,0.9784666205250817
00033,0.15102005004882812,0.91025664445116,0.6803573562012982,0.8695092071029832,0.9550109115326506,1,0.062092602252960205,0.03929654508829117,0.7012662887573242,74.36399841308594,5.658824897612631,26.992713928222656,4.9609375,0.9014933953303481
00034,0.17030715942382812,0.9339925497421007,0.5462496809966824,0.9071564564900885,0.9624648107600876,1,0.07938730716705322,0.09567529708147049,0.5526801943778992,72.0569839477539,3.0058460813307355,22.996721267700195,3.9765625,0.740437265689334
00035,0.07901382446289062,0.8951339986151841,0.47117455547207615,0.8668951865977889,0.9252744965395223,1,0.04571676254272461,0.04262160509824753,0.5319607853889465,74.23928833007812,5.025790124189868,27.22882080078125,4.16015625,0.8690208810901662
00036,0.15925216674804688,0.9271672523020265,0.6128532809043992,0.9061489448343594,0.9491837610072414,1,0.05873900651931763,0.06983146071434021,0.685201108455658,74.16446685791016,3.4096951471369454,25.4118709564209,4.875,0.8428328266342338
00037,0.27977752685546875,0.9434441935747914,0.48072294128165277,0.9381800332687955,0.9487677619893428,1,0.07176190614700317,0.13060903549194336,0.5750643610954285,73.95944213867188,4.6968530870877805,21.652271270751953,4.58984375,0.6222363881674992
00038,0.22939300537109375,0.8957092108750389,0.5420878324766275,0.869641134798949,0.9233883971763357,1,0.05664104223251343,0.11609957367181778,0.6242486238479614,72.91690063476562,4.150145070825113,23.626659393310547,4.73828125,0.7083070824098634
00039,0.09518814086914062,0.9107581503475238,0.671296976309881,0.8743237286097864,0.9503611698379141,1,0.045990705490112305,0.039217863231897354,0.550895631313324,74.95801544189453,3.0060373366690603,27.888652801513672,4.13671875,0.8794027596920115
00040,0.1246795654296875,0.9114551280088383,0.6753708628368204,0.8726288092032799,0.9538973703678795,1,0.04278755187988281,0.05377881973981857,0.633453369140625,75.32085418701172,4.127457526687762,25.71961212158203,4.8359375,0.8178467136926008
00041,0.10260772705078125,0.9027722485700808,0.6652116299010056,0.8660495204104395,0.9427471537390449,1,0.046618103981018066,0.0474008247256279,0.6569530367851257,73.84698486328125,3.875223393855353,27.88783073425293,4.88671875,0.8313427761793314
00042,0.1204071044921875,0.9070505496605733,0.5394188135621157,0.876473197313395,0.9398385157189486,1,0.054825782775878906,0.06568759679794312,0.7108221650123596,74.3618392944336,3.4789246427039915,27.26758575439453,4.8125,0.819367387725279
00043,0.053356170654296875,0.8879176421667456,0.5561477395549923,0.859798384213913,0.917938336966677,1,0.04874497652053833,0.03806958720088005,0.6014841794967651,74.45523834228516,3.322474234212869,30.564517974853516,4.90234375,0.9005691901447312
00044,0.2590217590332031,0.9535934005262171,0.5374214323083611,0.9507665571935612,0.9564371036720247,1,0.08217442035675049,0.09690538048744202,0.6317989230155945,76.09088897705078,5.156802859284545,22.792179107666016,4.79296875,0.7175593766370224
00045,0.21095657348632812,0.9009750849493497,0.5251553195804067,0.8829496754127412,0.919751809720786,1,0.08591938018798828,0.08848904073238373,0.6901015639305115,77.1919174194336,4.8075818940177655,24.394723892211914,4.80859375,0.8069247350225441
00046,0.17137908935546875,0.9385570985771655,0.641554069423593,0.9204692160441615,0.9573701102376855,1,0.05118370056152344,0.05466451495885849,0.6452591419219971,74.69486236572266,4.270614781620786,24.812030792236328,4.44921875,0.8555216485080412
00047,0.00823211669921875,0.9650790703662435,0.8356699609285222,0.9675625579240037,0.9626082991336069,1,0.07968723773956299,0.012793059460818768,0.6548430323600769,75.63031005859375,6.537997244004401,37.37188720703125,3.314453125,0.983110791753607
