sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px
00000,0.22621655464172363,1.0,1.0,1.0,1.0,1
00001,0.03480672836303711,1.0,1.0,1.0,1.0,1
00002,0.04590106010437012,1.0,1.0,1.0,1.0,1
00003,0.1263432502746582,1.0,1.0,1.0,1.0,1
00004,0.09499025344848633,1.0,1.0,1.0,1.0,1
00005,0.005786418914794922,1.0,1.0,1.0,1.0,1
00006,0.07974028587341309,1.0,1.0,1.0,1.0,1
00007,0.016133546829223633,1.0,1.0,1.0,1.0,1
00008,0.3210153579711914,1.0,1.0,1.0,1.0,1
00009,0.053053855895996094,1.0,1.0,1.0,1.0,1
00010,0.005429267883300781,1.0,1.0,1.0,1.0,1
00011,0.16178274154663086,1.0,1.0,1.0,1.0,1
00012,0.008946895599365234,1.0,1.0,1.0,1.0,1
00013,0.03259897232055664,1.0,1.0,1.0,1.0,1
00014,0.018756389617919922,1.0,1.0,1.0,1.0,1
00015,0.10079097747802734,1.0,1.0,1.0,1.0,1
00016,0.15254759788513184,1.0,1.0,1.0,1.0,1
00017,0.05684685707092285,1.0,1.0,1.0,1.0,1
00018,0.07475566864013672,1.0,1.0,1.0,1.0,1
00019,0.04430079460144043,1.0,1.0,1.0,1.0,1
00020,0.12248516082763672,1.0,1.0,1.0,1.0,1
00021,0.1421525478363037,1.0,1.0,1.0,1.0,1
00022,0.12718844413757324,1.0,1.0,1.0,1.0,1
00023,0.0954732894897461,1.0,1.0,1.0,1.0,1
00024,0.08811163902282715,1.0,1.0,1.0,1.0,1
00025,0.04722332954406738,1.0,1.0,1.0,1.0,1
00026,0.12628173828125,1.0,1.0,1.0,1.0,1
00027,0.06767654418945312,1.0,1.0,1.0,1.0,1
00028,0.006352663040161133,1.0,1.0,1.0,1.0,1
00029,0.08522868156433105,1.0,1.0,1.0,1.0,1
00030,0.07071185111999512,1.0,1.0,1.0,1.0,1
00031,0.01361846923828125,1.0,1.0,1.0,1.0,1
00032,0.003511190414428711,1.0,1.0,1.0,1.0,1
00033,0.09207940101623535,1.0,1.0,1.0,1.0,1
00034,0.0804140567779541,1.0,1.0,1.0,1.0,1
00035,0.06434035301208496,1.0,1.0,1.0,1.0,1
00036,0.12153053283691406,1.0,1.0,1.0,1.0,1
00037,0.276216983795166,1.0,1.0,1.0,1.0,1
00038,0.1428077220916748,1.0,1.0,1.0,1.0,1
00039,0.043524980545043945,1.0,1.0,1.0,1.0,1
00040,0.06112337112426758,1.0,1.0,1.0,1.0,1
00041,0.11759400367736816,1.0,1.0,1.0,1.0,1
00042,0.09044027328491211,1.0,1.0,1.0,1.0,1
00043,0.03206062316894531,1.0,1.0,1.0,1.0,1
00044,0.22559762001037598,1.0,1.0,1.0,1.0,1
00045,0.05187344551086426,1.0,1.0,1.0,1.0,1
00046,0.11257672309875488,1.0,1.0,1.0,1.0,1
00047,0.001646280288696289,1.0,1.0,1.0,1.0,1
00048,0.21575617790222168,1.0,1.0,1.0,1.0,1
00049,0.07786035537719727,1.0,1.0,1.0,1.0,1
00050,0.12218737602233887,1.0,1.0,1.0,1.0,1
00051,0.14124464988708496,1.0,1.0,1.0,1.0,1
00052,0.1860182285308838,1.0,1.0,1.0,1.0,1
00053,0.14413046836853027,1.0,1.0,1.0,1.0,1
00054,0.09659171104431152,1.0,1.0,1.0,1.0,1
00055,0.09509825706481934,1.0,1.0,1.0,1.0,1
00056,0.05831193923950195,1.0,1.0,1.0,1.0,1
00057,0.09009790420532227,1.0,1.0,1.0,1.0,1
00058,0.13593196868896484,1.0,1.0,1.0,1.0,1
00059,0.017309904098510742,1.0,1.0,1.0,1.0,1
00060,0.07300400733947754,1.0,1.0,1.0,1.0,1
00061,0.013074636459350586,1.0,1.0,1.0,1.0,1
00062,0.13682770729064941,1.0,1.0,1.0,1.0,1
00063,0.05499267578125,1.0,1.0,1.0,1.0,1
00064,0.06593680381774902,1.0,1.0,1.0,1.0,1
00065,0.05384421348571777,1.0,1.0,1.0,1.0,1
00066,0.07389283180236816,1.0,1.0,1.0,1.0,1
00067,0.06196999549865723,1.0,1.0,1.0,1.0,1
00068,0.005213022232055664,1.0,1.0,1.0,1.0,1
00069,0.15180277824401855,1.0,1.0,1.0,1.0,1
00070,0.011130094528198242,1.0,1.0,1.0,1.0,1
00071,0.15743064880371094,1.0,1.0,1.0,1.0,1
00072,0.20144987106323242,1.0,1.0,1.0,1.0,1
00073,0.022004365921020508,1.0,1.0,1.0,1.0,1
00074,0.08409333229064941,1.0,1.0,1.0,1.0,1
00075,0.13568806648254395,1.0,1.0,1.0,1.0,1
00076,0.13171124458312988,1.0,1.0,1.0,1.0,1
00077,0.029755830764770508,1.0,1.0,1.0,1.0,1
00078,0.22755670547485352,1.0,1.0,1.0,1.0,1
00079,0.16188907623291016,1.0,1.0,1.0,1.0,1
00080,0.0719301700592041,1.0,1.0,1.0,1.0,1
