sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px
00000,0.04567766189575195,0.8121437288674881,0.22930491659823526,0.8120948294760577,0.8121926341481185,4
00001,0.03928828239440918,0.6337175870568713,0.18286298796923087,0.5026731477604423,0.8571803174024079,4
00002,0.12961268424987793,0.9156367059551529,0.32235212334081464,0.8591867705353776,0.9800259686102055,4
00003,0.031935691833496094,0.6980730512703408,0.22076557418063547,0.5495192164123391,0.9567024331267946,4
00004,0.06565213203430176,0.8208781049682286,0.2714516177060471,0.7404245274453907,0.9209470250663202,4
00005,0.07056832313537598,0.8726744258487024,0.26662093728110503,0.8807642279169553,0.8647318805746942,4
00006,0.002597808837890625,0.5311880862787033,0.12968537580112643,0.8565528634361234,0.38495971351835273,4
00007,0.21779155731201172,0.8343010372635651,0.2973618506080073,0.7195999054170625,0.9925015122124189,4
00008,0.17322635650634766,0.840090805381061,0.28491701309220424,0.726982069026266,0.9948810599217103,4
00009,0.1372227668762207,0.9276728587525988,0.31493857516274276,0.8800060463483879,0.9807992840456826,4
00010,0.0768132209777832,0.9097180046720282,0.28181886043957216,0.8986957520376935,0.9210139841962987,4
00011,0.0376582145690918,0.8269040883004881,0.2759167071641803,0.7752833175055397,0.8858893523653373,4
00012,0.14857101440429688,0.8893546640113258,0.2880704705063585,0.8229549130870157,0.9674096838262923,4
00013,0.14134860038757324,0.8649597934438766,0.27899488571514885,0.7845001931319251,0.9638096608750262,4
00014,0.06710433959960938,0.9001795029694671,0.3111862883903289,0.8289572792905463,0.9847905889115326,4
00015,0.02829885482788086,0.8694780272390954,0.2781731396348819,0.8199066507152847,0.9254292787414846,4
00016,0.15130043029785156,0.7773776585873995,0.25274695159303845,0.6684699023006618,0.9286789165214636,4
00017,0.01774311065673828,0.8042268674789228,0.25508376523544607,0.7638269282450953,0.8491390936881856,4
00018,0.16367220878601074,0.9127287433892242,0.3137085338945869,0.8679196085600539,0.962416588010624,4
00019,0.037477731704711914,0.7573993237720179,0.23723825133911536,0.6661428944036948,0.877627511591963,4
00020,0.01030421257019043,0.5812700449976581,0.13385811814496673,0.8074457993012333,0.4540772727272727,4
00021,0.06331777572631836,0.8443706387176063,0.25042955657433447,0.7725906903537244,0.9308545882573042,4
00022,0.16471648216247559,0.8611800227964959,0.2862762781757748,0.7840798065051218,0.9550966887689117,4
00023,0.04494953155517578,0.8324986127767456,0.25872846637504837,0.7603059427577281,0.9198393167342211,4
00024,0.03324079513549805,0.8892348218254055,0.2786238632628465,0.8892140408256947,0.8892556037964459,4
00025,0.11113119125366211,0.7784329978748297,0.24780379274482153,0.6632419258642661,0.9420465218445131,4
00026,0.05653858184814453,0.2892314549908638,0.12260025446491683,0.18674622585814288,0.6410187953865869,4
00027,0.03580284118652344,0.7128851629769664,0.23339434237657253,0.5698284587928187,0.951848966874385,4
00028,0.027469873428344727,0.6267725196626326,0.22985659015994475,0.4788442677729849,0.9069564899629702,4
00029,0.03012228012084961,0.8819604460144987,0.27653374749364096,0.8532237893970335,0.9127002762430939,4
00030,0.1513369083404541,0.4227007177205373,0.1483567150108193,0.26883527923459993,0.988405870105447,4
00031,0.03722858428955078,0.7257969569076708,0.25362951869878114,0.5761841330020238,0.9803582224909311,4
00032,0.06951189041137695,0.8406898440117961,0.2560462738573824,0.7713425300287425,0.9237382483918852,4
00033,0.12993383407592773,0.4527829994287569,0.15179075266390116,0.2934280398251685,0.9909463388844832,4
00034,0.09064936637878418,0.8226345938453449,0.25021430182720505,0.7234588162888501,0.9533211901929686,4
00035,0.09432339668273926,0.8422275343987541,0.2754302964496441,0.7412473048700651,0.9750601178852969,4
00036,0.1476733684539795,0.8034477447114984,0.2769250077318548,0.6806810604678497,0.9802430018059856,4
00037,0.06680440902709961,0.8225411990847339,0.269034339406138,0.7114718877365291,0.9747042445657036,4
00038,0.029036760330200195,0.7280948442895369,0.24640903079007354,0.6116151704997989,0.8993777567737871,4
00039,0.15772366523742676,0.8824629790113384,0.28945444020091554,0.8076430636952207,0.9725608498349835,4
00040,0.06446552276611328,0.8928685395277307,0.2794978214173243,0.8412207642350992,0.951273113064565,4
00041,0.07838129997253418,0.7187733870389731,0.21961689384685879,0.6010676643701236,0.8938052496195927,4
00042,0.08603978157043457,0.6797988216905597,0.21483795265314337,0.5271879338389535,0.9567637421255842,4
00043,0.0011870861053466797,0.2488884263041936,0.059921841076856275,0.977103836111669,0.14260663314952968,4
00044,0.007509469985961914,0.7441106854080324,0.20348330097633718,0.9510112074165794,0.6111498686802364,4
00045,0.27103424072265625,0.9576058446326438,0.3403198908429351,0.9234614707952147,0.9943720915201655,4
00046,0.010545730590820312,0.8390516098064836,0.2562619142616483,0.9324018809911376,0.7626923302795395,4
00047,0.04183554649353027,0.823990777833414,0.26356034756187485,0.7489841626251631,0.9156922884326489,4
00048,0.14304590225219727,0.8846680790840377,0.29052978475703584,0.8205067519142368,0.9597151094511079,4
00049,0.07004046440124512,0.8892545918198338,0.26978322436393193,0.8710764507048007,0.908207607994842,4
00050,0.07158970832824707,0.9793908567926511,0.3598890461274583,0.9640289207344082,0.9952503100687788,4
00051,0.11540937423706055,0.8656681521474174,0.27755865217398784,0.7973813271853606,0.9467464340445597,4
00052,0.02626180648803711,0.6959744886636264,0.18095222969136512,0.8689968225147526,0.5804112290116681,4
00053,0.08803987503051758,0.8062803784850974,0.23846689526049336,0.7488233414395044,0.8732875225725796,4
00054,0.012565374374389648,0.8319793492824178,0.24897261855289282,0.8094415877654023,0.8558081216631613,4
00055,0.05290412902832031,0.9053018003792345,0.29243225543377527,0.868487940296355,0.9453747744021658,4
00056,0.04003620147705078,0.652166826317613,0.2221196896681363,0.5314487506252829,0.8438455323609049,4
