sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,maniqa,musiq,niqe,qalign
00022,0.18076586723327637,0.7180192390445831,0.2393543163186665,0.6905987572986612,0.7477072342085275,4,0.39371252059936523,77.47069549560547,2.774988879303238,4.890625
00027,0.044603586196899414,0.5799850494863615,0.1596265995494706,0.5015581486094258,0.6874846261069203,4,0.35447824001312256,68.28433227539062,3.901637152369814,4.91796875
00057,0.004750728607177734,0.2385492980881851,0.03861748526092007,0.26673692662852555,0.21574977568416331,4,0.2828960716724396,65.6233901977539,5.25961789966408,4.76171875
00064,0.0213320255279541,0.5237668634713925,0.14934070276959646,0.7787488963150895,0.3945735349010825,4,0.26741740107536316,73.22013092041016,4.641020228403155,4.96484375
00072,0.0657663345336914,0.5867172843965417,0.15239529963011234,0.5499195197285422,0.6287928431600253,4,0.4596653878688812,73.55179595947266,2.7054072456383422,4.953125
00078,0.15899181365966797,0.8072990611729981,0.2658815804583317,0.7719776264883184,0.8460077035186342,4,0.43014708161354065,76.956298828125,2.9765072699520294,4.91796875
00080,0.04497838020324707,0.5011381704924615,0.11286187404196275,0.45116165658643115,0.5635660524901032,4,0.32444021105766296,67.95576477050781,4.587715902258255,4.34375
00101,0.14850902557373047,0.5238062655208587,0.14703881287531825,0.40169563905139255,0.7525821596244131,4,0.2852016091346741,73.42515563964844,3.8274773205843484,4.41015625
00106,0.16150188446044922,0.7359325282955999,0.2243874248070534,0.6695778490318695,0.8168852657270389,4,0.3625393807888031,76.2068099975586,2.4903115071195434,4.94921875
00115,0.07459640502929688,0.5191187290173671,0.1510105561277034,0.43140181539248273,0.6516107078039928,4,0.30164283514022827,70.5372314453125,3.1534727060353296,4.89453125
00155,0.09570550918579102,0.698993665639439,0.18789294366319528,0.6867405049100938,0.7116920235964403,4,0.3545357286930084,75.33596801757812,3.240171699433865,4.91015625
00160,0.06268191337585449,0.4758226300243306,0.12874006620981276,0.3907046978589387,0.6083579453324067,4,0.3293974995613098,73.38087463378906,2.9680144054938253,3.99609375
00166,0.018364429473876953,0.4757254438434803,0.09425573537257692,0.5866201023031185,0.4000920471281296,4,0.3419328033924103,62.41097640991211,5.375481748378607,4.6328125
00169,0.03338503837585449,0.49642221575898765,0.09416766927009863,0.54286673284438,0.45729842491987804,4,0.35809022188186646,75.67840576171875,5.93269804073607,4.2890625
00174,0.08981847763061523,0.27079587008510564,0.07951223984597047,0.18288092672127754,0.5214856722649208,4,0.3077090084552765,67.14218139648438,2.9056638531681855,4.4296875
00176,0.014973640441894531,0.4854579714591941,0.12137752845604152,0.4840296796382396,0.4868947175348496,4,0.22190609574317932,66.4260025024414,4.585589893533466,4.671875
00181,0.15988445281982422,0.8307794412789674,0.23881655763042278,0.7822977494915032,0.8856673009715844,4,0.35191768407821655,76.52082824707031,4.058761188256284,4.2421875
00199,0.03801369667053223,0.5642035038765035,0.12630670259543508,0.6569891056879974,0.49438258150113723,4,0.2415636032819748,66.86619567871094,4.001013042370204,4.52734375
00206,0.20595026016235352,0.6201743045556183,0.2074630182457307,0.4588026644501504,0.9566507864488808,4,0.40336430072784424,69.18877410888672,5.162685137257241,4.28515625
00210,0.1389157772064209,0.7401005130530428,0.22748418462660755,0.701401343848418,0.7833194371473605,4,0.40590691566467285,74.67964935302734,2.954587508728239,4.98046875
00214,0.09485197067260742,0.5104154223695514,0.15278062038985174,0.4039282320944706,0.6931498018241726,4,0.4809936285018921,72.36766815185547,2.8947510758700283,4.93359375
00228,0.15489602088928223,0.8051917192806461,0.2568500619883965,0.7636178370615733,0.8515530875555848,4,0.37317100167274475,74.27510070800781,3.3003996271807394,4.49609375
00230,0.0848534107208252,0.665211155379966,0.19092398464224786,0.594440588815429,0.7551100771264077,4,0.44126516580581665,74.64920043945312,2.6856163618137425,4.96484375
00237,0.042687177658081055,0.5928913197193159,0.1366425798009451,0.6310886211692164,0.5590539899608711,4,0.4816391170024872,73.82880401611328,4.207427138434414,4.28515625
00243,0.02203369140625,0.2770414482585631,0.06564311222996312,0.30382184903047094,0.2545997346306944,4,0.30063971877098083,72.68470001220703,3.762221427378618,3.451171875
00245,0.0667417049407959,0.5109443201544632,0.16238833496628435,0.37994534445496275,0.7798101924076963,4,0.4224597215652466,74.09735870361328,4.087817685174275,4.89453125
00260,0.031225919723510742,0.3912051197433751,0.09201814919101878,0.35680417802414277,0.43294733262807916,4,0.3550029397010803,71.86541748046875,4.321554924499216,3.896484375
00264,0.03144240379333496,0.27998398158229026,0.0677227611955214,0.20797852576983447,0.42825138644663874,4,0.2645609676837921,66.7198715209961,3.8451667424268425,3.630859375
00294,0.03418707847595215,0.723697783193751,0.17886178861788618,0.7517626629286357,0.6976529333537926,4,0.3562021851539612,73.48347473144531,6.124186136885939,4.26953125
00315,0.10680603981018066,0.7389193910599242,0.22487533554344935,0.726537299906022,0.7517308459696728,4,0.34123292565345764,72.92292785644531,3.2893961677434334,4.546875
00324,0.01780223846435547,0.3918722835707284,0.07443418771379036,0.38379225370975517,0.4002998500749625,4,0.36652129888534546,76.57618713378906,5.481428451412314,4.98046875
00330,0.07285308837890625,0.6298110564415712,0.18046868715308503,0.6696839983244319,0.5944193658982564,4,0.36655762791633606,72.27967834472656,3.273206989127664,4.88671875
00391,0.04687356948852539,0.40476397401492387,0.09755477195213597,0.39970091860713525,0.4099569436172325,4,0.2527494728565216,68.8543472290039,3.835950572683055,4.78125
00395,0.048735857009887695,0.4814966513998792,0.1291314934879698,0.40491064658314296,0.5938120251865033,4,0.2887328863143921,71.8159408569336,5.020321670471953,4.7421875
00399,0.05727696418762207,0.6755617946066823,0.20571106356407867,0.7113267315192914,0.6432211515696766,4,0.2798386812210083,63.10354232788086,4.13776975116927,4.86328125
00405,0.11145734786987305,0.743766736075563,0.20548846238604956,0.7187851614807717,0.770547318577005,4,0.30483606457710266,71.62332916259766,2.8950062542412454,4.7578125
00423,0.0853567123413086,0.4701422007408743,0.10868785273703238,0.4026066165379931,0.5649021922692019,4,0.22312550246715546,65.15193176269531,4.4379913340606825,4.85546875
00432,0.047661542892456055,0.5198378767702619,0.14265775495460742,0.5724611944554218,0.47607484440783454,4,0.317962110042572,73.92957305908203,3.5438657660799513,4.9296875
00434,0.07141804695129395,0.5343452368797073,0.14922313679241714,0.47141536109284293,0.6166646352273735,4,0.4148135483264923,74.13697814941406,2.71224545461935,4.96484375
00443,0.04609084129333496,0.4607100777990612,0.1005723702706956,0.4413068555082532,0.4818979969050894,4,0.32065096497535706,73.00447082519531,3.0046671238873333,4.91015625
00464,0.011038064956665039,0.3632478504848862,0.06320589185046278,0.5233384452556321,0.2781584541796371,4,0.2190016359090805,68.612060546875,4.442962292142738,4.0859375
00471,0.02753138542175293,0.5017801113521444,0.12300214458569565,0.4641783935916865,0.5460108328000731,4,0.3506215810775757,69.95664978027344,3.9015493414175664,4.22265625
00476,0.01856374740600586,0.48596932032924267,0.095458198211548,0.5940766998022142,0.41115009375366224,4,0.3427827060222626,75.04199981689453,4.204353678584072,4.84765625
00500,0.11574792861938477,0.7028751465212615,0.18203575560583274,0.7236601974944488,0.683250740591742,4,0.25456562638282776,69.89070892333984,3.3546228222823897,4.45703125
00510,0.024862289428710938,0.3336329510319103,0.07209508241384008,0.312006137322593,0.35848119983100973,4,0.2642330527305603,65.67459106445312,4.482748550107667,4.4140625
00511,0.2119462490081787,0.9076644927608036,0.29103757193861435,0.8865570937953827,0.9298014658164273,4,0.347527414560318,73.88655853271484,2.722139975886971,4.71484375
00536,0.02041935920715332,0.32949528233293046,0.07806465671115892,0.2910852939459396,0.37958292322834647,4,0.26352643966674805,63.17826461791992,3.999553893031668,4.58984375
00548,0.021314144134521484,0.4484399528050339,0.08188361499477431,0.6751157744021119,0.33571934730149,4,0.3157849609851837,72.4238510131836,4.343684725033427,4.984375
00564,0.06415843963623047,0.2200344033925559,0.06364658050441278,0.13710144927536233,0.5569110884006132,4,0.2853181064128876,71.1148452758789,3.6499729734249597,4.37109375
00569,0.01453089714050293,0.29076621016727344,0.06304740072063574,0.2782581587280752,0.30445169368656916,4,0.25134870409965515,68.27766418457031,4.341026360413306,4.9921875
00577,0.07051301002502441,0.5790465361967697,0.14176723772390953,0.6531091823244396,0.520070490888355,4,0.31663399934768677,66.79324340820312,3.479676563238963,4.4140625
