sample_id,canny_f1,canny_f1_strict,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.33562974305972704,0.10912466843501327,1,0.3168908357620239,0.641394317150116,0.30917221307754517,64.84174346923828,2.8405445852450155,10.549835205078125,3.83203125,0.39640312418203977
00001,0.21032791967857842,0.08150744960560911,1,0.2487945556640625,0.5115893483161926,0.37796109914779663,65.10733032226562,2.863167979917443,14.946576118469238,4.09765625,0.3167399814812541
00002,0.8552118282310734,0.3309089006331432,1,0.25238847732543945,0.5615508556365967,0.6973062753677368,76.64347076416016,3.303087865065868,8.811309814453125,4.9453125,0.31233410287282687
00003,0.4684334132248732,0.16597870953725832,1,0.19406753778457642,0.3702130615711212,0.5220268368721008,73.92169189453125,4.20089131316585,15.335212707519531,4.8515625,0.6135825039165224
00004,0.6989620305220549,0.2555175092797744,1,0.2542458176612854,0.6320682764053345,0.5234338641166687,75.30062866210938,2.9989087311325395,10.538999557495117,3.95703125,0.46176471263518565
00005,0.6751120899440373,0.24726214690787612,1,0.22298067808151245,0.5199984312057495,0.6010858416557312,69.3448257446289,1.6599705943216563,8.757905006408691,3.779296875,0.19157279544849987
00006,0.5341692810530158,0.21950143392896537,1,0.3411598205566406,0.6553292870521545,0.30696651339530945,66.41802978515625,3.853197170569665,6.241811752319336,2.71484375,0.2783657851627872
00007,0.80526682122767,0.2990371946893686,1,0.2592974305152893,0.6057282090187073,0.560440182685852,74.11801147460938,4.503247365704618,10.154369354248047,4.1875,0.25279161647232484
00008,0.8039365325364519,0.3133641645914858,1,0.20142894983291626,0.43083885312080383,0.7174671292304993,75.82365417480469,3.8963016786231472,10.549978256225586,4.97265625,0.40655773389779115
00009,0.7174248403358228,0.26370509260928615,1,0.2388705015182495,0.6157263517379761,0.5116795301437378,73.55125427246094,3.209535804892153,11.082832336425781,4.19921875,0.2505475676240638
00010,0.6963064306636733,0.2573007954698665,1,0.2687475085258484,0.548663854598999,0.6037600040435791,71.22917175292969,1.8356705985843127,6.559676170349121,4.796875,0.16990118124313422
00011,0.7236106899585372,0.32030227446719184,1,0.22710084915161133,0.49942800402641296,0.6749082803726196,74.8893051147461,3.154673703513488,7.292473316192627,4.5234375,0.41420785980777797
