sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,3.8984375,77.5,74.0,4.38
00001,3.98828125,59.5,68.5,4.7
00002,4.45703125,67.0,79.5,4.8
00003,4.484375,57.0,79.5,4.87
00004,3.794921875,73.5,70.5,4.3
00005,4.47265625,62.25,78.0,4.75
00006,3.119140625,55.75,50.25,3.8
00007,4.47265625,80.0,79.5,4.8
00008,4.53515625,78.5,79.5,4.8
00009,4.26953125,81.5,79.0,4.67
00010,4.109375,85.5,76.0,4.6
00011,4.41015625,78.5,79.0,4.7
00012,4.2578125,78.5,79.0,4.67
00013,4.5625,78.0,79.5,4.95
00014,4.47265625,77.0,79.5,4.8
00015,4.22265625,75.0,74.5,4.5
00016,3.607421875,74.0,65.5,3.8
00017,4.2421875,64.5,71.0,4.75
00018,4.63671875,80.0,80.0,4.95
00019,4.53125,78.5,79.5,4.95
00020,4.53515625,68.0,80.0,4.87
00021,3.109375,42.25,45.75,4.2
00022,4.4609375,81.0,80.0,4.95
00023,4.50390625,64.5,79.5,4.8
00024,4.5234375,75.0,79.0,4.7
00025,4.5,79.0,79.0,4.5
00026,4.34375,78.5,79.0,4.5
00027,4.51953125,75.0,80.0,4.95
00028,4.53125,80.0,80.0,4.8
00029,4.47265625,78.5,79.5,4.8
00030,3.767578125,58.5,58.75,4.5
00031,4.47265625,61.75,77.0,4.8
00032,3.646484375,82.0,62.0,3.8
00033,4.0,76.0,77.5,4.6
00034,4.296875,59.5,64.0,4.8
00035,4.16796875,80.0,80.0,4.8
00036,4.55078125,80.5,80.0,4.8
00037,4.3046875,79.5,80.0,4.75
00038,4.4375,77.0,79.0,4.87
00039,4.21875,84.5,80.0,4.8
00040,4.4140625,81.0,79.5,4.9
00041,4.38671875,81.0,79.0,4.67
00042,4.46484375,81.5,80.0,4.8
00043,3.8046875,84.0,74.0,4.3
00044,4.52734375,79.5,80.0,4.8
00045,4.45703125,83.0,79.5,4.8
00046,4.57421875,71.0,80.0,4.95
00047,4.60546875,74.5,80.0,4.95
00048,4.05859375,81.5,73.0,4.2
00049,4.51953125,78.5,79.5,4.5
00050,3.740234375,73.5,62.0,4.3
00051,4.06640625,70.5,74.0,4.38
00052,4.30859375,73.5,77.0,4.7
00053,4.515625,51.25,80.0,4.7
00054,3.54296875,80.5,61.75,4.5
00055,4.3203125,63.75,76.0,4.8
00056,4.33984375,66.0,75.0,4.3
00057,4.17578125,76.0,69.0,4.0
