sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px
00022,0.1778719425201416,0.6564476875763786,0.23579600812849708,0.6384902332152446,0.6754444751625123,1
00027,0.029707908630371094,0.3072635430616867,0.10248496935641187,0.3437048569869346,0.27780885408342654,1
00057,0.004535198211669922,0.2767313204765338,0.08806437192668753,0.228262012406687,0.35133376707872477,1
00064,0.025737285614013672,0.5847620788095278,0.20271547129764525,0.5847244094488189,0.5847997530240521,1
00072,0.06966137886047363,0.35666467630789955,0.11893962264150944,0.32754012067862043,0.39147418835332753,1
00078,0.14109325408935547,0.7399812961240728,0.26470030386963617,0.7848689057567912,0.6999502858941166,1
00080,0.04226493835449219,0.35165153637983587,0.11416447392802875,0.32314747957940343,0.3856706068630395,1
00101,0.07925176620483398,0.4263018554859957,0.14356863649534893,0.5417290903292961,0.35142340951746154,1
00106,0.06142139434814453,0.38100867099955493,0.1283702201738562,0.5181895815542271,0.3012566573732541,1
00115,0.04396224021911621,0.5049268521499564,0.17214691489960066,0.5043901275007999,0.5054647202799245,1
00155,0.11161661148071289,0.5416243375798686,0.18685985626879362,0.5057737411193752,0.5829450424237491,1
00160,0.05575704574584961,0.23368848839682857,0.0760399834654842,0.16300211235686002,0.41262431262431265,1
00166,0.035865068435668945,0.3783500428613372,0.12607125207420117,0.32237799892308,0.45784160386748185,1
00169,0.050147294998168945,0.34923009990026976,0.11509763500806214,0.2904917440439684,0.4377431613234008,1
00174,0.022370338439941406,0.1656647992244197,0.05411427661944931,0.13094172315300337,0.22544937945186558,1
00176,0.014035940170288086,0.3100803365310872,0.10112359550561797,0.2756195750029726,0.3543897456618852,1
00181,0.15794730186462402,0.5968794471087652,0.2071919631191305,0.5764816696076404,0.6187736510768005,1
00199,0.03653526306152344,0.40384587159882684,0.13281988402687306,0.4237405377186113,0.3857355442176871,1
00206,0.10365080833435059,0.6038529932426221,0.21131245907889176,0.6732391320849329,0.54743284532985,1
00210,0.09525895118713379,0.5326606337731818,0.18366797748391747,0.6022025053498354,0.47751731041962125,1
00214,0.05858755111694336,0.36884438342102854,0.12243947956979237,0.3579398862184313,0.3804341597796143,1
00228,0.16512179374694824,0.7765397496137468,0.28414821709986227,0.7440854439472632,0.8119542460297197,1
00230,0.06843066215515137,0.4318865522244215,0.1493508612630322,0.39631871060800855,0.47446793956443295,1
00237,0.07079219818115234,0.42275094126780705,0.14399582276828626,0.36846465762282604,0.4957972723003345,1
00243,0.06580734252929688,0.3482549485137796,0.11644096891092885,0.2713284737116689,0.4860623047746542,1
00245,0.03752875328063965,0.5047952114483664,0.17321768025266057,0.4381888988418558,0.5952799351719491,1
00260,0.04124188423156738,0.3597124867423133,0.11950606314556597,0.31717934339609555,0.41541943902949846,1
00264,0.04025626182556152,0.09990018644499876,0.03125226222116508,0.05809993662901917,0.3560923941825885,1
00294,0.04375457763671875,0.47112585293632203,0.16131873122443532,0.4299912816041848,0.5209631310186909,1
00315,0.09547972679138184,0.5673080335465213,0.19747811952696667,0.6132154388207885,0.5277954600639188,1
00324,0.010854244232177734,0.15788444937013382,0.05195038917800207,0.11626323419584414,0.2459225641752943,1
00330,0.05785012245178223,0.4833825927100911,0.16550526546632832,0.4535177484431733,0.5174580014003614,1
00391,0.07990097999572754,0.440228541846313,0.15413367340405096,0.5020424970682931,0.3919675575787841,1
00395,0.035147905349731445,0.4380401805649148,0.15288449373040217,0.44281343906227744,0.4333687302616155,1
00399,0.046753883361816406,0.5796608011756119,0.2045420611752107,0.5892605813360531,0.5703687915241373,1
00405,0.12384963035583496,0.6259311018935612,0.2244299043160007,0.6832709933142496,0.5774699974739929,1
00423,0.09369039535522461,0.3558397972297316,0.11859125273120692,0.3505697693948077,0.36127068932279477,1
00432,0.03540468215942383,0.39863576100928894,0.13434795423488116,0.4029885924389554,0.39437595788631974,1
00434,0.04565834999084473,0.3924681173145956,0.1334317097261725,0.42762852144852614,0.3626503389459873,1
00443,0.06116676330566406,0.3787362720968766,0.12484289767942057,0.4508403754404565,0.32651573930392375,1
00464,0.0404050350189209,0.3234965035579124,0.10675797743839674,0.23319624006467182,0.5279236694677871,1
00471,0.03646993637084961,0.3994233065518914,0.13608193789627704,0.3992194343841115,0.39962738705170003,1
00476,0.03832530975341797,0.28781285934027795,0.09345856982604182,0.2151006544404907,0.4347876151484135,1
00500,0.11339521408081055,0.4863099468810553,0.16400258862556355,0.5310924405084796,0.4484924090682106,1
00510,0.06502127647399902,0.2649484501399993,0.08679069084193738,0.19012243371382265,0.4368968727245915,1
00511,0.18894696235656738,0.6896958233081583,0.2510504508644553,0.7656141758811661,0.6274753280669086,1
00536,0.03270459175109863,0.23367825144180668,0.07664402013502056,0.16103023189694765,0.4257560658138258,1
00548,0.022048234939575195,0.3663204224795914,0.12240415843431217,0.46379099668025564,0.3027039844888793,1
00564,0.021280527114868164,0.202541970993095,0.06491502799655605,0.20186652027291976,0.2032219570405728,1
00569,0.03430962562561035,0.1372806010270137,0.04304707150556953,0.08035162086098467,0.47094257854821236,1
00577,0.0711522102355957,0.37155334566388365,0.12295207598228662,0.3791994209775026,0.3642095226358002,1
00587,0.07261443138122559,0.4106873132891193,0.1379193159076452,0.46843223330170375,0.3656167398012995,1
00606,0.05237293243408203,0.3958917434789896,0.13585597386910736,0.42501411220569224,0.37050442972304254,1
00635,0.026288270950317383,0.36592811611811543,0.12333895528642523,0.47058343385240475,0.29935345793554746,1
00641,0.06400108337402344,0.5217362519235946,0.17848645555281178,0.5052041424526896,0.5393869465604658,1
00645,0.025839805603027344,0.26872601257361,0.08925441118030214,0.602758811588854,0.17290608727529955,1
00651,0.09011554718017578,0.421261193203808,0.1427756638948457,0.8514731249933858,0.27986015965264444,1
00656,0.01653599739074707,0.41354309786541577,0.14178361870775144,0.35072162867482737,0.5037805782060786,1
00658,0.17946290969848633,0.7224311363782564,0.2559382147726792,0.7256065320264321,0.7192834119363485,1
