sample_id,canny_f1,canny_f1_strict,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.3876563650299613,0.12547397449155465,1,0.2905644178390503,0.6417048573493958,0.42959272861480713,66.06487274169922,3.0190832715698828,10.580598831176758,4.1171875,0.39525060984182814
00001,0.314399264479316,0.10312092821244649,1,0.2656041383743286,0.5152636766433716,0.4224153757095337,66.96476745605469,2.4636506575201533,14.928642272949219,3.970703125,0.3037349819868071
00002,0.8422237258270124,0.327038497275307,1,0.2660526633262634,0.5680397152900696,0.7550004720687866,76.76630401611328,3.554784882641279,8.789785385131836,4.97265625,0.3064579448324328
00003,0.4852707845258608,0.1607926901625727,1,0.20653808116912842,0.3776041865348816,0.529198408126831,74.28363037109375,3.931476782942478,15.273574829101562,4.82421875,0.5993702764361066
00004,0.6792150987827319,0.24613031669435434,1,0.2633076310157776,0.6399301290512085,0.5750758647918701,75.59077453613281,2.4010039535386665,10.57383918762207,4.0859375,0.4418104925573164
00005,0.6798682858919114,0.24600043135712563,1,0.22412514686584473,0.5269432663917542,0.6434862017631531,69.16757202148438,2.577172315062958,8.788800239562988,3.66796875,0.183012796162687
00006,0.4917343105479463,0.1975889998116406,1,0.34645551443099976,0.6586419343948364,0.36674192547798157,66.79813385009766,3.19990126272052,6.262507438659668,2.66015625,0.26834769433606304
00007,0.7900491717843522,0.2914501330889307,1,0.2529754638671875,0.6113510727882385,0.7149285674095154,74.75640106201172,4.747800493997521,10.128744125366211,4.9453125,0.24883143708046232
00008,0.8056262024773843,0.3078718713526131,1,0.19857168197631836,0.435860276222229,0.7105982303619385,75.85993194580078,3.9344259824281496,10.557332038879395,4.8984375,0.4005004275202375
00009,0.7155644909345757,0.2602207686017989,1,0.22404706478118896,0.5866639614105225,0.629203200340271,74.21306610107422,3.1814625190627215,11.131209373474121,4.54296875,0.2337811207013574
00010,0.6913380260253992,0.25572848580519447,1,0.253964900970459,0.5649035573005676,0.6425198316574097,70.76055145263672,1.9891227963982714,6.641657829284668,4.82421875,0.16270957020435103
00011,0.7082556332689688,0.29358875886685043,1,0.23937934637069702,0.5126968026161194,0.7160602807998657,74.9176025390625,2.5666332706527983,7.332823753356934,4.49609375,0.3886019938229604
00012,0.7692143395242718,0.2851456178551987,1,0.24883240461349487,0.5848522186279297,0.6647513508796692,72.77622985839844,3.6463923481549205,11.330491065979004,4.54296875,0.18677308415425783
00013,0.7643566595674686,0.2855206977769652,1,0.19396793842315674,0.4456782341003418,0.7288594841957092,75.02229309082031,3.534757528527416,11.83326530456543,4.90625,0.3213531084944558
00014,0.7337702368544382,0.2706373817883595,1,0.2609829306602478,0.5512529611587524,0.6518767476081848,75.34239959716797,4.044341316069185,14.373454093933105,4.1484375,0.5757217457960138
00015,0.5130909588382655,0.20143071036433205,1,0.2559715509414673,0.48195093870162964,0.5698224306106567,70.34815216064453,2.1150417338371192,13.68523120880127,4.41015625,0.3961890463068509
00016,0.6792788511705574,0.24997183987023813,1,0.29499387741088867,0.5654470324516296,0.6224536299705505,72.84310150146484,4.327846924532262,10.20087718963623,4.171875,0.19631704476703865
00017,0.40592346013036656,0.14428493548973287,1,0.23501372337341309,0.6130586266517639,0.5371360778808594,74.18171691894531,3.6953047894350077,13.677090644836426,3.654296875,0.4219574317623653
00018,0.792135237867832,0.2836042612792326,1,0.22776377201080322,0.4460280239582062,0.6888415813446045,76.27088928222656,3.3114276694472164,11.22140121459961,4.84765625,0.3030738022509861
00019,0.5811879304344485,0.22512467347423415,1,0.18602758646011353,0.33668428659439087,0.7232379913330078,75.5685043334961,3.71323315370514,10.515726089477539,4.98046875,0.48606670944096
00020,0.4904489217615125,0.17226022413040315,1,0.21977198123931885,0.46840551495552063,0.7205571532249451,75.50353240966797,3.941265969617407,12.748895645141602,4.9765625,0.463946509110805
00021,0.6755826772563158,0.25590200445434297,1,0.31970709562301636,0.5586783289909363,0.636704683303833,74.97361755371094,2.525178574291518,7.743169784545898,4.4375,0.15706565818422105
