sample_id,depth_mse,depth_rmse,maniqa,musiq,niqe,qalign
00022,1704.1059353073233,41.280818006761,0.3147905170917511,68.9280014038086,5.606244320949897,3.537109375
00027,1374.1298549806293,37.06925754558121,0.3464019298553467,67.7637710571289,7.085863409630621,3.68359375
00057,1661.09140815377,40.756489153922104,0.2909248173236847,61.112972259521484,8.05198988871269,3.658203125
00064,753.3627913504072,27.447455097884887,0.4243696928024292,58.89999771118164,6.860372400498253,3.115234375
00072,713.6937536653787,26.715047326654293,0.22651518881320953,44.93532180786133,6.889283626364188,2.12109375
00078,83.31363418342326,9.127630261104098,0.32486236095428467,56.91102981567383,6.338044892137266,3.98046875
00080,1835.6666462929372,42.8446804900321,0.43724411725997925,57.25753402709961,11.326024523574157,4.0234375
00101,2532.13723081571,50.32034609197069,0.40837159752845764,60.257930755615234,7.619835575404359,4.0
00106,2676.7796876614284,51.73760419328893,0.31464776396751404,50.27704620361328,7.241146926151283,1.0947265625
00115,1217.7290150811634,34.895974195903506,0.297573059797287,50.09846115112305,7.024029198877197,1.830078125
00155,407.63024692500346,20.189855049628353,0.30847999453544617,56.82719421386719,7.0194166022106925,1.8974609375
00160,393.120959050249,19.827278155365878,0.21104370057582855,59.092464447021484,6.403288723852202,2.396484375
00166,1566.9053597926643,39.58415541340581,0.35162419080734253,61.219749450683594,6.929649951645649,2.921875
00169,3366.8446789587365,58.02451791233372,0.5567400455474854,70.87859344482422,8.214806906045094,2.806640625
00174,1581.4994097775625,39.76807022948891,0.2642763555049896,55.68293380737305,6.294321211981166,3.109375
00176,1267.0206952516833,35.595234164866554,0.43060898780822754,53.18666458129883,6.8817166643333465,2.78515625
00181,880.6954123720864,29.676512806798684,0.39465293288230896,52.74361038208008,7.457541844408435,2.748046875
00199,1844.6189957631393,42.94902787913993,0.4275060296058655,62.22233581542969,7.504047128893845,3.24609375
00206,637.0294788120866,25.239442918021915,0.3550037443637848,49.66304016113281,7.166703209550634,2.1328125
00210,306.9220250616264,17.519190194230625,0.2466186136007309,57.21405029296875,5.2197298330214155,3.60546875
00214,186.83046496681652,13.668594110837315,0.30436769127845764,53.894901275634766,6.705910465047564,2.494140625
00228,5670.965941301378,75.3058161186862,0.4644404649734497,62.29486083984375,6.3299298445216845,3.107421875
00230,400.5644146924565,20.01410539325844,0.2907235622406006,47.51469421386719,5.127706524292571,2.85546875
00237,1846.4385796126585,42.970205719924806,0.32715684175491333,47.874900817871094,6.614867687207977,2.16796875
00243,1502.6818973703848,38.76444114611205,0.40636202692985535,56.16667175292969,4.894565509159195,2.16015625
00245,567.074227258107,23.813320374490136,0.3458922207355499,66.29659271240234,5.614032736599207,3.2890625
00260,412.296970646269,20.305097159242283,0.4233342707157135,60.70009231567383,7.600961786428523,2.740234375
00264,852.723945154859,29.201437381657414,0.360087126493454,51.893497467041016,6.8695940944910845,2.806640625
00294,4987.837205445369,70.6246218074502,0.2971877455711365,51.33443069458008,6.0051412259489245,1.4169921875
00315,303.2080744039386,17.412870940885615,0.30193740129470825,64.8891830444336,5.3840947920589945,4.41796875
00324,566.9581004590791,23.810881975665644,0.24591366946697235,65.54393768310547,5.991667349408304,2.962890625
00330,832.135397554234,28.846757141041593,0.25400862097740173,54.385040283203125,6.281471940436395,2.625
00391,2661.443629753511,51.58918132470713,0.3189711272716522,56.0548095703125,7.5793858928472595,2.271484375
00395,1542.0187677744461,39.26854679988102,0.3029024004936218,54.479713439941406,6.362445291120407,3.470703125
00399,4499.642498886604,67.07937461609644,0.28149357438087463,63.280399322509766,5.9597073944445516,2.078125
00405,1435.1347011991834,37.88317174154223,0.2761421501636505,58.78472137451172,7.3917080770097465,1.6826171875
00423,2993.4605382819896,54.712526337960206,0.44949644804000854,51.68874740600586,8.330895632489849,1.1865234375
00432,2709.483496546687,52.052699224408016,0.3337147533893585,54.14337158203125,7.8741666072519365,1.0703125
00434,889.7461648137124,29.82861318958212,0.27646157145500183,43.96525192260742,7.066780570951677,2.126953125
00443,429.3318303862084,20.720324089796677,0.26475241780281067,62.516475677490234,5.822254318674401,4.47265625
00464,802.0419929606244,28.32034591880234,0.309641569852829,62.156471252441406,6.41989045074356,3.640625
00471,965.9528750101587,31.079782415746713,0.3700743019580841,57.42854309082031,6.754629165820969,1.7705078125
00476,664.3647954476404,25.775274885976298,0.1995711326599121,56.78182601928711,4.933654650672206,3.14453125
00500,4054.532485623243,63.675210919346334,0.3753957152366638,52.10039520263672,7.4145374721473765,3.89453125
00510,3249.740683193487,57.006496850740504,0.38909462094306946,54.800968170166016,6.6295905459314035,2.67578125
00511,368.97782990522654,19.208795639113518,0.3090701103210449,64.68132781982422,5.877611910220286,3.8828125
00536,2588.0895310541227,50.8732693175318,0.32533931732177734,53.750244140625,8.570948231053057,1.8720703125
00548,206.13355886041546,14.357352083877286,0.35528168082237244,51.90705871582031,8.031249732396306,3.982421875
00564,1928.205966984159,43.91134212232825,0.32506445050239563,55.91094970703125,7.350134368739949,3.72265625
00569,1095.784004541183,33.102628363034604,0.18779830634593964,57.489627838134766,6.612651697330432,2.052734375
00577,738.1521206311238,27.168955089055668,0.2471804916858673,60.01251220703125,7.5225500626032344,2.2578125
00587,1599.7952213436963,39.997440184888035,0.23950207233428955,65.80196380615234,5.32015948226403,3.80859375
00606,359.4336221145267,18.958734718185354,0.33463767170906067,59.30177307128906,6.31387833158546,2.72265625
00635,3492.8246558158,59.10012399154336,0.33010968565940857,59.92811965942383,5.818106884438363,4.21875
00641,835.5502779843861,28.905886562850586,0.3053506910800934,57.690399169921875,7.452906483133221,1.951171875
00645,923.1796528771727,30.383871591309305,0.3891511559486389,62.891170501708984,7.733519109572243,3.0234375
00651,18.956192492174324,4.353870977897063,0.5061191320419312,67.83885955810547,5.829718567320402,3.5078125
00656,3805.040947969586,61.68501396587007,0.3832457363605499,66.82332611083984,5.824379711996279,4.9765625
00658,1116.602244597519,33.41559882147138,0.4337744116783142,53.82487869262695,8.546256074787424,2.1484375
00666,2591.950505956445,50.91120216569674,0.3721435070037842,55.74025344848633,8.157547101475949,1.9970703125
00687,246.90899374715542,15.713338084161348,0.3332783877849579,61.42866134643555,8.082110419093524,2.271484375
00690,2065.8860354244375,45.452019046731436,0.2759688198566437,60.04682540893555,7.050751426914543,2.0546875
