sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,3.896484375,76.5,61.5,4.5
00001,4.16796875,79.0,79.5,4.75
00002,4.44921875,80.0,80.0,4.9
00003,4.421875,54.75,78.0,4.8
00004,3.705078125,83.5,73.0,4.38
00005,3.517578125,74.0,66.0,3.9
00006,3.48046875,66.5,59.0,3.5
00007,4.12109375,79.0,79.0,4.67
00008,4.5703125,80.0,80.0,4.87
00009,4.60546875,82.0,80.0,4.95
00010,4.2109375,81.5,80.0,4.67
00011,4.36328125,80.5,78.0,4.7
00012,4.30859375,80.5,77.5,4.7
00013,4.453125,79.5,79.5,4.6
00014,2.896484375,85.5,64.0,4.0
00015,3.759765625,82.0,74.5,4.67
00016,4.19921875,81.0,75.5,4.5
00017,3.48046875,49.75,44.75,3.8
00018,4.5859375,80.0,80.0,4.95
00019,4.53125,79.5,79.5,4.95
00020,4.59765625,66.5,80.0,4.95
00021,4.390625,64.0,78.5,4.67
00022,4.4921875,81.0,79.5,4.8
00023,4.5,67.0,79.0,4.8
00024,4.39453125,77.5,79.0,4.7
00025,4.50390625,78.5,78.5,4.75
00026,4.3125,72.5,74.5,4.7
00027,4.390625,63.75,77.0,4.8
00028,4.5234375,80.0,80.0,4.9
00029,4.44140625,60.0,77.0,4.75
00030,3.228515625,85.0,76.5,4.3
00031,4.4453125,61.75,77.5,4.8
00032,4.1328125,85.5,80.0,4.8
00033,4.0546875,83.0,79.5,4.8
00034,4.1015625,81.5,80.0,4.87
00035,3.37890625,80.0,77.5,4.8
00036,4.6171875,81.0,80.0,4.95
00037,3.76171875,82.5,79.5,4.5
00038,3.900390625,79.0,73.0,4.75
00039,4.1171875,85.0,80.0,4.75
00040,3.76171875,83.5,76.5,4.2
00041,4.37890625,84.0,79.5,4.75
00042,4.47265625,79.5,78.0,4.67
00043,4.04296875,85.0,74.5,4.25
00044,4.45703125,80.5,79.0,4.8
00045,4.21484375,84.0,78.5,4.7
00046,4.53125,79.5,79.5,4.9
00047,4.578125,74.5,79.5,4.95
00048,3.890625,84.5,78.5,4.38
00049,4.45703125,61.25,74.0,4.67
00050,3.970703125,84.5,62.75,4.38
00051,4.1484375,80.5,74.5,4.6
00052,4.24609375,64.5,77.5,4.75
00053,4.5,50.0,79.5,4.7
00054,2.890625,80.5,61.25,3.0
00055,4.33203125,61.25,78.0,4.67
00056,4.390625,66.5,78.0,4.5
00057,4.23046875,82.0,72.0,4.5
00058,4.05859375,58.5,73.5,4.38
00059,4.453125,73.5,75.0,4.8
00060,4.34375,74.0,79.5,4.5
00061,4.4375,66.5,79.0,4.87
00062,4.01953125,58.25,63.25,4.5
00063,3.923828125,80.5,79.0,3.0
00064,4.4140625,73.0,78.5,4.8
00065,3.935546875,81.0,80.0,3.8
00066,3.859375,82.0,76.0,4.5
00067,4.28515625,67.5,73.5,4.8
00068,4.11328125,80.0,74.0,4.3
00069,4.1875,72.0,79.0,4.75
00070,4.5078125,61.25,79.5,4.9
00071,2.888671875,51.5,37.75,3.2
00072,4.53515625,80.0,80.0,4.87
00073,4.453125,81.0,80.0,4.8
00074,4.30859375,85.5,80.0,4.8
00075,2.943359375,86.0,79.0,4.2
00076,4.328125,85.5,79.5,4.87
00077,3.4140625,85.5,41.25,4.0
00078,4.48046875,79.5,80.0,4.87
00079,4.45703125,81.5,79.5,4.6
00080,4.09765625,80.5,78.0,4.67
00081,4.53515625,68.5,79.5,4.8
00082,3.0703125,80.0,56.75,4.0
00083,3.900390625,84.0,64.5,4.0
00084,4.15625,84.5,80.5,4.87
00085,4.3125,80.5,79.5,4.8
00086,3.63671875,73.5,67.0,4.0
00087,4.21484375,75.5,76.0,4.6
00088,3.9765625,82.0,80.0,4.6
00089,4.17578125,80.5,79.5,4.8
00090,4.5390625,73.5,78.0,4.9
00091,3.994140625,82.0,72.0,4.25
00092,4.42578125,79.5,79.5,4.8
00093,4.16796875,74.5,79.0,4.7
00094,4.0234375,74.0,73.5,4.75
00095,4.4453125,80.0,79.5,4.6
00096,4.37109375,79.5,79.5,4.87
00097,4.21484375,79.5,79.5,4.7
00098,3.9765625,80.5,76.0,4.8
00099,4.53125,80.5,79.5,4.75
00100,4.42578125,80.0,79.5,4.8
00101,3.8515625,83.5,77.5,4.2
00102,4.37109375,80.5,79.0,4.8
00103,3.9296875,85.5,55.5,4.2
00104,4.1171875,84.0,78.0,4.38
00105,4.30859375,73.0,78.0,4.87
00106,4.15234375,75.5,79.0,4.5
00107,4.546875,65.0,80.0,4.67
00108,4.0546875,81.5,79.0,4.6
00109,4.3828125,78.5,78.5,4.8
00110,4.1015625,81.5,78.0,4.0
00111,4.1953125,67.5,76.0,4.5
00112,4.375,78.0,79.5,4.87
00113,3.990234375,81.0,74.0,4.8
00114,4.45703125,74.5,79.0,4.87
00115,4.4140625,64.0,79.0,4.9
00116,4.46875,76.5,79.5,4.8
00117,3.984375,80.5,79.5,4.6
00118,3.8046875,75.5,71.0,4.2
00119,4.51171875,58.75,74.5,4.8
00120,4.5,80.0,80.0,4.87
00121,4.36328125,79.0,79.5,4.8
00122,4.03515625,82.0,74.0,4.75
00123,4.48046875,80.0,79.5,4.75
00124,4.3828125,61.0,77.5,4.67
00125,4.13671875,80.5,79.5,4.8
00126,4.5234375,73.5,80.0,4.9
00127,4.49609375,65.0,80.0,4.9
00128,3.498046875,80.5,74.0,4.5
00129,4.5078125,79.5,79.5,4.75
00130,4.5546875,76.5,79.5,4.5
00131,4.20703125,80.0,74.0,4.5
00132,3.484375,85.5,45.25,3.5
00133,4.4921875,80.5,79.5,4.87
00134,4.48828125,81.0,79.5,4.8
00135,3.8984375,81.0,80.0,4.6
00136,4.484375,79.0,79.5,4.7
00137,4.48828125,80.0,80.0,4.9
00138,4.48828125,79.5,79.5,4.9
00139,4.5078125,80.0,80.0,4.87
00140,3.60546875,83.0,80.0,4.6
00141,3.833984375,83.0,76.0,4.7
00142,4.52734375,79.5,79.5,4.87
00143,4.0703125,82.5,80.0,4.8
00144,4.51953125,74.5,80.0,4.75
00145,3.943359375,81.0,75.0,4.5
00146,4.59375,60.0,80.0,4.9
00147,4.5390625,79.5,80.0,4.95
00148,4.53125,71.0,79.5,4.8
00149,4.3359375,79.0,74.5,4.6
00150,3.6015625,83.0,78.5,4.2
00151,4.55078125,71.0,79.5,4.8
00152,4.3671875,81.0,80.0,4.9
00153,3.794921875,61.5,59.5,4.2
00154,3.677734375,82.0,80.0,4.75
00155,4.49609375,80.0,79.5,4.6
00156,3.748046875,85.0,78.0,4.5
00157,4.4921875,79.5,80.0,4.8
00158,4.234375,79.5,78.5,4.5
00159,4.44921875,80.5,80.0,4.8
00160,3.900390625,85.5,78.5,4.5
00161,4.5078125,66.0,74.0,4.87
00162,4.5390625,79.5,79.5,4.87
00163,4.15234375,68.5,75.0,4.7
00164,4.4140625,80.0,78.5,4.5
00165,2.775390625,84.0,63.5,3.7
00166,3.99609375,81.0,79.0,4.5
00167,3.904296875,83.0,74.5,4.8
00168,3.626953125,79.0,79.0,4.3
00169,3.53515625,76.5,62.25,4.2
00170,4.5234375,74.5,80.0,4.8
00171,4.0546875,80.0,75.5,4.75
00172,4.5703125,81.0,80.0,4.87
00173,3.0703125,85.0,58.75,3.8
00174,3.8359375,80.5,78.0,4.6
00175,4.10546875,86.0,80.5,4.8
00176,4.33984375,80.5,79.5,4.8
00177,4.26171875,74.0,79.0,4.8
00178,4.46484375,77.5,79.5,4.8
00179,4.390625,79.0,79.5,4.67
00180,3.791015625,81.0,75.5,4.2
00181,4.11328125,63.75,74.0,4.5
00182,4.15234375,61.0,74.0,4.7
00183,4.35546875,81.0,80.0,4.87
00184,3.99609375,74.5,76.0,4.2
00185,4.375,75.0,79.0,4.75
00186,4.58203125,78.5,79.5,4.95
00187,3.779296875,85.5,81.0,4.2
00188,4.0625,86.0,80.5,4.75
00189,3.99609375,75.5,77.0,4.67
00190,4.546875,80.0,79.5,4.87
00191,3.826171875,85.5,57.75,4.0
00192,4.36328125,79.5,76.5,4.5
00193,4.375,80.5,77.5,4.67
00194,4.29296875,81.5,76.5,4.5
00195,4.5234375,79.5,80.0,4.6
00196,3.677734375,85.0,69.0,4.38
00197,4.28125,80.5,74.0,4.6
00198,4.421875,82.0,80.0,4.9
00199,4.18359375,81.5,70.5,4.0
00200,3.984375,85.0,81.0,4.6
00201,4.421875,66.5,79.5,4.6
00202,4.3203125,83.5,71.5,4.6
00203,3.943359375,81.5,76.0,4.5
00204,3.8984375,80.5,78.0,4.5
00205,4.4921875,80.0,80.0,4.87
00206,3.68359375,80.0,75.5,4.67
00207,4.4375,78.0,80.0,4.8
00208,4.109375,65.5,75.5,4.2
00209,3.947265625,76.0,73.5,4.8
00210,4.5546875,78.0,79.5,4.9
00211,4.44921875,79.5,79.5,4.87
00212,4.42578125,57.25,78.5,4.67
00213,4.33203125,80.0,78.5,4.8
00214,4.47265625,69.0,79.5,4.9
00215,4.41015625,64.5,74.0,4.7
00216,3.5234375,76.0,72.0,4.0
00217,4.015625,77.0,76.0,4.5
00218,4.3828125,81.0,79.5,4.2
00219,3.818359375,55.25,59.0,4.6
00220,4.109375,76.0,77.5,4.8
00221,4.31640625,79.0,74.0,4.8
00222,4.51171875,75.5,80.0,4.9
00223,4.5234375,78.5,80.0,4.9
00224,4.1484375,81.5,80.0,4.75
00225,4.41015625,78.5,79.5,4.67
00226,4.44140625,76.5,79.5,4.8
00227,3.814453125,74.5,73.5,4.5
00228,4.37109375,68.5,79.5,4.8
00229,4.5390625,80.5,80.0,4.8
00230,4.54296875,80.5,80.0,4.9
00231,4.23046875,83.0,80.0,4.8
00232,3.904296875,57.75,67.5,4.5
00233,3.994140625,85.0,78.5,4.7
00234,4.05859375,83.5,80.0,4.5
00235,4.54296875,80.0,79.5,4.87
00236,4.38671875,79.5,79.0,4.7
00237,4.3359375,72.5,79.5,4.67
00238,3.927734375,82.5,65.5,3.8
00239,4.078125,74.5,75.0,4.6
00240,4.45703125,75.0,80.0,4.8
00241,3.861328125,83.0,68.0,4.75
00242,4.47265625,79.5,79.5,4.8
00243,3.533203125,62.0,64.5,4.38
00244,3.037109375,82.5,64.0,4.4
00245,4.33984375,80.5,78.5,4.7
00246,4.40234375,80.0,79.5,4.3
00247,4.19140625,72.0,69.5,4.5
00248,3.541015625,60.25,62.0,4.0
00249,4.4140625,75.5,80.0,4.8
00250,2.861328125,82.5,76.0,3.5
00251,3.91015625,82.0,67.5,4.7
00252,4.546875,82.0,79.5,4.9
00253,4.359375,81.5,78.5,4.5
00254,3.521484375,81.5,72.5,4.3
00255,4.2421875,86.0,80.5,4.8
00256,4.390625,80.5,79.5,4.6
00257,4.4453125,78.0,79.5,4.8
00258,3.720703125,80.5,67.0,4.25
00259,4.56640625,77.0,79.5,4.95
00260,3.529296875,80.5,77.0,4.5
00261,4.39453125,82.0,75.5,4.7
00262,4.42578125,83.0,79.5,4.9
00263,4.23046875,75.0,74.0,4.6
00264,3.6328125,81.5,65.0,4.0
00265,3.986328125,85.5,75.0,4.5
00266,4.10546875,85.0,75.5,4.5
00267,2.873046875,85.5,76.5,3.5
00268,4.359375,57.0,78.5,4.7
00269,4.09375,74.5,68.5,4.5
00270,4.3515625,84.0,80.0,4.8
00271,3.970703125,79.5,79.5,4.7
00272,3.8984375,56.75,52.0,4.2
00273,4.0546875,81.0,79.5,4.5
00274,3.236328125,83.5,53.5,3.8
00275,3.51953125,82.5,79.0,4.25
00276,4.17578125,58.75,74.5,4.5
00277,3.318359375,54.5,48.25,3.8
00278,4.46484375,60.0,78.5,4.9
00279,4.453125,80.5,80.0,4.95
00280,4.3203125,77.5,75.5,4.0
00281,4.52734375,74.5,79.5,4.8
00282,4.50390625,79.0,79.5,4.8
00283,4.4453125,80.5,79.5,4.95
00284,4.33203125,65.0,79.0,4.8
00285,3.986328125,81.5,79.5,4.5
00286,4.4453125,83.0,80.0,4.87
00287,4.39453125,77.0,79.0,4.8
00288,4.5859375,54.75,80.0,4.95
00289,4.3203125,78.5,79.5,4.75
00290,3.916015625,81.5,76.0,4.5
00291,4.53125,77.5,80.0,4.87
00292,4.05859375,65.5,68.0,4.0
00293,3.25,83.0,75.0,4.5
00294,3.671875,79.5,73.0,4.5
00295,4.203125,75.5,79.0,4.8
00296,4.2578125,49.25,76.0,4.6
00297,4.203125,80.5,79.0,4.7
00298,4.47265625,83.0,80.0,4.6
00299,4.515625,82.0,80.0,4.9
00300,4.2421875,79.5,73.0,4.67
00301,4.53125,81.0,80.0,4.8
00302,4.50390625,75.0,79.0,4.8
00303,4.20703125,71.0,74.5,4.9
00304,3.82421875,82.5,67.0,4.7
00305,4.40234375,83.5,79.0,4.8
00306,4.34375,78.0,77.0,4.8
00307,4.5078125,79.5,80.0,4.8
00308,4.35546875,55.25,66.0,4.3
00309,4.58203125,80.5,80.0,4.95
00310,4.390625,80.5,79.5,4.8
00311,4.0390625,72.0,77.5,4.5
00312,4.55859375,68.5,79.5,4.9
00313,4.53125,76.5,80.0,4.8
00314,3.4140625,83.0,49.0,4.2
00315,4.10546875,85.5,81.0,4.8
00316,4.51171875,80.0,80.0,4.8
00317,4.28515625,75.5,78.5,4.6
00318,4.32421875,80.0,79.5,4.8
00319,4.19140625,80.0,75.0,4.6
00320,4.359375,80.5,79.0,4.9
00321,4.1484375,76.0,72.5,4.3
00322,4.578125,74.5,80.0,4.8
00323,4.1875,76.0,80.0,4.8
00324,4.3984375,74.5,76.5,4.6
00325,4.51953125,64.5,76.5,4.67
00326,3.41015625,86.0,42.5,3.8
00327,3.970703125,74.0,78.5,4.67
00328,4.40625,80.5,79.5,4.7
00329,4.54296875,80.5,79.5,4.9
00330,4.3203125,83.5,77.0,4.67
00331,4.46875,72.0,79.5,4.8
00332,4.53515625,72.5,79.0,4.8
00333,4.35546875,78.5,74.5,4.6
00334,4.50390625,65.0,79.0,4.6
00335,4.3515625,82.5,79.5,4.8
00336,3.9375,86.0,79.5,4.2
00337,4.15234375,81.0,76.0,3.8
00338,4.4765625,80.5,80.0,4.9
00339,4.140625,80.0,79.5,4.7
00340,3.8515625,80.5,79.5,4.5
00341,3.986328125,54.75,61.5,4.7
00342,4.4609375,76.5,79.5,4.9
00343,3.99609375,83.0,75.0,4.2
00344,4.5,78.0,79.5,4.8
00345,4.5078125,70.5,79.5,4.7
00346,4.25390625,83.0,80.0,4.9
00347,4.19140625,68.0,70.5,4.67
00348,4.515625,81.0,80.0,4.8
00349,4.4453125,75.0,79.0,4.8
00350,3.15625,85.5,44.0,4.0
00351,4.05859375,82.5,79.5,4.3
00352,4.08203125,80.5,78.5,4.8
00353,4.296875,80.5,79.5,4.7
00354,4.33203125,83.0,79.5,4.67
00355,4.39453125,62.75,79.5,4.8
00356,4.34375,78.5,79.0,4.7
00357,3.845703125,83.5,59.25,4.0
00358,4.49609375,80.5,80.0,4.87
00359,4.5546875,79.0,80.0,4.95
00360,4.21875,75.5,75.0,4.8
00361,3.82421875,84.5,68.5,4.3
00362,4.5703125,79.5,80.0,4.9
00363,4.23828125,84.5,80.0,4.6
00364,4.47265625,66.0,77.0,4.67
00365,4.40234375,78.5,79.0,4.38
00366,4.41796875,80.0,80.0,4.8
00367,4.5625,79.5,80.0,4.9
00368,4.38671875,76.5,79.5,4.8
00369,4.41015625,56.75,74.5,4.5
00370,3.953125,81.5,62.0,4.0
00371,4.33984375,81.0,80.0,4.9
00372,4.60546875,78.0,79.5,4.8
00373,3.326171875,80.5,60.25,4.2
00374,4.0859375,81.5,79.0,4.5
00375,4.4453125,79.0,78.5,4.75
00376,4.45703125,80.0,79.0,4.8
00377,4.04296875,86.0,77.5,4.67
00378,3.9921875,54.0,62.5,4.2
00379,4.3359375,79.5,79.0,4.6
00380,4.4140625,74.0,79.0,4.8
00381,4.3515625,75.5,79.0,4.7
00382,4.46484375,74.5,80.0,4.9
00383,4.015625,51.5,59.25,4.67
00384,4.40234375,80.0,79.5,4.5
00385,3.845703125,85.5,80.0,4.5
00386,4.453125,80.0,79.5,4.8
00387,4.0703125,78.5,70.5,4.8
00388,4.04296875,82.0,66.0,4.2
00389,4.3984375,81.5,80.0,4.8
00390,4.43359375,66.0,79.0,4.67
00391,3.234375,83.5,63.5,4.38
00392,4.47265625,77.5,79.5,4.8
00393,4.5234375,64.5,79.5,4.8
00394,4.34375,81.5,80.0,4.7
00395,3.65625,81.5,80.0,4.7
00396,3.439453125,85.5,49.5,3.5
00397,4.42578125,80.0,80.0,4.67
00398,4.46484375,75.5,79.5,4.8
00399,4.07421875,81.0,67.0,4.2
00400,4.05078125,79.5,77.0,4.8
00401,4.28125,75.5,79.5,4.7
00402,4.109375,74.0,78.5,4.87
00403,3.720703125,85.0,79.0,4.5
00404,4.41015625,80.0,79.5,4.8
