sample_id,depth_mse,depth_rmse,maniqa,musiq,niqe,qalign
00000,644.3367099544929,25.383788329453367,0.3881584405899048,68.60708618164062,2.869784259751448,3.974609375
00001,871.0040514934929,29.512777766477573,0.28646501898765564,63.21272659301758,4.568913876425954,4.015625
00002,2504.375058388126,50.04373145947578,0.48271068930625916,75.7714614868164,2.842297614716486,4.8984375
00003,1592.863296256183,39.910691503107074,0.3278455138206482,70.21919250488281,4.063596255140912,4.84375
00004,761.1485827963622,27.588921377907514,0.35975146293640137,70.8271255493164,2.814953661106827,4.125
00005,1485.5903315625628,38.543356516558894,0.4477735161781311,76.2878646850586,2.3497461555075754,4.9140625
00006,1371.752210493353,37.0371733599279,0.2978440225124359,61.92314910888672,5.653900870814434,3.8359375
00007,624.1666176013674,24.983326792110123,0.4950505495071411,75.77023315429688,3.7322652188807592,4.98046875
00008,126.76913588341652,11.259180071542355,0.46670353412628174,75.92035675048828,2.2650234114609646,4.921875
00009,237.88856877348755,15.423636690919801,0.4573706388473511,76.7092514038086,2.4134454311972835,4.88671875
00010,365.11256646543796,19.107918946484936,0.3397960662841797,67.9316177368164,3.7428159062787274,4.83203125
00011,1095.6664307742085,33.10085241763735,0.4229711592197418,74.58124542236328,3.3168347445121644,4.8828125
00012,442.25196072649055,21.02978746270372,0.4607790410518646,75.85900115966797,1.957565781005941,4.60546875
00013,433.63598076040404,20.823928081906256,0.570080578327179,74.81979370117188,3.310100742624827,4.92578125
00014,926.7622523722281,30.442770116601217,0.46679869294166565,75.08267211914062,2.541437421881262,4.7578125
00015,911.6103897148312,30.19288640913338,0.3941199779510498,73.46514892578125,3.3874161808101824,4.82421875
00016,132.6767138927239,11.51853783657995,0.46197471022605896,72.8097915649414,2.6304345981233497,4.734375
00017,1249.761941948353,35.351972249767805,0.4126727283000946,74.6539077758789,4.738274196915831,4.72265625
00018,331.69065106054967,18.212376315586873,0.5060225129127502,77.73588562011719,2.8403759595338602,4.95703125
00019,609.8331926077308,24.69480092261792,0.38406234979629517,75.5177230834961,2.79156771413581,4.98828125
00020,1389.5973198175477,37.27730301158532,0.44670766592025757,75.57646179199219,3.1828914708987504,4.9921875
00021,508.77727815112553,22.556091819087932,0.3936188519001007,76.5799560546875,2.0534657101295837,4.78515625
00022,1548.8077716319253,39.35489514192517,0.5318602323532104,76.93070983886719,2.5840407379852146,4.765625
00023,196.80880152688255,14.02885603058505,0.5170800685882568,72.53777313232422,3.3443606341086896,4.91796875
00024,301.59163231406166,17.36639376249605,0.35603874921798706,74.23995971679688,3.619907790914676,4.7109375
00025,590.248928097239,24.29503916640677,0.48815834522247314,76.70323181152344,1.6083585097001136,4.78125
00026,196.23128806001276,14.008257852424503,0.36248165369033813,75.84449768066406,3.9852398405822744,4.84765625
00027,496.5448180204429,22.28328561995387,0.4883282780647278,75.90885162353516,3.1491377521902923,4.94921875
00028,320.7162100463479,17.90855131065458,0.5835794806480408,75.04116821289062,2.554448795576896,4.953125
00029,315.22216414252273,17.754497011814294,0.3468201756477356,74.07418823242188,3.6126003600327787,4.77734375
00030,1406.3487190036085,37.50131623028195,0.43375030159950256,74.94902038574219,4.177349761908045,4.32421875
00031,249.47122613935946,15.794658152025939,0.3776405453681946,73.69795989990234,3.6180250268912637,4.8984375
00032,601.8403319298372,24.532434284633013,0.3104865252971649,73.4498519897461,2.648255843673929,4.7109375
00033,299.17865041584656,17.296781504541432,0.46645206212997437,75.8333969116211,2.301775184216101,4.5625
00034,607.6973553658081,24.651518317657597,0.359896183013916,74.12279510498047,3.368002682245015,4.91796875
00035,318.9981919697748,17.8605204842909,0.534134566783905,77.36248779296875,3.9197015678675635,4.8359375
00036,279.67808332959856,16.723578663958218,0.5745652318000793,76.40348815917969,3.0764006709278244,4.87890625
00037,1123.8557205979819,33.52395741254278,0.5006086230278015,75.72369384765625,3.031489766449261,4.75390625
00038,781.7957294443454,27.960610319596842,0.3255533277988434,68.1099853515625,4.267339343510828,4.39453125
00039,921.0635189355111,30.349028302987083,0.4568135142326355,77.47628784179688,2.6928419413932834,4.84375
00040,619.6791265014652,24.893355067195447,0.41399189829826355,72.54153442382812,3.1602300371854533,4.78515625
00041,506.89275851519164,22.51427899167974,0.4542689025402069,74.69034576416016,2.5942384447017015,4.671875
00042,919.2524500617769,30.3191762761091,0.4716881811618805,77.37382507324219,2.3205351474820275,4.59765625
00043,1220.993837486401,34.94272223920742,0.35950735211372375,68.79518127441406,3.2102081680142462,4.4765625
00044,377.5064358687211,19.429524849278252,0.440175861120224,68.75546264648438,5.583406946492522,4.7734375
00045,461.4129995075053,21.48052605285786,0.3850252628326416,76.98715209960938,2.264139428570521,4.9296875
00046,1261.663269046405,35.51989962044382,0.4412972331047058,75.93671417236328,2.6554333652675535,4.9765625
00047,186.00057799438272,13.638202887271575,0.5179517865180969,74.30480194091797,2.6693128200239986,4.98046875
00048,398.88980363203615,19.972225805654116,0.4585036635398865,74.54536437988281,2.131499942528999,4.6171875
00049,176.26611481086726,13.276524952368646,0.3180837333202362,75.25666809082031,4.032748587805702,4.82421875
00050,647.0370188284668,25.436922353705977,0.41586413979530334,73.9491195678711,1.957935301291877,4.16015625
00051,61.96599109242353,7.871848009992541,0.5092152953147888,76.31787872314453,3.5417268961613013,4.67578125
00052,570.9076666651681,23.89367419768605,0.3741050362586975,73.66746520996094,3.8285539148757928,4.66796875
00053,2528.1575158083306,50.28078674611537,0.34602853655815125,74.46672058105469,3.4803446576581067,4.921875
00054,887.9659669420344,29.798757808707972,0.3237691819667816,73.49564361572266,2.6070726355233393,4.48828125
00055,256.85518151247175,16.026702140879507,0.42251861095428467,73.34925842285156,3.4086465104243198,4.59375
00056,925.2905500762932,30.418588890287026,0.38015249371528625,70.8932113647461,5.2690551963758265,4.84765625
00057,301.52140139004075,17.36437160942027,0.29574528336524963,60.72888946533203,5.104963895537843,4.5625
00058,1940.591632955724,44.05214674627928,0.3493945598602295,71.10336303710938,4.286428233346542,4.40234375
00059,187.4587283051633,13.691556825473256,0.45899027585983276,74.2272720336914,2.3567892612408,4.6328125
00060,1271.2236877724476,35.654223982193855,0.33708876371383667,75.93852233886719,3.9977435437056448,4.91796875
00061,2654.197131755585,51.518900723478026,0.37931397557258606,74.1900634765625,2.587030815730171,4.90234375
00062,537.3933056301865,23.181745094582215,0.5004383325576782,78.24979400634766,3.9799068042371752,4.70703125
00063,1613.6568530889447,40.17034793338171,0.4023967385292053,77.26278686523438,3.193730491155191,4.81640625
00064,281.21050833415956,16.76933237592241,0.3078741729259491,75.71945190429688,3.677720235947834,4.9140625
00065,4345.1118326851965,65.91746227431086,0.5616360902786255,76.60077667236328,3.178258483915984,4.9296875
00066,343.63665571361184,18.537439297637953,0.43988943099975586,72.54917907714844,2.1515440446996337,4.25
00067,1285.08804488414,35.84812470526373,0.32301297783851624,70.38336181640625,3.684154644701611,4.86328125
00068,1187.3831721591123,34.45842672205323,0.323390394449234,66.89063262939453,3.631211368248689,4.31640625
00069,392.06464616736616,19.800622368182424,0.2912164330482483,73.38658142089844,3.304995021386794,4.8359375
00070,659.0923939160355,25.67279482090011,0.38184359669685364,73.9345932006836,3.2941241704489093,4.96875
00071,1445.0723598185773,38.01410737895311,0.4387834668159485,72.87220764160156,4.649908727534893,4.5625
00072,465.5124490516541,21.575737508869867,0.43231457471847534,76.06689453125,2.4585443635124524,4.96484375
00073,498.8277439001205,22.33445194984915,0.4957687258720398,74.30358123779297,3.481222673953693,4.96484375
00074,435.1746546001824,20.86084021798217,0.43747997283935547,74.38629150390625,2.6383753513741364,4.70703125
00075,163.3670189224009,12.781510823153923,0.4230441749095917,73.4610824584961,1.7825839911488623,4.46875
00076,2232.488285492607,47.24921465477079,0.4252210557460785,73.39200592041016,3.7605956350036025,4.97265625
00077,598.9692686322787,24.473848668165754,0.24544166028499603,63.479454040527344,3.90101729296538,4.265625
00078,107.71954637140884,10.378802742677443,0.5467548966407776,76.36135864257812,2.7203321524861237,4.8203125
00079,1456.9354656217918,38.16982401874276,0.47543519735336304,74.95450592041016,2.9633163391536,4.8984375
00080,1600.882187257844,40.01102582111391,0.398314893245697,72.1258773803711,5.36760534205631,4.24609375
00081,413.300580258821,20.329795381626962,0.32526448369026184,73.98665618896484,3.167552993535333,4.8125
00082,882.5682167667796,29.70804969645062,0.2629895508289337,56.61983871459961,4.649102223343465,3.02734375
00083,757.5785556472338,27.524144957604655,0.41199371218681335,73.04056549072266,3.550599750143888,4.97265625
00084,1239.2577908315914,35.20309348383451,0.3714730739593506,70.52153778076172,4.461828660494988,4.91015625
