sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.0766448974609375,0.8052801632340418,0.37666954125738805,0.9316145729643639,0.7091180649156679,1,0.2930271625518799,0.6127709746360779,0.30841994285583496,67.2330551147461,3.966185726287108,16.08310317993164,3.5234375,0.4931976183762748
00001,0.0205078125,0.623366223852784,0.3372093023255814,0.9183407738095238,0.4718168551623495,1,0.28690505027770996,0.4731048047542572,0.2936475872993469,59.14988708496094,4.303670710460093,19.062482833862305,3.697265625,0.5910090833528991
00002,0.12056732177734375,0.8847608081235163,0.4485127787222683,0.9618426880971968,0.819116940885081,1,0.2489563226699829,0.512241780757904,0.3565963804721832,74.5619888305664,4.278216115593179,12.289010047912598,3.904296875,0.39749722112439856
00003,0.015323638916015625,0.7277304356151438,0.3706977618958059,0.9260642270351008,0.5993652712709687,1,0.3345790505409241,0.6615520119667053,0.31748244166374207,65.05001068115234,5.542204133883078,13.953642845153809,3.11328125,0.4918155350415094
00004,0.03836822509765625,0.7336795443770979,0.344842090504399,0.9686816464505866,0.5904390666450111,1,0.3457900285720825,0.6555243730545044,0.30958911776542664,65.52279663085938,4.633610862702468,10.866016387939453,2.5859375,0.5283962019463081
00005,0.1034088134765625,0.8203861333595448,0.4200824116243765,0.9507894348531799,0.7214388719756449,1,0.3904464840888977,0.5580348968505859,0.30771538615226746,67.72805786132812,3.9909883763667495,9.154223442077637,2.736328125,0.2517009239299224
00006,0.01554107666015625,0.7796119786385454,0.4703816436431749,0.801178203240059,0.7591763652641003,1,0.3129686117172241,0.5634491443634033,0.3027171492576599,62.066917419433594,5.326649315676072,10.147726058959961,2.837890625,0.4922601307212477
00007,0.15797805786132812,0.9123098300530564,0.4352253905725413,0.9646970757974549,0.8653192332561583,1,0.2954674959182739,0.4853270947933197,0.31983405351638794,73.05287170410156,4.948870764585363,16.090686798095703,2.0078125,0.33586028350065295
00008,0.13753509521484375,0.8917595063592074,0.46014616229315763,0.9562045820158651,0.835452713501494,1,0.24794495105743408,0.3661298155784607,0.30913856625556946,73.8368148803711,3.8259999161817952,14.042850494384766,3.376953125,0.4567550574389077
00009,0.14687728881835938,0.892543249253442,0.4305658818669971,0.9614056047580708,0.832886312510815,1,0.26630157232284546,0.5157598257064819,0.2884536385536194,75.56639862060547,4.7021064966278265,11.2838134765625,2.69921875,0.30950164260260377
00010,0.10637283325195312,0.8428130804774506,0.4343776843437768,0.9640308409539179,0.7486743605739239,1,0.30103611946105957,0.4663148820400238,0.35077542066574097,70.67888641357422,3.9644728736066437,8.382548332214355,3.50390625,0.24228956069405394
00011,0.0650634765625,0.8715362169958982,0.5472971185140105,0.9474085365853658,0.8069151757727733,1,0.2919647693634033,0.478758841753006,0.31768837571144104,74.0173110961914,4.126000016943885,9.739913940429688,3.107421875,0.4909107604878465
00012,0.168121337890625,0.8659452534685265,0.44076071189187566,0.9539390088945362,0.7928140712509171,1,0.35193777084350586,0.5564546585083008,0.26788756251335144,71.15850830078125,4.29448047154496,11.513718605041504,2.732421875,0.2133177351061495
