sample_id,canny_f1,canny_f1_strict,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.7440738899169212,0.34441237485343196,1,0.32518404722213745,0.7509353160858154,0.4290907084941864,69.36258697509766,6.509285860192548,15.994482040405273,3.818359375,0.5195927929618321
00001,0.48744224323922286,0.27082077051926295,1,0.2417042851448059,0.48941105604171753,0.4061782658100128,61.58258819580078,5.225827525993301,18.816354751586914,4.41015625,0.5805083861120919
00002,0.8521256948137126,0.40262971353913296,1,0.23636198043823242,0.516101062297821,0.47170621156692505,74.93267059326172,4.54110025422356,12.209356307983398,4.15625,0.4001659368868836
00003,0.6611852721721703,0.2911624495782912,1,0.3121502995491028,0.6344339847564697,0.4697725474834442,71.25418853759766,5.116108791336069,13.845298767089844,4.6171875,0.474451269831442
00004,0.5894706925467438,0.2561171358102024,1,0.34134721755981445,0.7143470644950867,0.4842025935649872,67.9710693359375,6.132049668252452,10.646209716796875,3.482421875,0.5309447111780257
00005,0.8177977248693701,0.3966195497718944,1,0.3123873472213745,0.5461461544036865,0.3864668607711792,68.70036315917969,3.7567939994932984,9.087855339050293,3.427734375,0.25610065753862143
00006,0.708245612174401,0.37716035878363596,1,0.2819138765335083,0.5689740180969238,0.3505685329437256,67.63323974609375,4.811032619161973,10.148746490478516,3.142578125,0.4787471266946468
00007,0.9035981029775799,0.40157306905773166,1,0.27812063694000244,0.44798681139945984,0.4109536111354828,74.784912109375,7.572927467971858,15.951709747314453,3.015625,0.3332274461408178
00008,0.8677518944334435,0.42271853276142585,1,0.2059183120727539,0.33301541209220886,0.4380664825439453,74.54756927490234,4.3964743335222565,13.97244930267334,4.5078125,0.458667977487628
00009,0.8906818168256909,0.4078866572139914,1,0.24970144033432007,0.5340954065322876,0.45173224806785583,76.28350830078125,5.0692039136392175,11.154023170471191,4.0625,0.3136756774331204
00010,0.8396844471356251,0.4076184979438713,1,0.2548617124557495,0.4630972146987915,0.4735739529132843,70.16683197021484,3.521765352233767,8.318365097045898,4.67578125,0.2440390476404333
00011,0.8441602951608999,0.5088030773783104,1,0.22560590505599976,0.4556190073490143,0.5018974542617798,75.79805755615234,4.130808753081015,9.647424697875977,4.0546875,0.5005814567785158
00012,0.8673126125004309,0.40806078134154167,1,0.30746614933013916,0.6067708730697632,0.3143301010131836,72.19928741455078,6.000959771370863,11.441307067871094,3.244140625,0.21337216785917698
00013,0.694219282574166,0.3513027253948158,1,0.2574304938316345,0.43569087982177734,0.4896700978279114,73.55393981933594,3.776943068670928,12.456483840942383,3.80078125,0.3717455651034271
00014,0.8741493859006427,0.4023050700719658,1,0.287799596786499,0.5764322876930237,0.45684486627578735,72.25452423095703,6.6611746472835085,13.444000244140625,3.490234375,0.6690433989648701
