sample_id,canny_f1,canny_f1_strict,canny_tol_px,maniqa,musiq,niqe,qalign
00000,0.6661164098942624,0.21564652981284435,4,0.4579308032989502,76.2780990600586,2.533015389497752,4.59765625
00001,0.45644665894760733,0.13967953830738258,4,0.3203045129776001,69.73649597167969,3.3005005963973946,4.9296875
00002,0.8370708646456335,0.2794415664914202,4,0.48106732964515686,75.4522933959961,2.40235229059928,4.96484375
00003,0.47953250536225833,0.14552858122911458,4,0.30714938044548035,72.84728240966797,2.839070487782236,4.40234375
00004,0.6325159817814533,0.20326311863830818,4,0.31710630655288696,73.37593078613281,2.0225908723012864,4.5
00005,0.5897553086181346,0.17034342174306485,4,0.48662424087524414,73.97281646728516,2.7496544274057078,4.515625
00006,0.3129153687926279,0.09439071916523123,4,0.2836608290672302,69.01195526123047,3.195065261147551,4.25390625
00007,0.7902989057868036,0.2608203380481961,4,0.4647196829319,75.53422546386719,3.4846686711657755,4.9765625
00008,0.7847114636812589,0.26073028259308983,4,0.4614280164241791,76.05145263671875,2.5360605538895786,4.89453125
00009,0.7419861426571458,0.22262797746387847,4,0.4636530876159668,78.42588806152344,2.5267068472389855,4.96875
00010,0.6704473099354784,0.1909742652829948,4,0.34977883100509644,69.82057189941406,2.6247281141986782,4.703125
00011,0.44347684664052506,0.10527689173978914,4,0.46568945050239563,76.34770965576172,2.530281272167737,4.625
00012,0.7466734971112824,0.22162311763920944,4,0.43772265315055847,75.74248504638672,2.711283196922818,4.875
00013,0.6667052366028323,0.18339145614703936,4,0.5479640960693359,75.65898132324219,2.3901949724489686,4.9296875
00014,0.5787516557371968,0.1992769660614679,4,0.43049153685569763,69.6927490234375,4.168692142711461,3.75
00015,0.4953352187442536,0.12297553178408951,4,0.39839574694633484,73.70767211914062,2.7104824620967958,4.69921875
00016,0.6388295558292202,0.20070449846952676,4,0.4193495213985443,74.16950988769531,2.814055765542573,4.8515625
00017,0.3041009608990333,0.09007581633791795,4,0.3954634666442871,74.28480529785156,3.75455702594449,4.640625
00018,0.7708206441114389,0.2237648554610349,4,0.4787318706512451,76.71150207519531,2.5407798082123376,4.875
00019,0.4298620277712171,0.11635452439900966,4,0.3958403766155243,75.91096496582031,2.3539923983133972,4.98828125
00020,0.39241264913371765,0.10841942232529475,4,0.4573538303375244,75.91707611083984,2.735939235390085,4.984375
00021,0.6017975805473641,0.17253223634451845,4,0.4520300328731537,75.28279113769531,1.441898446603114,4.8984375
00022,0.718868461658783,0.23545908227708343,4,0.4588688015937805,76.82360076904297,2.610229310893675,4.92578125
00023,0.5776534118101038,0.16896797072321704,4,0.531471848487854,73.83036804199219,2.4989819085313894,4.96484375
00024,0.6836999475768091,0.18717352810978308,4,0.45134350657463074,75.06629943847656,2.440396548463358,4.9375
00025,0.5893663091564644,0.19027935314708203,4,0.462003231048584,76.73886108398438,3.503220506772453,4.9296875
00026,0.276776382970726,0.04521035010770549,4,0.29759421944618225,75.6147689819336,3.7627148324239346,4.6796875
00027,0.5733893312213789,0.1585727296177556,4,0.4932742416858673,75.74138641357422,3.695302677386695,4.953125
00028,0.37251110881045413,0.11573510323694317,4,0.5769217610359192,74.39108276367188,2.587294222157059,4.94140625
00029,0.4682101800447461,0.10691740725067005,4,0.3025362193584442,75.90972900390625,2.8715113912176013,4.8046875
00030,0.3742327933864584,0.11770587319589922,4,0.35517027974128723,75.28016662597656,4.154082447087142,4.4375
00031,0.36173880904081007,0.1056668647179717,4,0.4469405710697174,75.47266387939453,3.290930653566527,4.79296875
00032,0.5350773120395511,0.14220536906183104,4,0.39031970500946045,73.82295227050781,1.6542327095425018,4.9609375
00033,0.2884623469271163,0.08894476682985265,4,0.46213164925575256,76.32074737548828,2.588498638207427,4.77734375
00034,0.5581621247200522,0.14485634101439193,4,0.4148225784301758,73.19264221191406,2.89593996710736,4.9765625
00035,0.756564620904065,0.23579292204056718,4,0.48032623529434204,76.10400390625,3.5137763747303046,4.7734375
00036,0.7247292234885413,0.24284628366424138,4,0.5221779346466064,77.50065612792969,2.452327377767428,4.94140625
00037,0.5175570276143623,0.16381072808096836,4,0.4970483183860779,77.55279541015625,3.2066262762905833,4.71484375
00038,0.4459457809171121,0.1325288525625285,4,0.28744858503341675,70.43551635742188,3.1837983822604405,4.640625
00039,0.7515313340926078,0.22595574664300547,4,0.46045342087745667,75.51561737060547,3.06300394082075,4.9296875
00040,0.6868726778526187,0.17431375580422115,4,0.44496238231658936,72.25968933105469,2.573022495375553,4.80859375
00041,0.5518354963496238,0.1470202540716853,4,0.4445746839046478,74.07347869873047,2.011807161237082,4.90234375
00042,0.542196263514292,0.17258761665337669,4,0.4847518801689148,77.18981170654297,2.355546408742597,4.546875
00043,0.2519247002538551,0.07125070469535671,4,0.34470027685165405,68.76763916015625,3.2292242499073316,4.4296875
00044,0.5331907350836709,0.14666396164014775,4,0.4440782368183136,75.65094757080078,3.5239460587250266,4.78515625
00045,0.8334644406869716,0.24802118456984093,4,0.4455156624317169,75.6048355102539,1.7986405658294964,4.94921875
00046,0.5075164462200483,0.14695721761352595,4,0.4212539494037628,75.98201751708984,2.9289228178973543,4.97265625
00047,0.48733314647262244,0.14532836658672246,4,0.5306357741355896,73.9757080078125,2.6649254253215604,4.96484375
00048,0.548240678518222,0.12918378326136024,4,0.3909592926502228,74.32888793945312,1.9866104584540578,4.5
00049,0.49958996766774155,0.10020619864860578,4,0.2814653813838959,76.81049346923828,3.6290791256881616,4.87109375
00050,0.6290419846184653,0.2118970177287095,4,0.44689834117889404,72.80699157714844,2.836419970451451,4.328125
00051,0.6936631658392656,0.22368605184483376,4,0.41791561245918274,75.5560302734375,3.346529825476231,4.69921875
00052,0.57086647839073,0.1541995169884614,4,0.3633449673652649,75.67415618896484,2.6428163850312223,4.83984375
00053,0.6101424134344028,0.17119121643001722,4,0.5086867809295654,76.36742401123047,3.266612146078707,4.96875
00054,0.1974140906178049,0.0651731542367099,4,0.4368426203727722,77.1834716796875,3.404296346866581,4.546875
00055,0.6137257179078043,0.17638063179231026,4,0.4581192135810852,74.91856384277344,2.698457802485195,4.82421875
00056,0.5044058978377898,0.1473147300348512,4,0.4279438555240631,74.48290252685547,2.735538551068677,4.77734375
00057,0.299986139900299,0.08152045293185997,4,0.29939690232276917,66.29468536376953,4.020400479515595,4.76953125
00058,0.3414756252637813,0.09334041356906353,4,0.38218486309051514,74.7065200805664,2.3781017671885767,4.23046875
00059,0.7458445005589883,0.20619202745380846,4,0.43364498019218445,76.24490356445312,2.366719335106056,4.734375
00060,0.6087233972363028,0.15614015225032887,4,0.47874653339385986,76.86869049072266,2.641614256853835,4.9296875
00061,0.5739771288314047,0.17577187373131703,4,0.44472530484199524,74.6559829711914,2.62897833682262,4.95703125
00062,0.4402859490842588,0.12051598118022883,4,0.4024793207645416,77.87928009033203,4.728667678686064,4.7578125
00063,0.7335120641722901,0.2090958193024762,4,0.3300606906414032,75.52477264404297,4.706123638365753,4.83984375
00064,0.5850731668861703,0.18289520628080658,4,0.3123835325241089,74.90779876708984,2.967239037608914,4.94921875
00065,0.37522902285327664,0.11885921512757415,4,0.4850439131259918,77.15460968017578,2.4962057957729558,4.921875
00066,0.8158800290162569,0.25354992665418397,4,0.4372488558292389,74.64340209960938,3.0849799397990885,4.56640625
00067,0.4835258084913355,0.13081637196658114,4,0.4162277579307556,74.77796173095703,4.220646314416616,4.8515625
00068,0.5358269193614591,0.16409654750992972,4,0.4574432969093323,74.81309509277344,2.625478786884793,4.59375
00069,0.3686776239229644,0.08064383090555852,4,0.31393763422966003,73.0531234741211,2.7022887235434805,4.84765625
00070,0.41032312941168736,0.10299374931461783,4,0.3580229878425598,74.23776245117188,3.3840052601796664,4.953125
00071,0.4966348115203057,0.14854470419760846,4,0.387198269367218,75.79684448242188,4.729935024973688,4.2734375
00072,0.54156809478008,0.14805174095177345,4,0.49799272418022156,76.2251968383789,2.131434047491717,4.95703125
00073,0.7437454184632151,0.2227322543108008,4,0.4643646478652954,75.73655700683594,2.046295290873915,4.8671875
00074,0.7699945522962268,0.21760341361526273,4,0.4432329535484314,74.84545135498047,3.1815713081560433,4.859375
00075,0.22345483693551682,0.06859751951478228,4,0.4321816861629486,73.11726379394531,2.7816645448659716,4.8359375
00076,0.45552078787576716,0.14268071745221741,4,0.37542492151260376,72.0189208984375,3.2943783218088343,4.91796875
00077,0.5374710041154918,0.15109904992351408,4,0.2777584493160248,65.13614654541016,3.145201648772879,4.0859375
00078,0.8254158752505678,0.27266239398982695,4,0.5209256410598755,76.43000030517578,2.586485279605914,4.9453125
00079,0.5429777984983474,0.1617451755595738,4,0.4777200520038605,74.3827133178711,3.36531452781316,4.79296875
00080,0.51475174274043,0.15158472349842758,4,0.35512736439704895,71.50264739990234,4.424574816297378,4.37109375
00081,0.5044001628829684,0.14184518644564398,4,0.31869930028915405,73.2942123413086,2.988012631502749,4.890625
00082,0.6391550546434961,0.20458421712864763,4,0.36031851172447205,71.22931671142578,3.5278549181980607,4.43359375
00083,0.6134042997508067,0.17447736925768093,4,0.4470091462135315,69.31402587890625,2.6855821371844204,4.421875
00084,0.34781162883050315,0.10810573950731381,4,0.35549890995025635,72.01536560058594,5.091918377004194,4.4921875
00085,0.4406529852611496,0.1140556167400881,4,0.5058788061141968,74.8462905883789,4.395870122502776,4.875
00086,0.2854765668845849,0.075377862619387,4,0.40918397903442383,70.16798400878906,2.618824506126481,4.83984375
00087,0.5376777867107462,0.12313503260168962,4,0.5154312252998352,76.01835632324219,2.134313348897721,4.515625
00088,0.36779575381311974,0.10727262989053986,4,0.3583766222000122,72.41841888427734,2.7266580547918227,4.96875
00089,0.6239289156230743,0.14864773789488797,4,0.3833581805229187,75.05104064941406,1.9967100871387986,4.77734375
00090,0.6621917786081745,0.20267417461061735,4,0.5483657717704773,76.28675842285156,2.6528777031689885,4.97265625
00091,0.6491029906828164,0.18355496760465764,4,0.406242698431015,72.96862030029297,2.8285370687269804,4.84765625
00092,0.8323909413223112,0.2722301195069509,4,0.43582043051719666,75.6539077758789,3.4718114026093017,4.96875
00093,0.4902663250500822,0.12011039359771115,4,0.360157310962677,72.94918823242188,3.0640488091123417,4.88671875
00094,0.3914546794874347,0.11791263083086591,4,0.3424498438835144,75.76581573486328,5.090266320906391,4.140625
00095,0.49336757676235815,0.10618049503678577,4,0.4147180914878845,74.78456115722656,4.080880695440902,4.9765625
00096,0.8720595391204962,0.2890281162217342,4,0.5193596482276917,75.0108642578125,2.949660109274547,4.78515625
00097,0.5835013376044379,0.17331661886909497,4,0.4836009442806244,74.75890350341797,1.728104981508143,4.69921875
00098,0.42827005442106986,0.1008832404132446,4,0.29342472553253174,69.67343139648438,3.0737934662278072,4.8828125
00099,0.7396686198356145,0.22355470845563702,4,0.47926971316337585,76.98571014404297,1.6794086646317605,4.921875
00100,0.4431621056943217,0.12062856406396216,4,0.40213313698768616,71.80886840820312,2.446874110956137,4.91796875
00101,0.5696248090403719,0.16260835185892397,4,0.33528047800064087,74.53907775878906,4.54487396115314,4.5390625
00102,0.7448946665002497,0.21385430506469677,4,0.44453153014183044,73.91490936279297,2.0397394046676185,4.74609375
00103,0.5832153024232397,0.14832488968785748,4,0.2800597548484802,66.54993438720703,3.895656106827039,4.2109375
