sample_id,canny_f1,canny_f1_strict,canny_tol_px
00000,0.12882838782894027,0.06847268296587483,1
00001,0.08129119985960155,0.043203937800648844,1
00002,0.7541618042028896,0.41638545144702815,1
00003,0.396427400892765,0.2260775223390309,1
00004,0.6739969917697659,0.39168,1
00005,0.4462983948717187,0.20328138235411736,1
00006,0.1813526896301847,0.06822312316510555,1
00007,0.77893666777714,0.45810893887666254,1
00008,0.7142997469007577,0.3997722436992418,1
00009,0.5967531169294243,0.3034161604368123,1
00010,0.4611856837855881,0.20612362136452353,1
00011,0.387213123087532,0.1571572033341968,1
00012,0.6202482802555007,0.31792019612506633,1
00013,0.642462826957259,0.32485094895189554,1
00014,0.6959014412242742,0.40937460685779786,1
00015,0.2670238753297314,0.1105252833867315,1
00016,0.729799012287604,0.4652334375667336,1
00017,0.23674069735145126,0.13230231765507838,1
00018,0.67209383225897,0.3756140565217659,1
00019,0.33081068350855636,0.17127977625614813,1
00020,0.21270301382936455,0.10440122824974411,1
00021,0.42326001578644784,0.19526344227343087,1
00022,0.6991498736036267,0.4145371637551321,1
00023,0.3955540483319884,0.1598093209259825,1
00024,0.4501836910052733,0.19062423678356666,1
00025,0.6046426388487386,0.34281703961791904,1
00026,0.12210711448222186,0.048158555765088214,1
00027,0.39347895545919925,0.17906207140355415,1
00028,0.28889220181327935,0.10945435020917695,1
00029,0.41710929047318174,0.16997949751537686,1
00030,0.46326848104595797,0.29209272033518635,1
00031,0.49129368778767496,0.32991623479506876,1
00032,0.32652652444796615,0.15218278857931,1
00033,0.6426770878049226,0.4601903108433777,1
00034,0.35748737204255276,0.16429164710555777,1
00035,0.7025278849124446,0.4425034313460223,1
00036,0.7465481515011088,0.45752340409928594,1
00037,0.46732604026978225,0.24250307170974886,1
00038,0.3885213075798638,0.20260064732269603,1
00039,0.6683512840691657,0.34643425044380044,1
00040,0.45262143700819624,0.17617824960809597,1
00041,0.32571432955472457,0.18202948400856508,1
00042,0.5328984619810146,0.2848399628899455,1
00043,0.21782721897723478,0.1363040629095675,1
00044,0.12686533257757956,0.04660546756784021,1
00045,0.8363842525079023,0.48104624886538894,1
00046,0.3636286062586552,0.16146762275688858,1
00047,0.4322165095209582,0.1806446448049154,1
00048,0.45061889475574896,0.21501809565424068,1
00049,0.2910946362711262,0.13181817093005707,1
00050,0.6099626186146795,0.28186247613194915,1
00051,0.5970821572871455,0.33373352679398094,1
00052,0.2082325880758685,0.09458349653176999,1
00053,0.5645376014016221,0.28858002663507737,1
00054,0.3591364055984352,0.19144321998939243,1
00055,0.5154068534578774,0.23743094452543542,1
00056,0.379601686516015,0.1558398419573512,1
00057,0.24622233014666636,0.08081528662420383,1
00058,0.36476838878088114,0.16418305264086058,1
00059,0.6210881642604146,0.3423719320566586,1
00060,0.48925584615512846,0.23177986353328792,1
00061,0.6537203354709245,0.34287323216621596,1
00062,0.3498066462608116,0.19809988501375025,1
00063,0.4301835558888344,0.20823481704222888,1
00064,0.627137489995684,0.2721592714179816,1
00065,0.42320797330014304,0.19255041156744043,1
00066,0.6437264147099078,0.31261238314044837,1
00067,0.25355053399513455,0.0983610065046217,1
00068,0.3097917397630438,0.12486125363881966,1
00069,0.20991834939634393,0.08907638669631401,1
00070,0.2998516045056575,0.14431919088542058,1
00071,0.417257792264916,0.24796913451206049,1
00072,0.5083269486678058,0.21950830743159636,1
00073,0.7068970283272743,0.37370843128573833,1
00074,0.5836480406477077,0.24741741942253212,1
00075,0.12847218110045977,0.06653629164549145,1
00076,0.24801643771433488,0.11394986688099663,1
00077,0.38115231827715385,0.16844266844266845,1
00078,0.8060888700468688,0.44262699128780914,1
00079,0.33428251153611827,0.1356794697122825,1
00080,0.3607301974313113,0.17917082175213767,1
00081,0.4453527448787311,0.17102983680325604,1
00082,0.5158602582190404,0.2524648090988921,1
00083,0.4329766770641135,0.21165516478799035,1
00084,0.3452007356511178,0.19038742435835015,1
00085,0.28243508734279194,0.11497739536240338,1
00086,0.14825923121722426,0.05503627688084189,1
00087,0.372027918903792,0.15629223643033702,1
00088,0.5852738294623442,0.39695582756785525,1
00089,0.4479957241551532,0.20005436320165973,1
00090,0.5100984583487176,0.22781964737600585,1
00091,0.3938893049137118,0.21322434801786402,1
00092,0.7171702765879943,0.35577657738920926,1
00093,0.2698570414766451,0.1136597818519378,1
00094,0.3859617159431113,0.2263802343897051,1
00095,0.4095127190075204,0.16956786446092711,1
00096,0.8211476605058701,0.4922923133970216,1
00097,0.46423846692133997,0.20412717071867487,1
00098,0.258027940508003,0.11404161637135762,1
00099,0.5843568979137191,0.32180069387639976,1
00100,0.31648562457323953,0.1393383445874209,1
00101,0.5011555117818152,0.2973854915537746,1
00102,0.6909854822559611,0.3915907896418983,1
00103,0.28208300660021896,0.12398117112661868,1
00104,0.19107407589578712,0.09749064359776674,1
00105,0.25451509114270177,0.12239675028555234,1
00106,0.49829591099288983,0.21774796590948484,1
00107,0.34455312246689734,0.18640869024541898,1
00108,0.5111274337966212,0.2631878883333548,1
00109,0.5267828895537456,0.27304200504576176,1
00110,0.3919655641492682,0.1922498783025479,1
00111,0.4759696269254271,0.24997199611679485,1
00112,0.2778083001900326,0.1283957056548007,1
00113,0.2951398435645153,0.12678406376414947,1
00114,0.4627826656630601,0.19658995620982017,1
00115,0.4517500191569972,0.2387097256820545,1
00116,0.5785446554220309,0.3059822329677155,1
00117,0.5343763988922743,0.275860318892476,1
00118,0.5761959011835798,0.3310209573617335,1
00119,0.47704823878196395,0.1928687910441183,1
00120,0.4695796398214116,0.206446770529049,1
00121,0.5960483745054691,0.34265648254061964,1
00122,0.5422251237276017,0.26292707302495566,1
00123,0.4441120033743102,0.22043885604551886,1
00124,0.5757506840901753,0.3612287988442679,1
00125,0.3336858848781127,0.17125824296027753,1
00126,0.47175910325194653,0.2328100190327974,1
00127,0.37378578844454835,0.18721270371918095,1
00128,0.1761668795086383,0.057293729372937294,1
00129,0.4473012854889505,0.21030705416664786,1
00130,0.3616375134894084,0.1956473297184877,1
00131,0.1273809882683602,0.0527479152014468,1
00132,0.653683466582377,0.34351122493323266,1
00133,0.46051879616771635,0.18505247487425042,1
00134,0.4330312458303049,0.26020081179235205,1
00135,0.6642064302994022,0.30495341363251355,1
00136,0.43979898230799613,0.2029171681393855,1
00137,0.5080062762436065,0.2220751198212706,1
00138,0.4714631037080243,0.22221846179879853,1
00139,0.4379774874436821,0.18450151504208068,1
00140,0.5506466442027407,0.21671750315802446,1
00141,0.30421928760723027,0.17448564958321958,1
00142,0.4692220775198388,0.18992271028325342,1
00143,0.7132736364942076,0.36250152466704305,1
00144,0.18560862854390067,0.0724620196989151,1
00145,0.40705693314489816,0.2151531507218999,1
00146,0.5088134640240924,0.269692677465823,1
00147,0.6070048304366154,0.3353693831876475,1
00148,0.7146337468961594,0.3446466585033985,1
00149,0.3582375496209238,0.19836371188192453,1
00150,0.4474786599677007,0.25847755733783595,1
00151,0.3575826169588933,0.18604211918028143,1
00152,0.3908853511259456,0.1770447935124818,1
00153,0.5820258248033936,0.302737139288499,1
00154,0.29337312651021424,0.14291055444368692,1
00155,0.5868583830798025,0.29420886072431757,1
00156,0.6026202345859637,0.36440253594311384,1
00157,0.23103547397727456,0.09653425714327302,1
00158,0.6748068860981737,0.2873302840461584,1
00159,0.38000345994324386,0.21163218118219007,1
00160,0.22567025640298974,0.11071678981716196,1
00161,0.69293683892683,0.40405927644970646,1
00162,0.5730390030810026,0.2620051174230403,1
00163,0.48811264891329686,0.15610533634035914,1
00164,0.27249301442524465,0.10890697459117803,1
00165,0.5169836741499643,0.2171594197875327,1
00166,0.3475663228801025,0.13012393451890697,1
00167,0.32509442222798424,0.15223175708626724,1
00168,0.3398838954893588,0.18058650976596494,1
00169,0.3795241980036734,0.14327097512696857,1
00170,0.6767229273034365,0.330308875711462,1
00171,0.6120758672209996,0.34727504664217634,1
00172,0.392794945256852,0.19751177463787434,1
00173,0.3621252968630156,0.14781666782033462,1
00174,0.21052341922811107,0.1100823720825034,1
00175,0.2903876109010996,0.13135922658283475,1
00176,0.26369482196236904,0.10412072584287574,1
00177,0.1761563262135949,0.07631605234242334,1
00178,0.7411736759770362,0.4293744146451665,1
00179,0.3358491096909024,0.16585275860572124,1
00180,0.2910766873369084,0.1382816303962104,1
00181,0.5991051519000793,0.2962828714863077,1
00182,0.21574028211799312,0.09133758538019632,1
00183,0.53878234903065,0.324364546550175,1
00184,0.7741262514885957,0.46382544222141875,1
00185,0.3800953953616105,0.15067272495004438,1
00186,0.4217634157395525,0.17641643783881603,1
00187,0.3375887754354713,0.1739214382845621,1
00188,0.21150485902641625,0.10278523614496592,1
00189,0.5993582229980181,0.32050545067145575,1
00190,0.502432425835592,0.2073332613514389,1
00191,0.3827707090683506,0.21868464413022173,1
00192,0.448199582134168,0.16538951421186487,1
00193,0.2532088050288944,0.08444181439267244,1
00194,0.21162061078653233,0.09486948694869488,1
00195,0.3829551243181276,0.15484769004932636,1
00196,0.5105033757496283,0.2777580121595285,1
00197,0.7117197467407098,0.36393257124939504,1
00198,0.3937125056166684,0.1829597786018224,1
00199,0.360554224647816,0.17393833859231636,1
00200,0.317677351560038,0.16295604969088162,1
00201,0.4321005581588917,0.2506673131704952,1
00202,0.5700115559156019,0.33331178575551196,1
00203,0.24029325023646458,0.13484251968503938,1
00204,0.40158379556083795,0.15488813152829056,1
00205,0.5743368843589413,0.34282242026957355,1
00206,0.7035243812046232,0.4065138245471658,1
00207,0.4398367839327495,0.20949953739704955,1
00208,0.3882432605889697,0.15041008645065718,1
00209,0.2620700446171577,0.10049086446686664,1
00210,0.6309470291303569,0.3326723566407253,1
00211,0.8251267589774987,0.495405337627768,1
00212,0.35628524605501505,0.14749374439183816,1
00213,0.21878904732974927,0.09497416627524659,1
00214,0.4471572399838149,0.21925405472880796,1
00215,0.5103358591868733,0.25709475577588525,1
00216,0.7448340674377514,0.3972859477062848,1
00217,0.78869955960224,0.46349429162948674,1
00218,0.3927522245511498,0.14992790977859413,1
00219,0.44748247277205133,0.202717201221299,1
00220,0.26414699831300575,0.10097687400318979,1
00221,0.6405715191738159,0.36017323502632836,1
00222,0.5224312521135787,0.23288328266329286,1
00223,0.49350432413009937,0.20702550513415038,1
00224,0.39603292701249165,0.21132354044810797,1
00225,0.4911341673763945,0.270212386221667,1
00226,0.34129649205437496,0.18493416351944472,1
00227,0.35955262402249283,0.1161034454267537,1
00228,0.7507619252263524,0.43797103903802187,1
00229,0.48910939469543996,0.2046899461255209,1
00230,0.5008078655894861,0.21355694348689874,1
00231,0.4995623833741803,0.27256913267458693,1
00232,0.5156018239576022,0.18969898614131148,1
00233,0.34996308074072735,0.17236589014746742,1
00234,0.24902636221366764,0.11608694261744609,1
00235,0.7313187779298529,0.43921939852144004,1
00236,0.6852755744504913,0.3985406422630972,1
00237,0.4870519242966314,0.21088256876653844,1
00238,0.40373485613016596,0.16174432403216407,1
00239,0.35163557628910574,0.15533726566606318,1
00240,0.2507026780827191,0.11441788552010385,1
00241,0.6534827777952827,0.3081431083031975,1
00242,0.5394100565140898,0.3098326559280582,1
00243,0.15691360047294767,0.08281771139529334,1
00244,0.20316042599501113,0.09560984041020913,1
00245,0.5302688923751933,0.2887255191031261,1
