sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,maniqa,musiq,niqe,qalign
00022,0.1824171543121338,0.7534735384331284,0.24151824416760925,0.6955626162409997,0.8219032907026872,4,0.47359514236450195,77.09880828857422,2.034670729626361,4.84765625
00027,0.060092926025390625,0.5804590913492719,0.16679934881391106,0.42856916142956897,0.89911651361102,4,0.3794359266757965,68.42417907714844,3.677056610429707,4.875
00057,0.003969907760620117,0.31673221037863714,0.061401016151581625,0.3779953155966609,0.27255776132794973,4,0.2614736557006836,67.4784164428711,4.457617047363105,4.51171875
00064,0.0305635929107666,0.6198369452969943,0.1910440944841026,0.7725538835973883,0.5175321948488242,4,0.30211272835731506,74.83026123046875,3.8899064036243507,4.94921875
00072,0.07218432426452637,0.7203018006410437,0.20817414810691132,0.6493990348886753,0.8085848070606191,4,0.4968426823616028,74.25765991210938,1.762585802840122,4.91796875
00078,0.17494916915893555,0.8427313493285369,0.2783779119446732,0.7686231755679418,0.9326549378860435,4,0.5231307148933411,77.43024444580078,1.8884763265918836,4.91015625
00080,0.11089038848876953,0.5424483950383117,0.15478167382559144,0.39787103210437147,0.8520722349836274,4,0.30179691314697266,67.92926025390625,4.10912530724092,4.18359375
00101,0.17180919647216797,0.576636605679422,0.16861324684304976,0.4229871499542061,0.9055913064594463,4,0.29454734921455383,72.31449890136719,3.691824568050258,4.078125
00106,0.11803030967712402,0.7609260200341171,0.2093939817734083,0.7275333043803214,0.7975315530244729,4,0.46916359663009644,77.53020477294922,1.9961540636561748,4.62109375
00115,0.037641048431396484,0.5636702981326301,0.14286143067245807,0.5840902468995047,0.5446298936997667,4,0.33022740483283997,72.30455017089844,2.2776950356464494,4.93359375
00155,0.1361072063446045,0.7680579066704767,0.23377271894003304,0.6976833807751259,0.854222338467744,4,0.4689215421676636,75.85004425048828,1.7406118803299195,4.63671875
00160,0.06150627136230469,0.5342631557943055,0.13909228396448198,0.41384469873166496,0.7535180681028492,4,0.32271984219551086,68.73062133789062,3.4420880229881976,3.947265625
00166,0.03686070442199707,0.6861266131884418,0.18098332961837613,0.6672940719899098,0.7060530191458027,4,0.4678250551223755,66.33184051513672,3.1499260969784255,4.37109375
00169,0.038462162017822266,0.7943750047360962,0.1932230356510799,0.7876607034378448,0.8012047604158524,4,0.30595988035202026,75.25804901123047,4.295653758211734,4.26171875
00174,0.07034182548522949,0.38823281950707766,0.1117502302338572,0.2697340993441456,0.692428124110447,4,0.28997689485549927,70.07512664794922,2.329324706343759,4.03125
00176,0.011320352554321289,0.6072946600817994,0.13708064732527903,0.6026831785345718,0.6119772560528246,4,0.2660778760910034,64.42987060546875,4.498759655067401,4.828125
00181,0.18065452575683594,0.8486780404670384,0.2594389793207562,0.7892810008974291,0.917742392915302,4,0.38165518641471863,75.8318862915039,2.4297824773640193,4.19921875
