sample_id,canny_f1,canny_f1_strict
00000,0.8818256327561065,0.36489430832154734
00001,0.7450476857461079,0.2856199905704856
00002,0.8908511845700304,0.3566837523391099
00003,0.47424611799072625,0.16966311747250828
00004,0.7167343602272467,0.2683516331745045
00005,0.8327149145139202,0.3396671085579614
00006,0.7397780924383613,0.31163557924121305
00007,0.9188395848819659,0.35811176254245725
00008,0.7961829611701979,0.3077730809617404
00009,0.877440211762859,0.35211350872007097
00010,0.8797955784377485,0.3530060520837641
00011,0.8127093973342665,0.34650327487851257
00012,0.8412436272353623,0.32971331003811943
00013,0.7331555368676812,0.272949231040298
00014,0.8194966821585976,0.31568958870800345
00015,0.8672714308826267,0.3912903341331519
00016,0.8258109121343228,0.3235930735930736
00017,0.8079303290956532,0.3819323800614727
00018,0.8451586172555653,0.308031849386058
00019,0.6190321739634305,0.23201243933468407
00020,0.7035567421039562,0.27523610940758003
00021,0.879188527698214,0.38325344179215287
00022,0.8309672380504719,0.3223786082414662
00023,0.7969129074210977,0.3117994100294985
00024,0.7914033706671048,0.3230504140959369
00025,0.8321634999639902,0.3307243582411477
00026,0.6213299547799896,0.25048682023272384
00027,0.8685719535171975,0.3886061331850648
00028,0.7570798164148855,0.33679133679133677
00029,0.8402756366357955,0.38380363805970147
00030,0.8564966496239566,0.4012162353273936
00031,0.7983633303431514,0.33587786259541985
00032,0.8304871386335186,0.34944225390085265
00033,0.788187897657867,0.31419997141904443
00034,0.8862148155056735,0.35831055817306884
00035,0.81903098458844,0.3193026954123639
00036,0.7819433432554137,0.3035693965026742
00037,0.8193396961395835,0.35693980350107224
00038,0.7544164641574586,0.357416607523066
00039,0.8663696155616067,0.3335734952710971
00040,0.7712156783743627,0.2965178854067743
00041,0.7867363457423323,0.2951501437220965
00042,0.9042874609809907,0.36326206657076243
00043,0.66028277317947,0.28247162673392184
00044,0.8340005726603305,0.3634571908874848
00045,0.83214029199039,0.3133328233764247
00046,0.7882003429331651,0.352317880794702
00047,0.8011485364768733,0.34050912662683147
00048,0.8447059614442904,0.3138544565309048
00049,0.8122029341916274,0.3198767425667768
00050,0.5775025672975217,0.22654682700699316
00051,0.8347481060601971,0.3236926137255928
00052,0.6774689110582615,0.26160722868403347
00053,0.6187106097110582,0.23501121413211867
00054,0.8517567849962082,0.3459963975765515
00055,0.8627721329349418,0.373287465749315
00056,0.8257054172794428,0.3361751688795714
00057,0.7764957985400525,0.3749598027655697
00058,0.796139234519363,0.37975747388642095
00059,0.8266029523308788,0.3199513381995134
00060,0.735971577683989,0.28994178900252787
00061,0.6734716748198656,0.30357306879764856
00062,0.8455258514544278,0.3631610555692938
00063,0.8381450053411375,0.3211338723001383
00064,0.7949793425371239,0.3208955223880597
00065,0.4190018470129643,0.16575832329374868
00066,0.849025882351043,0.3173449146692066
00067,0.8670781976975334,0.40627390971690897
00068,0.7591598031396942,0.35111855485105875
00069,0.789478426193136,0.30434981196997607
00070,0.7149710698062445,0.33752155703375214
00071,0.8825545594379705,0.34957730055388203
00072,0.8704841688041653,0.3786638500132031
00073,0.8307388065415857,0.31835583837756737
00074,0.7942570847244963,0.28856927102541136
00075,0.8033421810056783,0.34263671431813025
00076,0.7525765968817759,0.28716606359227037
00077,0.850557793748335,0.35380776042505235
00078,0.7571896420437305,0.28036120493554834
00079,0.7893473975728964,0.31243546954162366
00080,0.8569304777512896,0.3763256394260761
00081,0.7842100225328907,0.3087155510190642
00082,0.8741174289421932,0.36304331710692134
00083,0.8564016279994117,0.3503289473684211
00084,0.6791956878946679,0.29373951928451647
00085,0.8573544174159148,0.41624365482233505
00086,0.8174197775629446,0.3663063909774436
00087,0.7809186723294177,0.30529992406985573
00088,0.8556045436342984,0.39855032060217455
00089,0.8043007122505366,0.29990416042071116
00090,0.7921376946334024,0.32236249774914466
00091,0.8049599775164702,0.34335672123844524
00092,0.8071109655848683,0.29793778630372586
00093,0.8109425401476525,0.35791225555915124
00094,0.7525428814291608,0.3228499860840523
00095,0.8316487930271191,0.38826625912718626
00096,0.8272669523794112,0.3121545520909375
00097,0.8557907020295635,0.34520222770017345
00098,0.7832074639847134,0.32296770951124515
00099,0.896985584714519,0.3642103848995768
00100,0.8253705502527562,0.3632372214941022
00101,0.8478110140195416,0.33897492120049333
00102,0.8514305767867992,0.33868885026074
00103,0.8232845701133803,0.3499732436358077
00104,0.8543396387072556,0.381605550049554
00105,0.7913383116434475,0.3609640831758034
00106,0.8050082162127256,0.318190472563878
00107,0.6344561413725173,0.21300376141859215
00108,0.8214731039471289,0.33518679797235434
00109,0.7786210696296011,0.3108291011138291
00110,0.8755781186863597,0.36861893606079654
00111,0.8427389853461571,0.38968289414917373
00112,0.7925160504999618,0.3203492276695769
00113,0.7956291903269443,0.34545962559374127
00114,0.7442522294754854,0.37167829080957004
00115,0.6461383313672251,0.2582357832789612
00116,0.8679912163718858,0.3481164684515789
00117,0.7993687013918469,0.31990945958690936
00118,0.8280079639076082,0.31744037687702426
00119,0.7821937837318325,0.3976721629485936
00120,0.8565068652779108,0.3815303831665462
00121,0.7538054999803873,0.27187405389040264
00122,0.7769384001498975,0.3150132257461191
00123,0.7278082668846563,0.2765099696129587
00124,0.7644046087364564,0.32917111125054904
00125,0.7736677754631596,0.3225456272474388
00126,0.7507905151743725,0.294694401172913
00127,0.7292398774745336,0.3167877544229383
00128,0.9220381161666024,0.45662422346565623
00129,0.8642009785866971,0.3534748834800621
00130,0.7395003592263575,0.29620511746065004
00131,0.8290547083449818,0.35046364502989863
00132,0.7851236630628048,0.2864300391251724
00133,0.858040980078331,0.3414337628014536
00134,0.7768625723825264,0.3151505955542068
00135,0.8856758813923816,0.33809982125670285
00136,0.8481514951026945,0.33672012484643227
00137,0.7999395177978517,0.31176
00138,0.8208503086286906,0.3532253426627049
00139,0.799528208406313,0.33494753833736884
00140,0.9307252041518107,0.3553160008454872
00141,0.8094324412957488,0.30907470137279375
00142,0.7966803167899572,0.3238483049600157
00143,0.8552079391205553,0.32785225061962
00144,0.7979264740203245,0.31045645840077696
00145,0.7911093289459382,0.3019523614161257
00146,0.6891472323159546,0.2864373337908553
00147,0.7915018234985837,0.31699652153052654
00148,0.6996137622414877,0.26025356922294474
00149,0.8686136991198897,0.35853800038677236
00150,0.8434478666699541,0.34387959162193454
00151,0.6057414697908885,0.22464336102837434
00152,0.8528755059377464,0.3543603920583061
00153,0.8031290711701277,0.29570870684299283
00154,0.8587961728536113,0.3486658121649965
00155,0.8730724678358859,0.3394226555652936
00156,0.8349490617014707,0.3341681419750421
00157,0.7900116732523723,0.3230338620273311
00158,0.8761073704656372,0.34101496329757197
00159,0.8300807872321824,0.33934539950810366
00160,0.8281963391917069,0.36240348727883986
00161,0.8557545920543103,0.3419884134266491
00162,0.8080976211658223,0.306669233845288
00163,0.8108540933714689,0.4178181068261497
00164,0.8347064814316938,0.3863172634526905
00165,0.8513300275241069,0.38362789740423453
00166,0.8991312641288256,0.4042901832265753
00167,0.7324377251033246,0.29363680076935406
00168,0.8607032409596305,0.3766156411936387
00169,0.9581464150924558,0.5295704256078696
00170,0.8399371437117064,0.3142442754801565
00171,0.824436942485182,0.3286825988856656
00172,0.7570767434758623,0.3319200484554815
00173,0.858413110162947,0.3555245405908351
00174,0.6075365972999153,0.25668046669175765
00175,0.8325531774717871,0.36727136361505647
00176,0.7439044930594155,0.3087257714645581
00177,0.7222478725187513,0.30646766169154227
00178,0.852667812624344,0.3320744686742051
00179,0.7832084736929507,0.34041250994552913
00180,0.8016743702979021,0.33068299276457025
00181,0.8337174431197337,0.3219786118336843
00182,0.8224560841965869,0.3542893863125201
00183,0.84686152941559,0.3476853504700702
00184,0.8613855838491634,0.32700676825545294
00185,0.8565405433357322,0.32283229557968407
00186,0.8234702154473768,0.34872386815441836
00187,0.8881356725537177,0.368288419188594
00188,0.8179935311614969,0.3456317290097451
00189,0.7608995478863186,0.2967598715284338
00190,0.7493801058161056,0.2926886358696561
00191,0.8431136248203185,0.35744547308959673
00192,0.8579999237124861,0.35672646462043867
00193,0.7939414684995895,0.3783389286235586
00194,0.8036812763719834,0.3578972732018794
00195,0.8340855033375887,0.3312221841834988
00196,0.885817802171327,0.3625668120661055
00197,0.8211931406771215,0.3214867426770981
00198,0.8919222620409497,0.33351370851370854
00199,0.8276127390371534,0.34106824679898895
00200,0.8571245655974469,0.37722174288179466
00201,0.7964536209498787,0.3146918747293982
00202,0.8140838936400503,0.320566511840402
00203,0.6502503492537758,0.26223441587443375
00204,0.7703923072020271,0.30546299409984407
00205,0.8649910694779398,0.34299119269075645
00206,0.8469932182971522,0.35156560480244303
00207,0.8346154335434555,0.3722185960956506
00208,0.8154060666797338,0.3285259721476094
00209,0.7471969315512335,0.3148717948717949
00210,0.7751111130441696,0.32174737341022197
00211,0.8503992254764444,0.3284747027776297
00212,0.7518169157723141,0.32106978910252143
00213,0.7649959420022682,0.3514627791154062
00214,0.7555962434955037,0.33953979546465096
00215,0.8156399418492256,0.30644252130375677
00216,0.8743384170592428,0.33140903600892546
00217,0.8142772116763531,0.30805259296879406
00218,0.8546534961569566,0.3724414557895358
00219,0.8230109413360914,0.3307011725838141
00220,0.8392322339825907,0.41070332637780776
00221,0.8330213621140623,0.32704673945880625
00222,0.7726931170993824,0.347447266465777
00223,0.7047101339410161,0.28539628066595557
00224,0.8663960854066427,0.3450340005746576
00225,0.7194452031819559,0.3008989952406134
00226,0.7694077627980028,0.36969818509976937
00227,0.8781043342515582,0.492650832905604
00228,0.849779268836798,0.3253003077534002
00229,0.7919934669537634,0.2998157911452709
00230,0.7507095135534708,0.30992323002558997
00231,0.880722640469779,0.35238946476453586
00232,0.9001925481208989,0.4535549995964813
00233,0.8111710494159946,0.36580844490216274
00234,0.7317443600993172,0.28895671910464116
00235,0.8498626636643,0.3210061650541096
00236,0.7161246326258427,0.2749763132961364
00237,0.8085693235795152,0.330781627719581
00238,0.8910940471393513,0.4003628117913832
00239,0.8405752196636838,0.3243070020829995
00240,0.7831231415509502,0.340015994264126
00241,0.8736762393141754,0.3826711298694998
00242,0.8649224981919856,0.35891175976929063
00243,0.879609990380494,0.3869578591202707
00244,0.7600523955285875,0.3350497768623412
00245,0.8504308404308216,0.3647231429658208
00246,0.736748757608563,0.2893021856827752
00247,0.8981802352209111,0.34755752589940736
00248,0.8473863625056058,0.34201170486244054
00249,0.7554359140620032,0.30399782307988843
00250,0.8644756079306051,0.3911539753750074
00251,0.8552974000790898,0.3539692528993976
00252,0.8480489321607174,0.31291121934546695
00253,0.8197749440543801,0.3252203472988838
00254,0.7918713042387917,0.3235369468945577
00255,0.8192316018885484,0.3173341128325051
00256,0.8689342955867905,0.40873114024239426
00257,0.7138871092313845,0.3102984809677174
00258,0.6694901220982026,0.1950210769108407
00259,0.8414439565903177,0.3372289156626506
00260,0.8640904618390604,0.3656085864352592
