sample_id,canny_f1,canny_f1_strict,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.22205646383422512,0.06863628175103585,1,0.3308405876159668,0.6525588035583496,0.2870270013809204,64.33929443359375,4.115765909808464,10.552007675170898,3.521484375,0.40350227801733846
00001,0.1820904034668163,0.07324074792458686,1,0.2598873972892761,0.5283897519111633,0.3489777445793152,63.43582534790039,4.507236249265958,14.823307991027832,4.0546875,0.30313528543114315
00002,0.8568400703758784,0.3346221901828429,1,0.26928460597991943,0.5775724053382874,0.5377289056777954,76.49767303466797,2.9378627399174544,8.939250946044922,4.91015625,0.31832918627280854
00003,0.46536144578313254,0.16209665202242085,1,0.18671411275863647,0.3711423873901367,0.5067320466041565,73.18462371826172,4.645967701463461,15.42050552368164,4.984375,0.6206432825680837
00004,0.7038076235201506,0.2555700043346337,1,0.26062071323394775,0.6309989094734192,0.46863120794296265,75.41873931884766,2.883566983686702,10.648995399475098,4.12109375,0.4781642929545671
00005,0.6648579844805249,0.2455560033911968,1,0.24046200513839722,0.5101690888404846,0.47519662976264954,68.50626373291016,2.6307234384639386,8.831636428833008,3.802734375,0.20094175830139385
00006,0.5286364427557081,0.21156720708290214,1,0.33919984102249146,0.64387446641922,0.2816263437271118,65.71710205078125,5.3185693340683065,6.228188991546631,2.818359375,0.2800017803751876
00007,0.8223472219275163,0.3068115121248005,1,0.2712749242782593,0.6037715077400208,0.36025142669677734,73.88746643066406,4.372837329429645,10.214664459228516,3.822265625,0.2655352845288818
00008,0.7940190897448969,0.3096382797606915,1,0.20848000049591064,0.4387272596359253,0.570521354675293,75.6156997680664,2.9199547738758254,10.588518142700195,4.82421875,0.412926342760973
00009,0.729350224413259,0.27380708333835785,1,0.281533420085907,0.610127866268158,0.4058772921562195,73.53667449951172,4.497373528582481,11.194458961486816,3.935546875,0.2624607343855289
00010,0.6892144540338143,0.2565369742150745,1,0.2848218083381653,0.5453173518180847,0.49157801270484924,70.8360366821289,2.5103266258117776,6.629833221435547,4.390625,0.17590567993665288
00011,0.7289001815962048,0.31899161331943826,1,0.23946434259414673,0.4997270703315735,0.5219148993492126,74.60363006591797,3.4437052566963224,7.424759864807129,4.2109375,0.4236562155598373
00012,0.7850194032516634,0.29368734760227583,1,0.2329205870628357,0.5392451882362366,0.38274604082107544,71.2999038696289,3.4622456406656044,11.303414344787598,4.3125,0.20546362227640488
00013,0.7553052302649024,0.28316383674566553,1,0.2013300061225891,0.4342798888683319,0.5643165707588196,74.7950439453125,2.254320480700826,12.109331130981445,4.88671875,0.3353549004952187
00014,0.7441354136091911,0.2802345014192111,1,0.25441455841064453,0.551255464553833,0.436100572347641,75.53584289550781,5.6588130509661125,14.580225944519043,3.916015625,0.5966717694868441
00015,0.48791792765171843,0.20095403295750217,1,0.2617760896682739,0.47234970331192017,0.3896896541118622,67.14839172363281,3.5473635966832733,13.845746994018555,4.09765625,0.43209406364504743
00016,0.6871967003927585,0.26014900784381223,1,0.2808074951171875,0.5345368981361389,0.4620989263057709,72.7364273071289,3.540870822603385,10.299176216125488,3.91015625,0.22173811849351666
00017,0.40729860040122035,0.14290919691007142,1,0.2625476121902466,0.6337881684303284,0.2979733645915985,71.66278839111328,5.6502175109433725,14.133491516113281,3.564453125,0.4927048091618587
00018,0.7630302748855148,0.26764889268641895,1,0.21907877922058105,0.4209352731704712,0.58138108253479,76.40277862548828,3.807132876361519,11.373723983764648,4.9609375,0.3186873217588302
00019,0.5636300152823186,0.23537221431958275,1,0.1951705813407898,0.33547547459602356,0.5846064686775208,75.10163879394531,4.467638873742457,10.581451416015625,4.96484375,0.5148876725547689
00020,0.4890070946288078,0.18029570457571298,1,0.19633668661117554,0.4514327645301819,0.5396026968955994,74.00108337402344,4.505054719334046,12.978475570678711,4.8828125,0.48774991943165924
00021,0.6640051495383199,0.255044390637611,1,0.3123193383216858,0.5502374172210693,0.40939393639564514,73.36895751953125,3.958434081929519,7.815655708312988,3.962890625,0.17196668983721827
00022,0.7232269815322362,0.2610864121825336,1,0.21917390823364258,0.5465263724327087,0.5662299394607544,75.67041778564453,3.669011327801019,12.441852569580078,4.78125,0.21541708962137504
00023,0.7312720815399576,0.30128205128205127,1,0.1647229790687561,0.2788982391357422,0.5766335129737854,73.56884765625,3.6809247970815737,13.434074401855469,4.89453125,0.5606351897637094
00024,0.7219694872245247,0.2962905678859588,1,0.17096805572509766,0.3329352140426636,0.4514850378036499,76.753662109375,3.35204291804524,10.392426490783691,4.94921875,0.5611950074828015
00025,0.6421086156469376,0.2209122692901862,1,0.2951057553291321,0.6777636408805847,0.29285988211631775,66.13734436035156,4.44283196985443,10.935193061828613,2.833984375,0.23933586252166086
