sample_id,canny_f1,canny_f1_strict,canny_tol_px,maniqa,musiq,niqe,qalign
00000,0.4696324121452459,0.08344946099915522,4,0.3452094793319702,65.5181884765625,2.8235989459659936,4.2421875
00001,0.40859710571068714,0.09079455425365557,4,0.27748245000839233,66.51512145996094,3.30845797961892,4.32421875
00002,0.8616096109997631,0.28551846221734384,4,0.507256269454956,76.46341705322266,2.5985826744304767,4.9765625
00003,0.5250903202465306,0.14817385586293189,4,0.32984060049057007,70.7654037475586,3.147595863779383,4.8671875
00004,0.753354771826981,0.23958425698454178,4,0.37232792377471924,73.67124938964844,2.3125678975283996,4.1640625
00005,0.6773076707870942,0.1893363060859813,4,0.4158972501754761,68.85269165039062,2.634478299072929,3.740234375
00006,0.5295116365024626,0.12605238540692235,4,0.2161780744791031,66.41326141357422,4.4842447786808215,2.681640625
00007,0.7906104817957125,0.26327664399789047,4,0.44810357689857483,75.08897399902344,2.7479408998606343,4.9609375
00008,0.8228992450070123,0.2662366261988911,4,0.5031588673591614,76.05886840820312,2.061425697887592,4.921875
00009,0.7443805445983174,0.22058578311631702,4,0.4516519606113434,77.28575897216797,1.5399112715788834,4.65234375
00010,0.6851932372335526,0.18852323802968066,4,0.29750052094459534,68.36395263671875,2.761946247946599,4.8671875
00011,0.6493436916119664,0.16988987013387505,4,0.43338873982429504,74.3539047241211,2.465036391001429,4.578125
00012,0.7811763039699624,0.24925732492900188,4,0.43669262528419495,75.00096130371094,1.638497017506523,4.5703125
00013,0.8042969026421545,0.24687179238266277,4,0.5092949867248535,73.96232604980469,2.2160165026713163,4.92578125
00014,0.7687323553652703,0.24625965011036346,4,0.4244528114795685,74.84896850585938,2.5941068112520327,4.2265625
00015,0.47756365975934567,0.11824606356159854,4,0.3913112282752991,68.04369354248047,2.642489690928491,4.52734375
00016,0.6622031753190923,0.20738979298643684,4,0.4112294912338257,74.14540100097656,1.7444832345312233,4.1953125
00017,0.37389555359449944,0.10734345595067533,4,0.2906343638896942,73.00667572021484,4.512668302606403,3.75390625
00018,0.8412006759703679,0.26548435767391976,4,0.43926286697387695,76.78404998779297,2.17562200339212,4.8984375
00019,0.5056719958791274,0.127751552230497,4,0.37769851088523865,75.90746307373047,2.4526063279505066,4.984375
00020,0.47703935149016424,0.13321628948658534,4,0.41863855719566345,75.37741088867188,2.507889541429402,4.984375
00021,0.6598299607901528,0.1884767987613103,4,0.4355090856552124,74.31538391113281,1.990579896538908,4.53125
00022,0.7534735384331284,0.24151824416760925,4,0.47359520196914673,77.09880828857422,2.034670729626361,4.84765625
00023,0.632310640323143,0.1828742648077576,4,0.4984654486179352,72.06622314453125,2.568360331991866,4.9453125
00024,0.7286581695129807,0.20321427948216325,4,0.4680129587650299,76.06173706054688,2.6936669919571687,4.96484375
00025,0.6595416460413722,0.20827436088610315,4,0.4034837782382965,72.28315734863281,1.7921004665117712,4.328125
00026,0.5193573506292081,0.11426711336737232,4,0.30862829089164734,72.35982513427734,3.92106652865068,4.7578125
00027,0.5804590913492719,0.16679934881391106,4,0.3794359266757965,68.4241714477539,3.677056610429707,4.875
00028,0.6623420113693713,0.17904416832404546,4,0.45875120162963867,72.65635681152344,3.7015889645436264,4.93359375
00029,0.6811321254499089,0.1678641458811203,4,0.3881639838218689,74.49134826660156,3.7966864652705743,4.7734375
00030,0.376438333019025,0.11157645619773178,4,0.36283591389656067,76.0424575805664,4.7346735734286325,3.38671875
00031,0.5079682102467241,0.1475605944022314,4,0.30805474519729614,68.01124572753906,3.5474944230525285,4.0703125
00032,0.5666626120835858,0.13685881040656414,4,0.3576938211917877,70.09971618652344,1.9679902952204575,4.515625
00033,0.3249477324043895,0.09925508050462213,4,0.36164045333862305,74.78980255126953,3.2742765538283978,3.880859375
00034,0.6244825213377371,0.1655840231853768,4,0.40723180770874023,71.55974578857422,2.64396183220866,4.96875
00035,0.7608498557702066,0.2373591432039617,4,0.5328304171562195,77.16630554199219,3.4246264982709302,4.84765625
00036,0.749211945938297,0.23788652102237676,4,0.5379365086555481,77.16852569580078,2.2584505354688424,4.94921875
00037,0.5671585819136922,0.1633440591109522,4,0.3896908462047577,75.95417785644531,3.164183261427521,4.10546875
00038,0.5410956509577138,0.1606857484376421,4,0.3280758261680603,69.8137435913086,3.3787261126039763,4.51171875
00039,0.8489002649173155,0.27980785525269514,4,0.39675354957580566,72.84276580810547,2.2746403560294204,4.8984375
00040,0.7930900245301663,0.21168201829123112,4,0.4272809624671936,72.1247787475586,2.622646803890466,4.62109375
00041,0.537926540102753,0.13332943831384605,4,0.33705899119377136,69.89715576171875,2.1251936904560558,4.8671875
00042,0.5304726530551386,0.1667059340850239,4,0.4898645579814911,77.04480743408203,1.7645801818125075,4.6953125
00043,0.3159451833783096,0.07269218398198778,4,0.24378176033496857,62.03607940673828,5.560089684569606,3.90625
00044,0.3692926414332502,0.05429252152506535,4,0.2632254362106323,50.649169921875,5.675400096734228,3.783203125
00045,0.9189627360620148,0.3229634205801494,4,0.47147372364997864,76.56999206542969,2.3207096280440256,4.640625
00046,0.5963959189648422,0.17402264150943397,4,0.29545146226882935,69.0621566772461,4.093944893174634,4.77734375
00047,0.6443020181460205,0.19235183428455904,4,0.5153440833091736,73.075927734375,2.181752001758679,4.91796875
00048,0.7015333266205145,0.1835508365778247,4,0.42953622341156006,70.71981811523438,1.6518274168377853,4.859375
00049,0.5870630055121854,0.11569576112266876,4,0.35800036787986755,76.9559097290039,3.109404152027799,4.84765625
00050,0.8459150627686819,0.28986989434593724,4,0.3954184353351593,69.6299057006836,2.8167464739771133,3.44921875
00051,0.7477954153100437,0.23947012675871063,4,0.40157070755958557,76.05094909667969,2.4419961293445676,4.390625
00052,0.479838707461888,0.09338473273000887,4,0.2944408357143402,73.43123626708984,3.8380247225684503,4.4921875
00053,0.7115738383412566,0.2061070576445354,4,0.45424848794937134,73.70819091796875,2.677666392543369,4.953125
00054,0.39919286742127036,0.12607416806044178,4,0.24743448197841644,66.1492919921875,2.9656785381665545,2.775390625
00055,0.7866468817010908,0.22144703592901333,4,0.46262842416763306,73.11361694335938,2.1661116067838053,4.62109375
00056,0.5737483377533488,0.1529730923314722,4,0.35637426376342773,70.8979721069336,3.7493216737928363,4.92578125
00057,0.31673221037863714,0.061401016151581625,4,0.261473685503006,67.47840118408203,4.457617047363105,4.51171875
00058,0.6070627411436734,0.17760566511698905,4,0.31877729296684265,74.45649719238281,3.474905149683154,3.8671875
00059,0.7923867763088931,0.24212675592551358,4,0.4712093472480774,72.80008697509766,1.7921517926795645,4.640625
00060,0.7673488329282292,0.1815813308024746,4,0.4339725375175476,74.0040512084961,3.1216786944143284,4.8515625
00061,0.6875564419199954,0.20913427066122145,4,0.4034458100795746,72.61799621582031,2.8022100359777746,4.49609375
00062,0.3383830736640797,0.10569485860591334,4,0.37487471103668213,74.41783142089844,4.577096673881282,3.556640625
00063,0.7547079620721583,0.19713478848441962,4,0.33822208642959595,71.1162109375,3.1538692432659503,4.73046875
00064,0.6198369452969943,0.1910440944841026,4,0.3021128177642822,74.83026885986328,3.8899064036243507,4.94921875
00065,0.686249805704692,0.17038955327324096,4,0.5241837501525879,76.11786651611328,2.5828844238133897,3.939453125
00066,0.8436981971286854,0.2691882364515071,4,0.3274158239364624,71.45305633544922,3.698676551838854,3.33203125
00067,0.5138957746183473,0.1179844755148981,4,0.28453540802001953,66.9258041381836,3.369862963887026,4.82421875
00068,0.6395687633837652,0.15621392519190744,4,0.384625643491745,74.96238708496094,2.922687708798029,4.34765625
00069,0.24251163283090663,0.04272538995269348,4,0.31640636920928955,72.34860229492188,3.3241311269617624,4.76953125
00070,0.4893092860471056,0.1345043566313073,4,0.34198689460754395,67.61921691894531,3.4755907920634574,4.95703125
00071,0.5421374242117983,0.17037196651707678,4,0.3173796534538269,68.85293579101562,3.2834799715365284,3.515625
00072,0.7203018006410437,0.20817414810691132,4,0.4968426823616028,74.25764465332031,1.762585802840122,4.91796875
00073,0.776624677079302,0.2654753332296114,4,0.4074975550174713,68.98294830322266,2.349820744946391,4.390625
00074,0.85703561527211,0.24244299393277166,4,0.41094204783439636,74.0804443359375,2.0286818852004935,4.43359375
00075,0.2935029206454409,0.08434268488808434,4,0.2995292842388153,60.636104583740234,3.3423372131111004,4.25
00076,0.5410208467070247,0.1303383020397536,4,0.3041366636753082,70.40463256835938,4.188488803817966,4.94921875
00077,0.6853599269188673,0.19510371678158805,4,0.23537328839302063,61.28310012817383,4.759503636131535,4.0546875
00078,0.8427313493285369,0.2783779119446732,4,0.5231308341026306,77.43023681640625,1.8884763265918836,4.91015625
00079,0.7120078513254882,0.19650306176370022,4,0.48737630248069763,73.70478057861328,2.0875624802636064,4.75390625
00080,0.5424483950383117,0.15478167382559144,4,0.30179697275161743,67.92926788330078,4.10912530724092,4.18359375
00081,0.6140222719406071,0.17580680714952374,4,0.3073047399520874,72.92615509033203,3.244928485343984,4.4609375
00082,0.7151746721605614,0.2137067548283755,4,0.2398914247751236,63.329864501953125,3.5471640800725317,4.59765625
00083,0.6514442572977504,0.19383678016771952,4,0.35834455490112305,67.08812713623047,2.5356864757047144,4.28515625
00084,0.35933756466004074,0.11466513161943861,4,0.2918764054775238,63.74235916137695,3.906555677073843,3.783203125
