sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,4.29296875,81.5,78.0,4.8
00001,4.27734375,80.5,80.5,4.87
00002,4.46875,76.0,80.0,4.9
00003,4.3515625,59.5,79.5,4.87
00004,3.7265625,82.5,79.5,4.2
00005,3.85546875,76.5,79.0,4.0
00006,3.869140625,59.25,75.5,4.25
00007,4.51953125,81.0,79.5,4.8
00008,4.5390625,79.5,79.5,4.87
00009,4.66796875,80.5,80.0,4.95
00010,4.140625,81.0,79.5,4.3
00011,4.4453125,81.0,79.5,4.8
00012,4.5,80.5,79.5,4.7
00013,4.59375,79.5,79.5,4.9
00014,2.892578125,85.5,73.0,4.2
00015,4.25,80.5,80.0,4.8
00016,4.49609375,80.5,80.0,4.5
00017,4.28515625,83.0,80.0,4.8
00018,4.51953125,80.5,80.0,4.95
00019,4.52734375,79.0,79.5,4.95
00020,4.61328125,65.0,80.0,4.87
00021,4.4609375,75.0,79.5,4.67
00022,4.6171875,81.0,80.0,4.95
00023,4.5234375,74.5,79.5,4.67
00024,4.53125,79.5,80.0,4.8
00025,4.61328125,79.5,79.5,4.87
00026,4.38671875,78.5,79.0,4.5
00027,4.4921875,78.0,79.5,4.8
00028,4.5546875,80.5,80.5,4.95
00029,4.44921875,79.0,80.0,4.6
00030,4.21875,81.5,80.0,4.7
00031,4.41015625,62.75,75.0,4.87
00032,4.453125,82.5,80.0,4.8
00033,4.5,80.5,80.0,4.8
00034,4.4375,80.0,80.0,4.9
00035,4.25390625,80.5,79.5,4.8
00036,4.62890625,80.5,80.0,4.9
00037,4.33203125,80.0,79.5,4.8
00038,3.923828125,80.5,80.0,4.7
00039,4.34375,83.5,80.0,4.87
00040,4.3359375,81.0,79.5,4.67
00041,4.3984375,80.5,79.5,4.8
00042,4.53515625,80.5,79.5,4.87
00043,4.1015625,85.5,79.5,4.38
00044,4.50390625,81.5,79.5,4.87
00045,4.51171875,84.0,80.0,4.87
00046,4.55859375,80.0,79.5,4.9
00047,4.60546875,76.0,79.5,4.9
00048,4.296875,81.5,80.0,4.7
00049,4.5625,78.0,79.5,4.67
00050,4.20703125,62.0,74.0,4.5
00051,4.31640625,75.5,78.0,4.67
00052,4.45703125,66.5,79.5,4.8
00053,4.46875,70.5,79.5,4.7
00054,4.12109375,80.5,80.0,4.5
00055,4.37109375,64.0,79.5,4.7
00056,4.3125,73.0,79.5,4.5
00057,4.3359375,81.0,79.0,4.25
00058,3.7890625,70.5,78.5,4.6
00059,4.453125,80.5,79.5,4.7
00060,4.48828125,66.0,79.0,4.5
00061,4.46484375,76.0,79.5,4.87
00062,4.41796875,82.0,80.0,4.9
00063,4.1328125,56.0,66.5,4.7
00064,4.5,80.5,80.0,4.8
00065,4.578125,81.5,80.0,4.95
00066,4.16796875,80.0,79.5,4.8
00067,4.3828125,80.0,80.0,4.8
00068,4.12109375,81.5,74.5,4.6
00069,4.24609375,75.5,79.5,4.75
00070,4.53515625,59.25,79.5,4.95
00071,3.95703125,83.5,80.0,4.5
00072,4.54296875,79.0,79.5,4.8
00073,4.44140625,81.5,80.0,4.87
00074,4.39453125,86.0,80.0,4.8
00075,4.1875,85.0,81.0,4.8
00076,4.40625,77.0,80.0,4.87
00077,3.7109375,85.0,59.75,4.0
00078,4.51953125,80.0,80.0,4.9
00079,4.44921875,76.5,80.0,4.7
00080,4.14453125,79.0,79.0,4.8
00081,4.51953125,70.0,79.5,4.7
00082,3.583984375,84.0,76.0,4.2
00083,4.1484375,80.5,79.5,4.2
00084,4.20703125,83.5,80.5,4.8
00085,4.3125,80.5,79.5,4.87
00086,4.125,77.5,79.5,4.8
00087,4.39453125,82.0,79.5,4.8
00088,4.1953125,82.5,80.0,4.8
00089,4.3046875,81.0,79.5,4.8
00090,4.5703125,78.0,79.5,4.8
00091,4.41015625,82.5,80.0,4.8
00092,4.48828125,79.5,79.5,4.8
00093,4.41796875,66.5,79.5,4.8
00094,4.203125,79.0,79.5,4.9
00095,4.49609375,80.0,79.5,4.67
00096,4.3984375,79.5,79.5,4.87
00097,4.21875,79.5,79.5,4.67
00098,4.16796875,80.5,79.0,4.8
00099,4.515625,79.0,80.0,4.87
00100,4.48046875,80.0,80.0,4.8
00101,4.140625,84.5,80.0,4.7
00102,4.4375,77.5,79.5,4.75
00103,3.98828125,85.0,74.5,4.2
00104,4.38671875,82.0,80.0,4.8
00105,4.40234375,71.5,79.5,4.8
00106,4.484375,79.0,80.0,4.5
00107,4.5546875,69.5,80.0,4.87
00108,4.20703125,81.0,80.0,4.8
00109,4.4921875,80.5,80.0,4.8
00110,3.943359375,71.5,75.0,4.7
00111,4.2421875,65.5,76.5,4.5
00112,4.45703125,77.5,80.0,4.9
00113,3.919921875,81.0,75.0,4.75
00114,4.48828125,76.5,79.5,4.8
00115,4.4375,76.5,79.5,4.9
00116,4.50390625,79.0,79.5,4.8
00117,4.40625,80.0,80.0,4.8
00118,3.833984375,76.5,71.5,4.38
00119,4.53125,61.5,79.0,4.87
00120,4.51953125,79.0,80.0,4.7
00121,4.46484375,80.0,80.0,4.87
00122,4.125,82.5,77.0,4.5
00123,4.453125,79.5,79.5,4.6
00124,4.38671875,71.0,79.5,4.8
00125,4.11328125,80.5,79.5,4.8
00126,4.48828125,79.5,80.0,4.87
00127,4.46484375,64.0,80.0,4.8
00128,3.970703125,80.5,80.0,4.8
00129,4.54296875,76.5,79.5,4.8
00130,4.48046875,79.5,79.5,4.5
00131,4.32421875,74.0,80.0,4.75
00132,3.591796875,86.0,70.5,4.0
00133,4.41015625,80.0,80.0,4.8
00134,4.51953125,80.5,79.5,4.8
00135,4.4609375,80.0,80.0,4.75
00136,4.5625,78.5,79.5,4.8
00137,4.515625,79.5,80.0,4.87
00138,4.5078125,79.5,80.0,4.95
00139,4.54296875,80.0,80.0,4.95
00140,3.947265625,83.5,80.5,4.87
00141,4.390625,74.5,79.5,4.8
00142,4.546875,79.5,79.5,4.87
00143,4.265625,73.0,78.5,4.8
00144,4.5546875,61.5,80.0,4.8
00145,4.24609375,81.0,80.0,4.8
00146,4.59375,63.25,79.5,4.9
00147,4.578125,79.5,79.5,4.95
00148,4.56640625,75.0,79.5,4.95
00149,4.26953125,75.0,79.0,4.6
00150,4.18359375,85.0,80.0,4.8
00151,4.5625,75.5,80.0,4.87
00152,4.5078125,80.5,80.0,4.9
00153,4.26171875,80.0,79.5,4.8
00154,4.015625,83.0,81.0,4.8
00155,4.484375,80.0,80.0,4.8
00156,3.923828125,82.0,80.0,4.7
00157,4.5390625,80.0,80.0,4.8
00158,4.296875,80.0,79.5,4.5
00159,4.49609375,80.0,80.0,4.87
00160,4.37890625,80.0,79.5,4.6
00161,4.5,81.0,79.5,4.8
00162,4.49609375,80.5,79.5,4.9
00163,4.26171875,63.25,75.0,4.5
00164,4.484375,75.0,79.5,4.8
00165,4.296875,79.5,79.5,4.8
00166,4.125,80.5,80.0,4.8
00167,4.1953125,80.0,79.0,4.7
00168,3.958984375,81.0,80.0,4.6
00169,3.8515625,55.0,50.5,4.2
00170,4.55078125,66.0,79.5,4.87
00171,4.34375,81.0,80.0,4.87
00172,4.5625,81.5,80.0,4.87
00173,3.384765625,78.0,68.0,4.25
00174,4.09375,80.5,80.0,4.8
00175,4.17578125,86.0,80.5,4.8
00176,4.2109375,80.5,80.0,4.5
00177,4.42578125,79.5,79.5,4.87
00178,4.5625,81.0,80.0,4.87
00179,4.44921875,74.0,79.0,4.9
00180,3.888671875,81.5,76.0,4.3
00181,4.390625,67.0,78.0,4.7
00182,4.35546875,75.0,79.0,4.8
00183,4.39453125,81.0,80.0,4.8
00184,3.97265625,81.5,79.5,4.2
00185,4.37890625,71.5,79.0,4.7
00186,4.58984375,78.5,79.5,4.95
00187,4.26171875,80.5,80.0,4.8
00188,4.375,81.0,80.0,4.87
00189,4.4921875,79.5,79.5,4.8
00190,4.58984375,76.0,79.5,4.7
00191,4.20703125,69.0,73.0,4.6
00192,4.43359375,80.5,80.0,4.4
00193,4.44140625,80.5,79.5,4.7
00194,4.53515625,77.0,79.5,4.67
00195,4.4296875,79.5,80.0,4.75
00196,4.1171875,84.5,76.5,4.67
00197,4.3984375,80.5,79.5,4.8
00198,4.4609375,81.5,80.0,4.95
00199,3.865234375,82.5,75.0,4.2
00200,4.2734375,81.0,80.5,4.87
00201,4.59765625,79.5,79.5,4.75
00202,4.39453125,81.5,75.5,4.67
00203,3.73046875,83.0,79.5,4.67
00204,4.16015625,80.5,80.0,4.87
00205,4.5859375,80.5,80.0,4.95
00206,3.861328125,80.5,78.0,4.8
00207,4.50390625,62.75,79.5,4.8
00208,4.44921875,75.0,79.5,4.3
00209,4.2734375,75.0,74.5,4.8
00210,4.55078125,77.0,79.5,4.9
00211,4.50390625,80.0,79.5,4.95
00212,4.44921875,67.5,79.5,4.6
00213,4.38671875,80.5,77.5,4.67
00214,4.51171875,73.5,79.5,4.87
00215,4.546875,70.0,79.5,4.87
00216,3.896484375,83.0,80.0,4.2
00217,4.34765625,80.0,80.0,4.67
00218,4.4296875,80.5,80.0,4.2
00219,4.1015625,61.75,69.5,3.5
00220,4.1640625,76.0,78.5,4.8
00221,4.3515625,81.0,79.0,4.87
00222,4.56640625,74.0,79.5,4.8
00223,4.5546875,75.5,79.5,4.87
00224,4.3671875,82.0,80.0,4.5
00225,4.5234375,80.5,80.0,4.8
00226,4.46484375,78.5,79.5,4.8
00227,4.12109375,80.5,80.0,4.8
00228,4.296875,63.5,78.5,4.8
00229,4.56640625,80.0,79.5,4.8
00230,4.55859375,80.5,80.0,4.95
00231,4.359375,80.0,79.5,4.9
00232,3.9140625,58.0,69.5,4.5
00233,4.21484375,84.0,79.5,4.67
00234,4.453125,81.0,80.0,4.87
00235,4.6171875,81.0,80.0,4.95
00236,4.4453125,80.0,79.5,4.7
00237,4.37109375,80.0,80.0,4.67
00238,4.27734375,81.5,80.0,4.6
00239,4.203125,76.5,79.0,4.5
00240,4.51171875,74.5,79.5,4.8
00241,4.01171875,79.0,74.0,4.67
00242,4.53515625,80.0,80.0,4.7
00243,3.54296875,75.5,78.5,4.5
00244,3.392578125,82.5,78.5,4.5
00245,4.53125,79.0,80.0,4.87
00246,4.42578125,75.0,80.0,4.9
00247,4.37109375,80.0,79.5,4.75
00248,3.943359375,75.0,70.5,4.5
00249,4.54296875,79.0,80.0,4.9
00250,3.34765625,81.0,79.5,4.0
00251,4.24609375,80.5,75.0,4.5
00252,4.625,82.0,80.5,4.9
00253,4.40234375,80.0,79.5,4.8
00254,4.0703125,76.5,76.0,4.8
00255,4.3203125,86.0,81.0,4.87
00256,4.42578125,80.0,79.5,4.67
00257,4.5,75.0,79.5,4.9
00258,4.140625,80.5,80.0,4.7
00259,4.58984375,78.0,80.0,4.9
00260,3.736328125,81.5,79.5,3.2
00261,4.53515625,81.5,79.0,4.8
00262,4.57421875,82.5,80.0,4.75
00263,4.37109375,76.0,79.0,4.67
00264,4.16796875,81.0,79.5,4.7
00265,4.12890625,79.5,79.5,4.5
00266,3.984375,82.0,78.0,4.5
00267,3.638671875,85.5,76.5,4.38
00268,4.53125,74.5,79.5,4.8
00269,4.10546875,60.75,65.0,4.5
00270,4.4453125,81.0,80.0,4.9
00271,4.09375,80.0,79.5,4.75
00272,4.125,83.0,80.0,4.5
00273,4.2890625,80.0,79.5,4.5
00274,3.517578125,81.0,67.0,4.2
00275,3.95703125,81.0,80.0,4.7
00276,4.46484375,80.0,80.0,4.87
00277,3.935546875,80.5,80.0,4.5
00278,4.37890625,60.75,78.0,4.75
00279,4.52734375,80.0,80.0,4.95
00280,4.33984375,75.0,79.0,4.3
00281,4.59765625,74.5,79.5,4.87
00282,4.53125,80.0,80.0,4.8
00283,4.5234375,80.5,80.0,4.95
00284,4.39453125,75.0,80.0,4.8
00285,4.25,80.5,80.0,4.67
00286,4.4140625,83.0,80.0,4.8
00287,4.55078125,79.0,79.5,4.75
00288,4.5859375,68.0,80.0,4.9
00289,4.34375,79.5,80.0,4.7
00290,4.23828125,59.5,61.75,4.6
00291,4.51953125,78.5,80.0,4.87
00292,4.0859375,73.0,73.0,4.2
00293,3.984375,82.5,80.0,4.5
00294,3.927734375,61.5,74.0,4.5
00295,4.265625,78.0,79.0,4.8
00296,4.5234375,78.5,79.5,4.5
00297,4.50390625,80.5,79.5,4.8
00298,4.4296875,62.5,72.0,4.7
00299,4.51953125,80.5,80.0,4.87
00300,4.4609375,80.0,79.5,4.87
00301,4.5390625,80.5,80.0,4.8
00302,4.5,80.0,79.5,4.9
00303,4.30078125,75.0,79.5,4.95
00304,4.16796875,78.5,74.5,4.75
00305,4.25,83.5,79.5,4.8
00306,4.4609375,79.5,79.5,4.87
00307,4.546875,80.0,80.0,4.9
00308,4.484375,68.0,79.5,4.5
00309,4.59765625,79.5,80.0,4.9
00310,4.60546875,81.0,80.0,4.9
00311,4.13671875,52.25,62.75,4.6
00312,4.51171875,69.0,79.0,4.67
00313,4.5,71.5,79.5,4.6
00314,3.765625,84.0,73.5,4.3
00315,4.19921875,83.0,80.0,4.8
00316,4.52734375,81.0,80.0,4.87
00317,4.41015625,79.5,80.0,4.5
00318,4.41796875,80.5,80.0,4.87
00319,4.21484375,80.5,79.0,4.8
00320,4.4140625,80.5,80.0,4.87
00321,4.21484375,79.0,79.0,4.3
00322,4.58203125,75.0,79.5,4.9
00323,4.10546875,80.0,79.5,4.8
00324,4.55078125,80.0,80.0,4.8
00325,4.5546875,62.0,78.0,4.8
00326,3.98046875,85.0,75.5,4.5
00327,4.359375,76.0,80.0,4.8
00328,4.203125,83.5,80.0,4.67
00329,4.6015625,80.0,80.0,4.9
00330,4.4296875,82.0,79.0,4.75
00331,4.48046875,73.5,79.5,4.8
00332,4.55859375,65.5,79.5,4.87
00333,4.35546875,64.0,74.5,4.8
00334,4.5390625,68.5,79.0,4.75
00335,4.4453125,79.5,79.5,4.8
00336,4.1015625,86.0,80.5,4.6
00337,4.32421875,65.5,79.0,4.38
00338,4.51171875,80.5,80.0,4.95
00339,4.33203125,79.5,80.0,4.8
00340,4.16015625,81.0,80.5,4.7
00341,4.32421875,58.75,64.5,4.87
00342,4.6015625,80.0,80.0,4.8
00343,4.01953125,85.5,76.5,4.3
00344,4.51171875,67.0,79.5,4.8
00345,4.57421875,67.0,79.5,4.67
00346,4.30859375,81.0,79.5,4.8
00347,4.28515625,79.5,79.5,4.7
