sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,maniqa,musiq,niqe,qalign
00022,0.0248565673828125,0.37061162156116817,0.0665184957178294,0.7854224217311234,0.24252509597027488,4,0.2760367691516876,73.05348205566406,5.732548417110749,3.853515625
00027,0.005328655242919922,0.2399097394237586,0.03311477520392117,0.48711409395973154,0.15914541653000983,4,0.38126900792121887,72.75160217285156,4.164496186174826,4.95703125
00057,0.0032606124877929688,0.0655760122795453,0.01152886922968331,0.08584381398069611,0.053050695379093765,4,0.3074280619621277,56.489471435546875,5.36757206628827,4.609375
00064,0.004720211029052734,0.25525555453989895,0.04343964589756735,0.8203858975654107,0.15114081746920494,4,0.3674284815788269,63.27231979370117,6.075318333086511,4.796875
00072,0.018987655639648438,0.38036312422449486,0.07567311662608746,0.7292189854344551,0.2572808487341982,4,0.3270784020423889,69.98812103271484,4.56870777613554,4.96875
00078,0.024075031280517578,0.41151038727581435,0.07046592901931593,0.7775357008457288,0.27979619219469315,4,0.3211909830570221,67.66690063476562,5.4148909901165245,4.4609375
00080,0.006036520004272461,0.3094328571952767,0.03377422418803782,0.8272838579722738,0.1903071697375495,4,0.2598420977592468,60.540428161621094,5.463021079861286,3.44921875
00101,0.0027692317962646484,0.07185363832120902,0.008114280065246404,0.5189840723202755,0.03859883438562409,4,0.24487529695034027,64.10472106933594,7.994641597573387,4.078125
00106,0.004992485046386719,0.1197061642213229,0.013000197701321393,0.6964183381088825,0.06548077134501638,4,0.340056836605072,75.37456512451172,4.153622045746011,4.91015625
00115,0.00838470458984375,0.14324573140589605,0.029057859703020994,0.42771838034576887,0.08602864920922997,4,0.3538884222507477,69.40386199951172,4.727654611867071,4.953125
00155,0.010730266571044922,0.16947017195932867,0.027389440293786177,0.579411634004355,0.09924969117906572,4,0.2778637409210205,63.03385543823242,4.705827291364649,4.390625
00160,0.0006430149078369141,0.05099643700711995,0.004566553757370468,0.732295142751205,0.02641808547602502,4,0.18356327712535858,55.009544372558594,6.357026896181728,1.9296875
00166,0.0011610984802246094,0.05887817440783446,0.006980865916735993,0.5603696098562628,0.031071428571428573,4,0.31345421075820923,60.70277404785156,6.451897353685382,3.80078125
00169,0.0020911693572998047,0.06433402758438067,0.004773440919102612,0.607228366206818,0.03396632924255452,4,0.21877573430538177,68.53617858886719,7.118166773504752,2.8046875
00174,0.006924629211425781,0.09297715234687931,0.01717020458546654,0.18681999724555845,0.06188917354587722,4,0.333344429731369,63.8105583190918,5.361484944537773,4.88671875
00176,0.006600618362426758,0.23188266946501387,0.0415286158347047,0.30850641141412316,0.1857483492296405,4,0.2934158146381378,63.53986358642578,5.112200493055763,4.7734375
00181,0.04224348068237305,0.31237433599345527,0.09251542843015129,0.7865471661906965,0.19488637403253253,4,0.4023827314376831,65.98136901855469,6.443726645760628,4.1328125
00199,0.008495807647705078,0.16400701598987297,0.025553074627387408,0.49275972385923555,0.09837471569370736,4,0.3005985915660858,65.17731475830078,5.0971650030471745,4.91015625
00206,0.001207113265991211,0.03584193570420185,0.0039277866385198645,0.4600039502271381,0.01864744026013309,4,0.2943698465824127,68.3182373046875,4.719646179565676,4.5859375
00210,0.020236492156982422,0.28067283353460826,0.046511568679884374,0.620231390937581,0.1813752084427896,4,0.3959314227104187,72.49137878417969,3.962239218065411,4.97265625
00214,0.010943174362182617,0.188052432829751,0.02849680408447192,0.3162814004662411,0.1338044983525142,4,0.36225178837776184,71.39939880371094,4.501396507746649,4.96875
00228,0.03870391845703125,0.39737942829401124,0.10006362349230245,0.7635090183323477,0.2685839302534446,4,0.42658695578575134,62.054481506347656,5.352874243503046,4.76171875
00230,0.01779794692993164,0.3101919065400637,0.05810401105858028,0.5599464166108507,0.21451234746713982,4,0.3572203516960144,66.24837493896484,4.156162160434908,4.609375
00237,0.010650634765625,0.30784453075668666,0.04328035453671733,0.6251790830945558,0.2041964744476503,4,0.3468644320964813,72.81117248535156,4.775952822803082,4.71875
00243,3.838539123535156e-05,0.0055340456116693346,0.0005855027314254782,0.9254658385093167,0.0027753206545776204,4,0.3895103931427002,62.338504791259766,6.663736562078393,2.787109375
00245,0.007876396179199219,0.3949750951029903,0.07807316081251739,0.6281632158857005,0.28804602184087363,4,0.40643149614334106,58.01746368408203,5.104367554827668,4.48046875
00260,0.0010933876037597656,0.10228742569790687,0.010779827115980216,0.7588312254688181,0.05483980655886354,4,0.3022981584072113,66.88560485839844,6.252476475237217,3.052734375
00264,0.0028371810913085938,0.23471758061423686,0.04862199281039727,0.450672268907563,0.15868050858920602,4,0.2961225211620331,63.48443603515625,7.672394562674247,4.15625
00294,0.028063297271728516,0.6872907128807734,0.15252182234589637,0.7652116289738841,0.62377244130735,4,0.307817667722702,64.02975463867188,4.781932730176786,3.111328125
00315,0.01636981964111328,0.311242747118817,0.054299358304730636,0.7400233032333237,0.1970620510774142,4,0.3335035741329193,65.6752700805664,5.423200795015888,4.3515625
00324,0.001168966293334961,0.04992149804551265,0.005806995228818153,0.30165204976544974,0.027212496692830056,4,0.30992820858955383,58.4788703918457,8.51584498935598,3.94140625
00330,0.004419565200805664,0.09337637727856214,0.013269020141460182,0.5088741436046825,0.05140444393652452,4,0.33578717708587646,61.752105712890625,4.773896386749951,4.828125
00391,0.002411365509033203,0.11339863171896257,0.012457817265295565,0.6581965592248369,0.062043999404407385,4,0.28626739978790283,58.51573944091797,4.963467897935063,2.431640625
00395,0.0024268627166748047,0.17137060267398002,0.022561537988563463,0.7466352293938501,0.09679351173773185,4,0.29321420192718506,52.67124938964844,5.691827534156172,3.037109375
00399,0.044297218322753906,0.503395229250446,0.1486156196295589,0.6082316088613318,0.42938526918888203,4,0.29990389943122864,70.2536849975586,6.026367012933129,4.94921875
00405,0.017663955688476562,0.2995211783967262,0.05734284019027123,0.8400145772594753,0.18225331573811213,4,0.3033111095428467,65.16153717041016,4.797125602515981,4.16796875
00423,0.0033032894134521484,0.11724475174369481,0.012407915945884739,0.7181522915914832,0.06383303102326746,4,0.26400887966156006,53.9444694519043,5.422266683923075,1.92578125
00432,0.008113384246826172,0.21316857711775777,0.029880467703343048,0.510079341757273,0.13473881109280614,4,0.30143189430236816,69.15914154052734,4.807269163532066,4.80859375
00434,0.026575565338134766,0.4376222723574217,0.10040680864754116,0.592763712701631,0.3468442513961528,4,0.46201184391975403,74.04576873779297,4.534750486138889,4.96875
00443,0.00890350341796875,0.23101977704971888,0.03465602781467302,0.5619912167952014,0.1453936339408528,4,0.3038850426673889,66.8357925415039,4.548591996317979,4.39453125
00464,2.3603439331054688e-05,0.0,0.0,0.0,0.0,4,0.35342052578926086,60.04058074951172,9.780110112674368,3.7890625
00471,9.1552734375e-05,0.0019391703618673805,0.00013682386208154702,0.12760416666666666,0.0009770088673553342,4,0.3699769079685211,56.55179977416992,7.114195442361007,3.625
00476,0.007549285888671875,0.1678027980836779,0.02265686531898136,0.3053941384537645,0.11568322981366459,4,0.25378090143203735,57.636192321777344,8.518285828315415,4.28515625
00500,0.006457805633544922,0.12639327912901333,0.018140659954637265,0.8257771542494278,0.06843387704348462,4,0.2614832818508148,56.40093994140625,6.7142579272255025,4.46875
00510,5.245208740234375e-06,0.00025341476394414735,0.0,0.45454545454545453,0.00012674271229404308,4,0.3231525123119354,61.54130554199219,8.494230523799953,2.98828125
00511,0.017647504806518555,0.22428622867263268,0.03513029630064952,0.7952822923843877,0.1305523616715104,4,0.31123030185699463,70.17265319824219,4.8472262967051005,4.890625
00536,4.863739013671875e-05,0.007302674736103771,0.0007063231274759697,0.553921568627451,0.0036755659448818897,4,0.28546303510665894,61.01389694213867,8.444206386640841,2.890625
00548,0.0006837844848632812,0.007486094907207979,0.0008987588568167769,0.17852161785216178,0.0038232083349293293,4,0.33605533838272095,68.69998168945312,5.853904699281924,3.701171875
00564,7.152557373046875e-06,0.0,0.0,0.0,0.0,4,0.27566027641296387,51.92361831665039,10.691806442201138,3.505859375
00569,0.005514383316040039,0.22802513995420917,0.03780765425093931,0.331099485494401,0.17389119546592857,4,0.3244706690311432,73.1041259765625,6.1197181696628835,4.9296875
00577,0.018405675888061523,0.2722659194538909,0.044601025014424873,0.6199044029067734,0.17444068331270776,4,0.31055381894111633,71.47974395751953,3.9480474998797037,4.71875
00587,0.034563541412353516,0.43838833389648696,0.09694735962529105,0.8356832448092709,0.2971291775583832,4,0.2763928472995758,68.5308609008789,4.160197916704547,3.951171875
00606,0.005242347717285156,0.2474891645642822,0.03439479378919269,0.6011460796798254,0.15581972600844116,4,0.2792614698410034,60.01119613647461,5.036966212705986,3.0546875
00635,0.0010418891906738281,0.06980050423394328,0.008474353007297604,0.6530892448512586,0.03687056801088747,4,0.32999107241630554,62.22038269042969,6.784408972469107,4.8984375
00641,0.031235456466674805,0.4946517147210502,0.10847098349016551,0.6193678393417347,0.4117430002683603,4,0.4146400988101959,72.59042358398438,4.731410707238223,4.8359375
00645,0.0019092559814453125,0.07757222429745692,0.009104964782683387,0.397977022977023,0.0429743097068033,4,0.28600943088531494,67.5645751953125,7.149152713475524,4.109375
00651,0.0009891986846923828,0.017073747704655667,0.001984866235995549,0.7587370450711015,0.008634018878370897,4,0.303152859210968,60.67272186279297,8.488475245250255,3.931640625
00656,0.007691383361816406,0.10764291571155465,0.02329410563398259,0.16692498450092993,0.07943294329432943,4,0.3562902510166168,65.53335571289062,5.34931073407505,4.87890625
00658,0.014636039733886719,0.24663875343911146,0.03456795565939813,0.7630807323906953,0.14709022273845312,4,0.3011561632156372,54.07645797729492,4.961762420966208,3.115234375
00666,0.0026938915252685547,0.068261382960679,0.007204364805266762,0.6636870519515001,0.03598104861127898,4,0.18406634032726288,64.56732940673828,4.436233973903793,4.6015625
00687,0.05203819274902344,0.5672998970161751,0.13377838567378328,0.7535095114173661,0.45488684489147696,4,0.4231821596622467,67.1734619140625,5.30348466919103,3.271484375
00690,0.011096715927124023,0.17675037859017131,0.03431734417860927,0.40871881915647895,0.11275580234589469,4,0.2540483772754669,59.01838684082031,5.471787044303384,3.33984375
00694,0.011519193649291992,0.14418876353528778,0.022905110991662758,0.31073165683535137,0.09387471713639169,4,0.36498966813087463,70.86102294921875,5.436603187227817,4.8515625
00699,0.002871274948120117,0.06329615320890558,0.009595793624712455,0.381964626754131,0.03450720716032679,4,0.3463696837425232,65.70480346679688,5.181246750700579,4.5390625
00708,0.0055084228515625,0.21371480235327547,0.04275705270972532,0.48896295013850416,0.13674051650235747,4,0.30182281136512756,59.16484069824219,6.686947958140235,3.404296875
00711,0.002279996871948242,0.13249747453939842,0.01468876912809747,0.6896371431559134,0.07328912356560785,4,0.34347084164619446,58.99692916870117,5.062015360040738,2.09765625
00728,0.0001697540283203125,0.01613888129640828,0.0014733096085409252,0.7612359550561798,0.008155896791871219,4,0.18717919290065765,68.80223083496094,6.920966720927437,2.28515625
00732,0.018593311309814453,0.42751874273340323,0.07336273024978444,0.6097376452183725,0.3291522397749405,4,0.3774150311946869,72.14950561523438,4.413629738853258,4.91796875
00734,0.0021448135375976562,0.13719450887673465,0.016344463971880493,0.47721209426411737,0.08011319281811086,4,0.2461366057395935,68.38520812988281,5.464184747813111,4.35546875
00737,0.0043599605560302734,0.16789574266125143,0.025002680250936462,0.5631869634166348,0.09865294280187897,4,0.2583814263343811,65.21893310546875,4.488627721275749,4.1015625
00741,0.015515565872192383,0.22373732715397046,0.03245607672694203,0.6222013921969359,0.13639109215871242,4,0.35173299908638,71.97191619873047,4.707337069404127,4.8984375
00780,0.0016026496887207031,0.005692298493918511,0.0005892835589887042,0.04537340077357929,0.0030366286512277436,4,0.3513203263282776,66.05235290527344,6.291091851860669,4.58984375
00784,0.0017218589782714844,0.044953475324696984,0.004702639434298102,0.30213237330379394,0.02428325850997329,4,0.24645887315273285,51.95680618286133,8.379160311493097,4.796875
00786,0.002771139144897461,0.12917516972015486,0.017399285940864026,0.29252344489374515,0.08288903210686666,4,0.3529347777366638,68.37956237792969,7.311909399719527,4.38671875
00791,0.003395557403564453,0.20474596692522512,0.027281321748525638,0.6287740485886814,0.12228219041022088,4,0.27639663219451904,64.4344711303711,6.1786038669778645,2.3828125
