sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,maniqa,musiq,niqe,qalign
00022,0.2028675079345703,0.718868461658783,0.23545908227708343,0.6476633822547738,0.8076642785293453,4,0.4588688611984253,76.8236083984375,2.610229310893675,4.92578125
00027,0.044054508209228516,0.5733893312213789,0.1585727296177556,0.49864702507874314,0.6744885618235487,4,0.49327415227890015,75.74136352539062,3.695302677386695,4.953125
00057,0.00918722152709961,0.299986139900299,0.08152045293185997,0.27183785747651423,0.3346371691341409,4,0.2993968427181244,66.29470825195312,4.020400479515595,4.76953125
00064,0.058301687240600586,0.5850731668861703,0.18289520628080658,0.5287545750097123,0.6548191178300361,4,0.3123835325241089,74.90780639648438,2.967239037608914,4.94921875
00072,0.0793912410736084,0.54156809478008,0.14805174095177345,0.5040256343264533,0.5851533727064601,4,0.49799269437789917,76.2251968383789,2.131434047491717,4.95703125
00078,0.1761934757232666,0.8254158752505678,0.27266239398982695,0.7531450902492391,0.9130288939783006,4,0.5209255814552307,76.43000030517578,2.586485279605914,4.9453125
00080,0.1061711311340332,0.51475174274043,0.15158472349842758,0.39027517661694894,0.7558159425248033,4,0.35512736439704895,71.50267791748047,4.424574816297378,4.375
00101,0.13003182411193848,0.5696248090403719,0.16260835185892397,0.46348229625242715,0.7388234579893151,4,0.33528047800064087,74.53907775878906,4.54487396115314,4.5390625
00106,0.07909369468688965,0.6307651505075313,0.15401257495938767,0.6998941952053246,0.5740644033509972,4,0.43155497312545776,77.75038146972656,2.2291399076122596,4.95703125
00115,0.07738542556762695,0.5615873758414821,0.16583430468555038,0.47375053145931023,0.6894088669950739,4,0.36885493993759155,71.394287109375,2.2941564186320473,4.890625
00155,0.16426897048950195,0.7267551062264238,0.22619905625739423,0.619778982110149,0.8783639423198124,4,0.46573054790496826,77.04904174804688,1.8613056835176545,4.8515625
00160,0.1091301441192627,0.4451633459136184,0.12945274811209065,0.312091321208149,0.7760706219596942,4,0.46886804699897766,74.54267883300781,2.64857020249222,4.609375
00166,0.0988466739654541,0.5222734005686481,0.15837235296775107,0.3848641921112995,0.8122864506627393,4,0.47609129548072815,74.49982452392578,2.4567579529275125,4.83203125
00169,0.10733580589294434,0.5186698757612408,0.14531599918564406,0.41066728269054353,0.7037515633549597,4,0.3788762390613556,69.82828521728516,3.8779333403452934,3.708984375
00174,0.07613897323608398,0.31838171250634806,0.08665625627594913,0.21190856427117583,0.6398970490558876,4,0.37041473388671875,71.82489776611328,3.331328334051208,4.01171875
