sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,3.7109375,76.5,57.75,4.38
00001,3.76953125,61.75,63.75,4.4
00002,4.51953125,67.0,79.5,4.9
00003,4.42578125,62.75,79.5,4.87
00004,3.943359375,74.5,76.5,4.3
00005,3.55078125,63.0,66.0,3.8
00006,2.50390625,81.5,29.25,2.0
00007,4.4921875,80.5,79.5,4.9
00008,4.5859375,80.0,79.5,4.87
00009,4.49609375,82.0,79.5,4.8
00010,4.15234375,82.0,79.5,4.6
00011,4.28515625,80.0,79.0,4.3
00012,4.41015625,80.5,79.5,4.8
00013,4.5859375,80.0,80.0,4.87
00014,4.0,81.5,79.0,4.5
00015,3.451171875,81.5,79.5,4.6
00016,3.943359375,82.0,69.0,4.38
00017,3.83203125,42.0,43.0,4.2
00018,4.53125,80.5,80.0,4.9
00019,4.5234375,79.0,79.5,4.95
00020,4.5703125,65.5,80.0,4.87
00021,4.15625,80.0,79.5,4.5
00022,4.6015625,81.0,79.5,4.87
00023,4.44921875,74.5,80.0,4.8
00024,4.53515625,80.5,79.5,4.8
00025,3.5859375,80.0,74.5,4.5
00026,4.2109375,81.0,77.5,4.67
00027,4.30859375,69.0,74.5,4.3
00028,4.4296875,75.5,79.5,4.6
00029,4.24609375,76.0,79.5,4.8
00030,3.494140625,78.5,65.0,4.2
00031,3.83984375,76.0,72.5,4.6
00032,3.75390625,83.5,79.5,4.6
00033,3.638671875,82.0,79.0,4.6
00034,4.296875,75.0,80.0,4.67
00035,4.33203125,79.5,79.5,4.87
00036,4.5546875,80.5,80.0,4.9
00037,3.837890625,80.5,78.5,4.3
00038,4.078125,75.5,75.0,4.8
00039,4.04296875,85.0,75.5,4.6
00040,4.2578125,80.0,76.0,4.8
00041,4.19140625,81.5,79.5,4.67
00042,4.4453125,80.5,79.5,4.87
00043,3.58984375,84.5,57.75,4.2
00044,3.498046875,65.5,56.75,4.3
00045,4.44921875,79.5,79.5,4.38
00046,4.18359375,83.5,74.0,4.38
00047,4.5625,74.0,80.0,4.8
00048,4.0390625,84.0,78.0,4.6
00049,4.48046875,77.0,79.0,4.67
00050,3.271484375,81.5,57.25,4.3
00051,4.24609375,70.5,75.0,4.6
00052,4.21875,74.0,76.0,4.7
00053,4.546875,52.5,79.5,4.67
