sample_id,canny_f1,canny_f1_strict,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,0.6481067170544728,0.22427136036485426,1,0.300872802734375,0.6866614818572998,0.6375537514686584,74.6181640625,5.133982651819617,13.758870124816895,4.33984375,0.39132360699402247
00001,0.4271797997774407,0.1426553208266255,1,0.2768349051475525,0.5753084421157837,0.5478388667106628,71.6009292602539,3.8182497848959107,17.30928611755371,4.890625,0.4338359040964713
00002,0.7570870957577014,0.2715234244593642,1,0.2477952241897583,0.6318752765655518,0.69218909740448,75.79573822021484,3.73831997673558,11.931537628173828,4.9453125,0.3384400191554797
00003,0.35564575354205413,0.1145475372279496,1,0.37879765033721924,0.694614052772522,0.536095142364502,75.7289047241211,3.083593099104454,11.863607406616211,4.375,0.30823242704861137
00004,0.577557513608263,0.20254407307807232,1,0.3115542531013489,0.7136602997779846,0.5128903388977051,72.93726348876953,2.6926552628445624,11.88272476196289,4.3984375,0.444562701619541
00005,0.5429367209662781,0.1869472712824588,1,0.31481820344924927,0.6947636604309082,0.6636531949043274,74.52420043945312,3.447689427454144,9.248668670654297,4.2578125,0.16711993989089996
00006,0.3048006218630837,0.10340651819091244,1,0.3663874864578247,0.661740243434906,0.5715751051902771,72.8689193725586,2.8623265374794498,10.62098503112793,4.109375,0.41039962473623914
00007,0.7584887400035472,0.2786660940605431,1,0.25339776277542114,0.6144129037857056,0.7659375071525574,74.47555541992188,4.75934662912584,14.20296573638916,4.9765625,0.2722369805286819
00008,0.7127977642885361,0.25092815516504285,1,0.22423619031906128,0.543452262878418,0.7366451621055603,75.40547180175781,4.218786244257446,13.165587425231934,4.87109375,0.3327831024557077
00009,0.7092268580810516,0.25898754329726126,1,0.24087262153625488,0.58067387342453,0.7620099782943726,77.8929672241211,3.698356463217572,10.873889923095703,4.9765625,0.22036629239150374
00010,0.6317970835971678,0.22140667955750234,1,0.2609540820121765,0.5930404663085938,0.6678479909896851,71.7249755859375,2.6700051928358346,8.900910377502441,4.734375,0.20536000773224444
00011,0.5234835067647424,0.2048394460508294,1,0.24194735288619995,0.5737669467926025,0.7082874774932861,76.34940338134766,3.266953538665586,9.89766788482666,4.48828125,0.37905642996237876
00012,0.6319862486599542,0.2226282445931722,1,0.2977641820907593,0.7204317450523376,0.7380703687667847,74.12860870361328,3.8410608665784736,11.013006210327148,4.89453125,0.15041239549486954
00013,0.5607578151604247,0.19846121019667892,1,0.24491620063781738,0.6217541694641113,0.7840027213096619,76.28498077392578,3.9109284867625025,12.342092514038086,4.90234375,0.2871424866320717
00014,0.6340805071483566,0.22562564143048866,1,0.31039655208587646,0.5697137713432312,0.5941137671470642,71.1232681274414,5.7783472845566015,13.288125038146973,3.712890625,0.5193957973842511
00015,0.49178915074386476,0.17075367831047944,1,0.21101301908493042,0.4557955861091614,0.6486369371414185,73.35021209716797,2.729745230240655,13.070226669311523,4.63671875,0.4285032490310401
00016,0.6133292128180529,0.21285517896173511,1,0.36665409803390503,0.7883486747741699,0.7547050714492798,74.46746063232422,4.689998678732765,10.879386901855469,4.875,0.14291202855702692
00017,0.2953864124801987,0.09507946814216751,1,0.3560272455215454,0.7176657915115356,0.7609543800354004,76.53933715820312,4.905806992829137,11.281641960144043,4.578125,0.37863409596990966
00018,0.732931759732559,0.2590302209208312,1,0.3220728635787964,0.5339100956916809,0.6975157856941223,75.01570892333984,3.767438731429013,10.88579273223877,4.80859375,0.2419414597070862
00019,0.5204021761543657,0.17684887459807075,1,0.22183042764663696,0.42617759108543396,0.7268691658973694,76.06291198730469,3.8377384758392026,12.307514190673828,4.984375,0.4840979015863985
00020,0.39425944927635487,0.1264782141276165,1,0.323316752910614,0.5548173189163208,0.747384786605835,76.47096252441406,4.9750441510242585,9.76325798034668,4.98046875,0.40437626851785935
00021,0.5196658680741012,0.17896825971693056,1,0.28759968280792236,0.5807709693908691,0.6544166803359985,74.70193481445312,2.93270716115173,9.684858322143555,4.8203125,0.1381065891142344
00022,0.6684285387930662,0.23864418959786807,1,0.22946596145629883,0.6258403658866882,0.7860890626907349,75.84644317626953,4.011686893408227,12.309073448181152,4.9453125,0.17455701243917007
00023,0.5660406972754031,0.2084001028745524,1,0.20532578229904175,0.4501827359199524,0.7465032339096069,75.40460968017578,3.9038983308092274,13.54870891571045,4.9609375,0.4753855389387625
00024,0.6503784658421903,0.23618447334546586,1,0.17884808778762817,0.30132442712783813,0.6438593864440918,76.09748077392578,3.3425381255915934,13.596062660217285,4.87109375,0.5573254318586943
00025,0.5729332088192752,0.19333844178849005,1,0.32978057861328125,0.7676056623458862,0.7751391530036926,76.74419403076172,5.571615677139958,12.347064018249512,4.93359375,0.15850539387799992
00026,0.5445415059919643,0.19366026219046958,1,0.23889684677124023,0.5337865352630615,0.5782890319824219,76.3065414428711,3.217715165837663,10.53632640838623,4.51171875,0.4684768082619446
00027,0.5817764263178546,0.20283948994347312,1,0.2769932746887207,0.6069993376731873,0.6830695271492004,75.80159759521484,4.604702028835412,11.33898639678955,4.92578125,0.5161627678670041
00028,0.43488598011958396,0.17914630395406855,1,0.26533734798431396,0.567658007144928,0.7061804533004761,75.00961303710938,4.29096210893056,12.862567901611328,4.9453125,0.4363085047823712
00029,0.49469339691151964,0.16954923055971674,1,0.2831040620803833,0.6770462989807129,0.5990238785743713,76.29193878173828,2.764916712840071,9.96457576751709,4.7265625,0.4206725604653878
00030,0.3630560584335553,0.12210867914106194,1,0.4275122880935669,0.8034608960151672,0.7145200371742249,76.36406707763672,4.511175923315782,10.833564758300781,4.37109375,0.19174866316905298
00031,0.4397856479177389,0.1518582328328821,1,0.30404841899871826,0.6355882287025452,0.6818637251853943,75.14364624023438,4.126622243368333,10.080838203430176,4.7265625,0.3965709685280942
00032,0.5235233450641471,0.176930409914204,1,0.2856450080871582,0.6042459011077881,0.665716826915741,74.26556396484375,2.770037409845988,13.956050872802734,4.89453125,0.23917785533140734
00033,0.29616739877044995,0.09570026761819804,1,0.34865802526474,0.7647773623466492,0.6815294623374939,75.45175170898438,3.991075707236432,14.412630081176758,4.6640625,0.3106590518080244
00034,0.5004851962266785,0.16739808597261144,1,0.2488253116607666,0.5608983635902405,0.7014856338500977,73.1435317993164,3.6519365959604073,13.60687255859375,4.9765625,0.28588167829785577
00035,0.6422203779857955,0.21852854013658032,1,0.257168173789978,0.5142835974693298,0.6679852604866028,75.8573226928711,4.4014424350756105,13.508468627929688,4.73828125,0.4559460868855282
00036,0.7104321170748,0.24710114807435968,1,0.23716437816619873,0.5335474610328674,0.8080288171768188,76.71863555908203,4.148612725104798,13.412823677062988,4.9296875,0.3557592044287457
00037,0.4857322951895116,0.16610419742670324,1,0.3166951537132263,0.6135256290435791,0.6960628032684326,76.51703643798828,4.1825523812295,13.322282791137695,4.71875,0.3729750718394041
00038,0.4827483293531283,0.17291461376976136,1,0.28469836711883545,0.6060190796852112,0.646791398525238,70.67443084716797,3.2249038112235437,10.90234661102295,4.55859375,0.44966664615407115
00039,0.7593117731742208,0.2744024555930156,1,0.2981923222541809,0.7776157259941101,0.6939786672592163,73.1240463256836,5.025596932711211,10.606948852539062,4.90234375,0.23531547483895737
