sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,4.12109375,81.5,74.5,4.6
00001,4.25,64.0,72.0,4.75
00002,4.6015625,79.5,80.0,4.95
00003,4.484375,62.75,79.5,4.8
00004,4.1328125,81.5,78.5,4.3
00005,3.689453125,83.0,70.5,3.8
00006,2.56640625,81.5,55.25,3.7
00007,4.60546875,80.0,80.0,4.9
00008,4.62109375,80.0,80.0,4.8
00009,4.55859375,81.5,80.0,4.95
00010,4.00390625,80.5,74.5,4.2
00011,4.3671875,80.5,79.5,4.87
00012,4.45703125,80.5,79.5,4.8
00013,4.62109375,79.0,79.5,4.9
00014,4.2265625,82.0,80.0,4.2
00015,4.109375,81.5,80.0,4.8
00016,4.54296875,80.5,79.5,4.75
00017,4.3515625,80.5,78.5,4.38
00018,4.609375,80.5,80.0,4.95
00019,4.5625,78.5,79.5,4.95
00020,4.58203125,69.0,80.0,4.95
00021,4.390625,74.5,79.0,4.7
00022,4.65234375,80.5,80.0,4.95
00023,4.5625,73.5,79.5,4.9
00024,4.58984375,81.0,80.0,4.87
00025,4.6171875,80.0,79.5,4.8
00026,4.32421875,80.0,79.0,4.5
00027,4.1796875,74.5,77.5,4.3
00028,4.49609375,79.0,80.0,4.9
00029,4.359375,67.5,77.5,4.8
00030,4.24609375,80.5,79.0,4.7
00031,4.37890625,81.5,79.5,4.6
00032,4.2109375,83.0,79.0,4.67
00033,4.58203125,80.5,80.0,4.8
00034,4.515625,66.0,79.5,4.8
00035,4.48046875,80.0,80.0,4.8
00036,4.59375,80.5,80.0,4.87
00037,4.3046875,78.0,79.0,4.6
00038,4.0625,81.0,80.0,4.5
00039,4.4140625,83.5,80.0,4.8
00040,4.12109375,76.0,79.0,4.7
00041,4.2890625,81.5,80.0,4.87
00042,4.609375,80.5,80.0,4.87
00043,3.802734375,86.0,76.0,4.3
00044,4.23046875,80.5,70.0,4.8
00045,4.49609375,80.5,79.5,4.87
00046,4.21875,80.5,79.0,4.5
00047,4.6015625,75.5,80.0,4.8
00048,4.21484375,81.5,79.5,4.5
00049,4.53125,78.5,79.5,4.6
00050,4.28515625,72.5,74.5,4.5
00051,4.4140625,77.5,79.0,4.8
00052,4.484375,78.0,79.5,4.8
00053,4.5234375,61.75,79.5,4.67
00054,4.14453125,79.0,74.5,4.0
00055,4.328125,73.0,74.0,4.6
00056,4.3671875,73.0,79.5,4.6
00057,4.24609375,75.5,79.0,4.67
00058,3.326171875,37.0,52.5,4.0
00059,4.36328125,82.0,79.5,4.67
00060,4.375,77.0,79.5,4.5
00061,4.390625,66.5,79.0,4.87
00062,4.19140625,44.0,52.25,4.5
00063,4.19140625,59.5,67.0,4.5
00064,4.48828125,80.0,80.0,4.8
00065,4.59765625,81.0,80.0,4.9
00066,4.03125,81.0,80.0,4.3
00067,4.3359375,82.0,80.5,4.67
00068,4.2109375,81.5,78.5,4.5
00069,4.3125,59.5,79.0,4.8
00070,4.42578125,62.75,80.0,4.9
00071,4.046875,80.0,75.5,4.0
00072,4.51953125,78.5,79.5,4.8
00073,4.12109375,81.5,75.0,4.0
00074,4.28515625,85.5,78.5,4.6
00075,4.140625,81.5,80.0,4.7
00076,4.4296875,76.0,77.0,4.8
00077,3.76953125,85.0,61.5,4.0
00078,4.609375,80.0,79.5,4.8
