sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,4.109375,80.5,79.5,4.7
00001,4.3515625,64.0,76.5,4.87
00002,4.50390625,79.0,80.0,4.87
00003,4.52734375,59.0,80.0,4.87
00004,4.17578125,77.5,79.0,4.7
00005,4.44140625,78.5,79.5,4.25
00006,3.54296875,74.0,65.0,4.2
00007,4.59375,81.0,80.0,4.9
00008,4.546875,79.0,79.5,4.8
00009,4.63671875,80.5,80.0,4.95
00010,4.1875,82.5,79.0,4.5
00011,4.375,79.0,79.5,4.87
00012,4.4453125,79.5,80.0,4.8
00013,4.578125,78.5,79.5,4.95
00014,4.49609375,78.5,80.0,4.75
00015,4.40625,80.5,79.5,4.8
00016,4.34765625,85.0,71.0,4.5
00017,4.37109375,76.0,79.5,4.8
00018,4.58203125,73.0,80.0,4.95
00019,4.5546875,77.0,79.5,4.95
00020,4.5625,70.5,80.0,4.9
00021,4.01171875,74.5,65.0,4.0
00022,4.59375,81.5,80.0,4.95
00023,4.55078125,69.0,79.5,4.87
00024,4.54296875,79.0,79.5,4.75
00025,4.5859375,79.0,79.5,4.8
00026,4.30078125,75.5,79.0,4.3
00027,4.515625,79.5,80.0,4.95
00028,4.53515625,79.5,80.0,4.95
00029,4.4765625,76.5,79.5,4.9
00030,4.1015625,80.5,79.0,4.7
00031,4.49609375,64.5,79.5,4.8
00032,4.0,84.5,74.5,4.2
00033,4.55859375,81.0,80.0,4.8
00034,4.48046875,61.0,74.0,4.8
00035,4.40234375,80.5,80.5,4.87
00036,4.62890625,80.5,80.0,4.87
00037,4.296875,79.5,80.0,4.8
00038,4.4921875,78.5,79.5,4.9
00039,4.4375,84.0,80.0,4.9
00040,4.375,80.5,80.0,4.8
00041,4.4765625,80.0,79.5,4.8
00042,4.56640625,81.0,80.0,4.87
00043,4.08984375,84.5,74.5,4.5
00044,4.5234375,81.0,80.0,4.87
00045,4.45703125,82.5,80.0,4.8
00046,4.59375,73.0,80.0,4.95
00047,4.59765625,67.0,79.5,4.95
00048,4.11328125,84.0,74.0,4.0
00049,4.53125,79.5,80.0,4.8
00050,4.08203125,61.75,65.5,4.38
00051,4.29296875,76.0,75.0,4.8
00052,4.2890625,75.5,78.5,4.8
00053,4.484375,58.25,80.0,4.8
00054,4.1171875,84.5,79.5,4.8
00055,4.31640625,65.5,79.5,4.8
00056,4.35546875,66.0,76.0,4.5
00057,4.2578125,80.5,79.0,4.2
00058,3.908203125,64.0,74.5,4.67
00059,4.40234375,80.5,79.5,4.8
00060,4.38671875,77.0,79.5,4.5
00061,4.46875,74.5,79.0,4.8
00062,4.42578125,61.5,70.0,4.9
00063,4.2109375,47.0,54.25,4.5
00064,4.5234375,80.0,80.0,4.8
00065,4.46484375,81.5,80.0,4.95
00066,4.41796875,80.0,80.0,4.6
00067,4.55859375,59.25,79.5,4.8
00068,4.20703125,80.5,74.5,4.67
00069,4.359375,66.5,79.0,4.67
00070,4.5625,58.75,80.0,4.9
00071,3.9375,80.0,75.0,4.6
00072,4.56640625,79.0,80.0,4.87
00073,4.50390625,80.0,80.0,4.87
00074,4.453125,83.5,79.5,4.8
00075,4.25390625,82.5,79.5,4.67
00076,4.515625,68.5,79.5,4.87
00077,3.65625,86.0,51.25,4.0
00078,4.57421875,80.0,80.0,4.9
00079,4.53125,69.0,79.5,4.8
00080,4.4140625,75.0,79.5,4.8
00081,4.5,65.0,79.5,4.75
00082,3.578125,85.0,57.25,4.0
00083,4.484375,79.5,79.5,4.7
00084,4.46875,80.0,80.0,4.9
00085,4.30078125,80.5,79.5,4.8
00086,3.880859375,63.75,71.0,4.2
00087,4.26953125,78.5,78.0,4.6
00088,4.08203125,82.0,80.0,4.6
00089,4.3359375,80.5,79.5,4.6
00090,4.5625,77.0,79.5,4.8
00091,4.3671875,82.0,79.5,4.67
00092,4.45703125,79.5,79.5,4.7
00093,4.33984375,79.0,79.0,4.7
00094,4.33984375,73.5,79.5,4.9
00095,4.50390625,80.0,79.5,4.7
00096,4.44140625,78.5,79.5,4.87
00097,4.3515625,79.0,79.5,4.5
00098,4.24609375,79.0,79.5,4.8
00099,4.29296875,76.5,78.5,4.7
00100,4.53515625,79.5,79.5,4.8
00101,4.3671875,85.0,80.0,4.67
00102,4.55859375,76.0,79.5,4.8
00103,3.96875,82.5,74.5,4.2
00104,4.37109375,84.5,80.0,4.25
00105,4.453125,59.0,79.5,4.8
00106,4.453125,49.75,80.0,4.8
00107,4.56640625,66.0,80.0,4.8
00108,4.49609375,80.5,80.0,4.6
00109,4.46484375,75.5,79.0,4.8
00110,4.40625,81.0,80.0,4.7
00111,4.02734375,64.5,70.0,4.38
00112,4.484375,69.0,80.0,4.9
00113,4.2578125,80.5,77.0,4.8
00114,4.46875,76.0,80.0,4.95
00115,4.484375,66.5,79.5,4.9
00116,4.51171875,77.5,79.5,4.87
00117,4.2890625,80.0,79.5,4.75
00118,4.15625,80.0,79.5,4.6
00119,4.40625,55.75,74.0,4.8
00120,4.53125,79.0,80.0,4.95
00121,4.4609375,79.0,79.5,4.9
00122,4.15625,83.0,74.5,4.7
00123,4.5078125,80.0,80.0,4.8
00124,4.48828125,76.0,80.0,4.75
00125,4.4296875,79.5,79.5,4.8
00126,4.515625,65.0,80.0,4.87
00127,4.5703125,63.5,80.0,4.9
00128,3.34765625,76.5,74.0,4.3
00129,4.54296875,75.5,80.0,4.8
00130,4.54296875,78.5,79.5,4.5
00131,4.12890625,63.25,69.5,4.6
00132,3.919921875,83.5,72.0,4.38
00133,4.57421875,80.5,79.5,4.9
00134,4.5234375,80.0,79.5,4.8
00135,4.4140625,81.0,80.0,4.8
00136,4.5234375,79.0,79.5,4.7
00137,4.55859375,79.5,80.0,4.87
00138,4.53125,79.5,80.0,4.95
00139,4.6015625,80.0,80.0,4.95
