sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px
00000,0.12048602104187012,0.4042909158175792,0.13501860272246863,0.2868557746534614,0.6845280970425814,1
00001,0.05982351303100586,0.43154004238156446,0.14630086239039702,0.3674826038785579,0.5226443833554831,1
00002,0.15557241439819336,0.7545443111884086,0.27885897539863214,0.6992619360691965,0.8193181086574632,1
00003,0.04046225547790527,0.506778606277449,0.17357628128920927,0.46069494611427664,0.5631065786723206,1
00004,0.09092879295349121,0.654391219010941,0.23232350916942268,0.571443929068679,0.765507599004957,1
00005,0.11946558952331543,0.4768349063555675,0.1618422703435124,0.38769645262685226,0.6192002973123638,1
00006,0.02519392967224121,0.14067163792937792,0.04625665926033955,0.07858352812029791,0.6701541850220264,1
00007,0.2595188617706299,0.8273097652165127,0.306065230258968,0.7691678739844979,0.8949603933949583,1
00008,0.21823334693908691,0.7631183010865157,0.273492737990902,0.697881763765695,0.8418088427172279,1
00009,0.1587083339691162,0.6608483416108544,0.2352740236459949,0.6246599296048648,0.7014876101981743,1
00010,0.0888216495513916,0.5244515047104165,0.17716701476703664,0.4993651773611242,0.5521916456120529,1
00011,0.04425239562988281,0.4116176697180529,0.14271243865664604,0.38271518469031507,0.44524216524216526,1
00012,0.2548635005950928,0.5998942909951063,0.21029981792146807,0.48534717837180474,0.7852129175546255,1
00013,0.153564453125,0.652186698562406,0.23026221649130324,0.6318017811009539,0.6739309009393465,1
00014,0.18946313858032227,0.5098729137505231,0.18378027770085548,0.35181698977935383,0.925789466204309,1
00015,0.03695535659790039,0.44287502944574714,0.15094849760318016,0.3917820415220449,0.5092928033430502,1
00016,0.27092719078063965,0.6380019613210657,0.2291288691781986,0.5029396726891603,0.8722376300031516,1
00017,0.14299535751342773,0.16014537898927106,0.05035109005526665,0.09096214190200845,0.668865896264445,1
00018,0.1733858585357666,0.7912052432922697,0.28297602643797515,0.7657587045692371,0.8184011152367621,1
00019,0.04647564888000488,0.43826454444768803,0.14797544060932735,0.3940020417271575,0.49373063686042,1
00020,0.0659182071685791,0.13653118869652886,0.04307788551767282,0.0798065689866573,0.4720608991415812,1
00021,0.1245279312133789,0.4633932895260689,0.15329706732734089,0.3599829985372615,0.6501615368974373,1
00022,0.22258424758911133,0.6934246603480088,0.25028794237089685,0.6162078265955145,0.792765943280294,1
00023,0.08931660652160645,0.4155274006350556,0.1408604766377876,0.3182656604942061,0.5983970890883246,1
00024,0.052979469299316406,0.4649554400643738,0.15709253001653606,0.3839981639155401,0.5891681370228515,1
00025,0.29082298278808594,0.5078855364421782,0.17651510927577735,0.3604336776520741,0.8595055329337207,1
00026,0.008081912994384766,0.1199080539854335,0.038297212936931356,0.46023364210277895,0.0689339630597959,1
00027,0.04509854316711426,0.3829269139494434,0.12855521992190377,0.3448616757508313,0.4304379095413137,1
00028,0.06692385673522949,0.28264187145286096,0.0940856141201669,0.20493482342295483,0.4552713575253652,1
00029,0.042946577072143555,0.44795719079066404,0.15232010650204098,0.3811503849975851,0.5431606275031264,1
00030,0.258817195892334,0.5703156161964631,0.19810487754830378,0.4651285329756678,0.7369811564498316,1
00031,0.061738014221191406,0.35202110851093193,0.11938443155318287,0.285095849359717,0.4600058918461972,1
00032,0.10434889793395996,0.4287138985235415,0.14345366656381775,0.3660283637709604,0.5173072569746943,1
00033,0.20197367668151855,0.5898368683484816,0.204933335536207,0.4919877375495639,0.7362701887401786,1
00034,0.09201645851135254,0.5199912171942812,0.17611817958744694,0.52235163041366,0.5176520405774688,1
00035,0.1257772445678711,0.7042985339225808,0.2504741818670254,0.6297208974349253,0.7989136067094518,1
00036,0.1722559928894043,0.7795112952668339,0.2865365855839676,0.7313430976589425,0.8344718245620266,1
00037,0.1452314853668213,0.47853550865737965,0.1639974677936409,0.3586568058508237,0.7187845737656943,1
00038,0.02831125259399414,0.4941722091140359,0.16881534911759202,0.4994020851228673,0.4890507352880802,1
00039,0.20679116249084473,0.6830866643857617,0.24234900443852583,0.6143887380454145,0.7690815837567135,1
00040,0.09958767890930176,0.48255896937901577,0.1643101401126889,0.40648933088501105,0.593654304185097,1
00041,0.0638880729675293,0.35246782244935243,0.11825627051838296,0.3939940141659763,0.318860549649435,1
00042,0.15402579307556152,0.5587756016269121,0.1936383463037338,0.4480853085997421,0.7420949520196632,1
00043,0.07220458984375,0.026504546407681448,0.008335850981232965,0.013501822696534235,0.7170114480819442,1
00044,0.04113602638244629,0.22258861573057423,0.07337012458707863,0.13304392680990165,0.6807949963488586,1
00045,0.2546534538269043,0.8243132105224331,0.30163536206275676,0.852614095763107,0.7978307529908515,1
00046,0.03358745574951172,0.3179125917108167,0.10651079369881367,0.21222919446889463,0.633251944293724,1
00047,0.08349251747131348,0.3980868345938058,0.1368402629816765,0.30188210501066554,0.5842902815849913,1
00048,0.15111088752746582,0.530012380611451,0.18209523068481248,0.5165547763113261,0.5441899536316331,1
00049,0.03525376319885254,0.2965817320013393,0.096998433098751,0.43708112129307136,0.22443672111951146,1
00050,0.174544095993042,0.48722884846013864,0.15910728815529465,0.35555689115150985,0.7737795110384356,1
00051,0.23322391510009766,0.618720917558147,0.21643549704091025,0.4798755280041545,0.8706240109738008,1
00052,0.04532790184020996,0.3449523914848878,0.11572956249229857,0.27693181638868286,0.45726736268724466,1
00053,0.06522464752197266,0.5261209986721901,0.17920533633668204,0.6111407600193002,0.46186759680013867,1
00054,0.1195979118347168,0.15687850538281659,0.054209292970110026,0.08725155991467815,0.7766351061609396,1
00055,0.0938262939453125,0.4913554297187843,0.1699001676870881,0.38853878679460074,0.668168871903955,1
00056,0.0482180118560791,0.602169781475367,0.21644942120405766,0.5622450442788555,0.6481979943307686,1
00057,0.0037882328033447266,0.4271796070205359,0.14525456803264147,0.38070363144313674,0.4865810019518543,1
00058,0.039649248123168945,0.38943400389985544,0.1325068709432197,0.39644379769213656,0.38266779306257803,1
00059,0.22804498672485352,0.7152994557322797,0.25573953515428577,0.675104810295978,0.760583355085652,1
00060,0.07362532615661621,0.5135333588754315,0.175840174563145,0.46985981535392657,0.566157816726128,1
00061,0.06225085258483887,0.5249697081556517,0.18170822564178032,0.4369185634567731,0.6574675604914118,1
00062,0.14382290840148926,0.3343043477783597,0.11010479176919528,0.21892556325291718,0.7068087345131209,1
00063,0.2273712158203125,0.5322075581569139,0.17955322975403296,0.4223636417018992,0.7192669909934601,1
00064,0.04542350769042969,0.5885816177639454,0.2077716844926079,0.4682605500734831,0.7921192220257641,1
00065,0.13405537605285645,0.5422819349182102,0.18830474234998013,0.5770031781940672,0.511502220514862,1
00066,0.2245030403137207,0.6249527868630251,0.21342722584407084,0.5710552082868715,0.690084653824318,1
00067,0.03457307815551758,0.4002320303418095,0.13161423414130996,0.29840011033721814,0.6075717633274751,1
00068,0.0590977668762207,0.276945297432666,0.0907026431422083,0.16981208194485908,0.7503112324806233,1
00069,0.025971412658691406,0.2725537170461233,0.09030857354028085,0.27215143392207986,0.27295719120764683,1
00070,0.015422344207763672,0.2737364441851838,0.09001049123232727,0.2979006276474044,0.25319828717635984,1
00071,0.19179844856262207,0.42495587637321947,0.14140339888179987,0.2864688281967678,0.8226459495436106,1
00072,0.0966494083404541,0.4607103391845573,0.15847113477073863,0.3733068230314004,0.6015541230936132,1
00073,0.14649605751037598,0.6868084992999745,0.24348828685985915,0.7178838276244245,0.6583118857767313,1
00074,0.19420099258422852,0.5869436446728913,0.198294013950401,0.5370418568562793,0.6470691385057349,1
00075,0.13860297203063965,0.4357959846291094,0.14649527501188472,0.3214763057265676,0.6762906180551385,1
00076,0.03969979286193848,0.4550598950746363,0.1549451663596884,0.3294517545176653,0.7354671452786918,1
00077,0.0354313850402832,0.5030901407006659,0.16891387916690573,0.45253347688580847,0.5663638378019056,1
00078,0.18402624130249023,0.7985361780919009,0.2859061444870431,0.751960842741319,0.8512620845565486,1
00079,0.10025382041931152,0.47715063387743906,0.16408006992964602,0.472290990380385,0.48211132380655597,1
00080,0.15137887001037598,0.30195058843704864,0.10041806736937474,0.18937550497772193,0.744553793235238,1
00081,0.0371553897857666,0.3845117210790165,0.13140482486912408,0.34512740549662796,0.43404262289711204,1
00082,0.1234276294708252,0.48790114773287707,0.16583501929064806,0.3561241894327333,0.7744842665652628,1
00083,0.08600449562072754,0.5084423019669614,0.17509126687928345,0.5224392826748058,0.4951757546108832,1
00084,0.03313732147216797,0.2914846425740846,0.0942566223402765,0.1911603879471609,0.6134157776032032,1
00085,0.017060518264770508,0.35576260435444784,0.12689931541158792,0.2839973727238425,0.47606194061656487,1
00086,0.037023305892944336,0.10978342851972539,0.03682052577781351,0.06216875849233999,0.46894722885176343,1
00087,0.06812381744384766,0.3684927325971835,0.12210472564734356,0.3749002561841166,0.3623005539924154,1
00088,0.08443427085876465,0.5497667736584144,0.1853981181439585,0.5207331501681524,0.5822291224056219,1
00089,0.09891438484191895,0.4844776863902435,0.16779927627435387,0.5674934980729228,0.4226502724321818,1
00090,0.11271834373474121,0.5439683530761018,0.18600410479046536,0.45655544392152714,0.6727799956044389,1
00091,0.19960808753967285,0.6336542868759186,0.22009728843136447,0.616610747273407,0.6516667995592323,1
