sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,3.69921875,73.5,61.75,4.3
00001,3.74609375,74.5,75.0,4.5
00002,4.3515625,63.0,78.5,4.9
00003,4.453125,58.5,74.5,4.87
00004,3.18359375,73.0,68.5,4.0
00005,3.525390625,76.5,65.5,3.5
00006,3.435546875,55.0,57.0,3.67
00007,3.564453125,72.5,74.0,4.5
00008,4.55078125,79.5,80.0,4.8
00009,4.57421875,81.5,80.0,4.95
00010,4.21484375,82.0,80.0,4.3
00011,4.2578125,78.0,75.5,4.4
00012,3.587890625,69.5,70.5,4.0
00013,4.46875,79.0,79.5,4.8
00014,2.732421875,78.0,55.75,4.0
00015,3.58203125,83.5,68.0,4.6
00016,3.3359375,85.0,64.5,4.0
00017,3.03515625,48.75,44.25,3.8
00018,4.6015625,79.5,80.0,4.95
00019,4.5234375,77.5,80.0,4.9
00020,4.60546875,62.5,80.0,4.9
00021,4.28515625,63.5,75.5,4.5
00022,4.28125,66.5,78.5,4.8
00023,4.5,64.5,79.0,4.8
00024,4.43359375,78.5,79.5,4.5
00025,4.21484375,75.0,76.0,4.67
00026,4.32421875,61.25,74.0,4.5
00027,4.33203125,62.5,78.0,4.8
00028,4.50390625,69.5,79.5,4.87
00029,4.41015625,59.0,72.5,4.67
00030,3.29296875,60.5,56.75,4.0
00031,4.34375,58.0,74.0,4.8
00032,4.0625,86.0,80.5,4.8
00033,3.86328125,84.5,80.0,4.8
00034,3.9296875,81.5,79.5,4.8
00035,3.138671875,79.5,79.0,4.67
00036,4.58984375,80.0,80.0,4.95
00037,3.421875,80.5,77.0,4.5
00038,4.00390625,74.5,72.0,4.75
00039,3.70703125,84.5,79.5,4.6
00040,3.361328125,79.5,76.0,4.38
00041,4.375,81.0,79.0,4.67
00042,4.1796875,60.25,69.5,4.5
00043,4.05859375,85.5,75.5,4.3
00044,4.27734375,79.0,78.5,4.5
00045,3.873046875,85.0,74.5,4.38
00046,4.5078125,80.0,79.5,4.87
00047,4.59765625,73.5,79.5,4.95
00048,3.58203125,84.5,75.0,3.5
00049,4.44140625,61.5,70.5,4.3
00050,3.900390625,85.5,64.0,4.3
00051,3.876953125,78.5,73.5,4.5
00052,4.1796875,62.75,74.0,4.67
00053,4.5625,43.25,79.5,4.67
