sample_id,canny_f1,canny_f1_strict
00000,0.0812237661300474,0.009081601656109717
00001,0.11700994343033494,0.020177435816911362
00002,0.38413783022922404,0.05825879987581863
00003,0.08474227824675712,0.013232813650299602
00004,0.0470144139887331,0.00569052161995109
00005,0.11847482514529879,0.015901721127463207
00006,0.03333020893732034,0.004985586363446461
00007,0.6619396199825452,0.11208459549726485
00008,0.364675586088763,0.05598142964429576
00009,0.43497427336513506,0.060605380718758727
00010,0.26491535180160114,0.04176472053092276
00011,0.2582609207665358,0.045021565145189936
00012,0.2076696099701966,0.025011622601923987
00013,0.136765908885426,0.019136768670463766
00014,0.6161743170858681,0.11409107646986621
00015,0.41106768963030793,0.08394072163890132
00016,0.611488913824738,0.11217276228502271
00017,0.19137758594053766,0.03166780494467969
00018,0.03124676524448783,0.003504961719971862
00019,0.1419073096630583,0.023127545632825465
00020,0.017392478548480212,0.002793220093046877
00021,0.07538170344792201,0.011268583328512756
00022,0.29707497497952506,0.03924569062514065
00023,0.3286138735278897,0.05629077943107914
00024,0.5178697405886933,0.09442116666571135
00025,0.3377721761046036,0.04472092535371027
00026,0.07702112389760393,0.01210808526374178
00027,0.7267459703182668,0.1676898908843884
00028,0.4976870703663067,0.10746866053311838
00029,0.16895245149141147,0.029758878334741924
00030,0.17058648590199632,0.02129671706316552
00031,0.2651449575902061,0.044513652495111175
00032,0.02162618167725505,0.0028489208633093524
00033,0.1670575835384308,0.023895642496361613
00034,0.15631502771772504,0.021458674123079155
00035,0.11611479579456546,0.015568436715748328
00036,0.4161248051092855,0.05934477112973116
00037,0.3686395867920676,0.061259506705791375
00038,0.22768962782142232,0.04431898163214337
00039,0.047697962465651764,0.004998795779591795
00040,0.4113608582219587,0.07641877681905039
00041,0.02744390180470929,0.004520589661745299
00042,0.4064019016358944,0.06552249321067233
00043,0.10357986028028629,0.01861040944897613
00044,0.7225973293599048,0.15959688297789323
00045,0.00771457295038874,0.0006457487133456886
00046,0.4042772910304786,0.07377406267868326
00047,0.382035856663754,0.07490480566263186
00048,0.0031212488512382666,0.00024056648596114128
00049,0.03084062966487311,0.004448384289013294
00050,0.40123732923488203,0.08983057351981759
00051,0.04508669173701018,0.0045565962958241946
00052,0.1453112439884442,0.02098070281139434
00053,0.008971245343681667,0.0012834994438891767
00054,0.7278112682415186,0.14644216181261968
00055,0.4052160027758402,0.06515320114605147
00056,0.4910970997766978,0.10362462982345617
00057,0.4466002943595834,0.10565712944367649
00058,0.14935815638078348,0.024192461043588805
00059,0.06646441858369617,0.00811932183990271
00060,0.31896806962630214,0.06024018895751783
00061,0.3340438812162291,0.06769894342935809
00062,0.1960209792170654,0.028224400606488127
00063,0.08681844910671893,0.009917111184977656
