sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00022,0.02685546875,0.1670632214004411,0.052481480817175755,0.6265625,0.09638084289614682,1,0.2667558789253235,0.7720736265182495,0.313411682844162,73.67119598388672,5.673867886069702,12.184995651245117,3.869140625,0.2340768961557218
00027,0.03282928466796875,0.34950395646300964,0.11056629170272089,0.4234255170811062,0.2975565759265333,1,0.30452656745910645,0.6185604929924011,0.499002605676651,76.14106750488281,3.588943662482288,7.477630615234375,4.91015625,0.4046232144118934
00057,0.01981353759765625,0.15797980193752512,0.06257770410277663,0.14786291875240662,0.1695827725437416,1,0.3256903886795044,0.6607157588005066,0.46637171506881714,71.70509338378906,5.434990308002818,12.245046615600586,4.42578125,0.2910303521815474
00064,0.015110015869140625,0.2909022052995699,0.09193910656351385,0.6670032819994951,0.1860146820953092,1,0.2642214298248291,0.6587131023406982,0.49057918787002563,74.87652587890625,5.778178234912329,12.610250473022461,4.62890625,0.4564285885674575
00072,0.06254959106445312,0.4467463822324037,0.1565669589135293,0.6170640970909312,0.350111151663957,1,0.2578461170196533,0.5842708945274353,0.5790798664093018,74.89000701904297,4.379560691015466,10.60737419128418,4.86328125,0.33462887945697056
00078,0.02162933349609375,0.17469897249946267,0.05722232447798434,0.6934744268077602,0.09993753903810118,1,0.2808774709701538,0.6254685521125793,0.42755845189094543,67.3799057006836,5.157705833966452,13.312467575073242,4.14453125,0.33981566822347486
00080,0.03267669677734375,0.4771357093586846,0.13463327247045853,0.7655848704179313,0.34656175162504277,1,0.29147058725357056,0.48986580967903137,0.3496675491333008,72.90235137939453,4.716940947352725,11.6746187210083,3.271484375,0.5342323822176815
00101,0.019329071044921875,0.12887575385892056,0.04077659101023587,0.4406946911387409,0.0754735308402137,1,0.3081279993057251,0.7410586476325989,0.35931396484375,74.99867248535156,5.021723813832414,13.406929016113281,3.931640625,0.32219823555661004
00106,0.0287628173828125,0.20937218850918496,0.065674569493955,0.6815649867374005,0.1236834582994349,1,0.37202006578445435,0.7662703394889832,0.5310503244400024,77.51390075683594,4.164547771615283,12.157472610473633,4.8046875,0.28135419178142446
00115,0.024158477783203125,0.18900326961780115,0.05808415957529862,0.37249328912048,0.12662691210785584,1,0.3125988245010376,0.6122931838035583,0.5466665029525757,71.51355743408203,4.814806328869445,7.878635406494141,4.875,0.3322078171919769
00155,0.03397369384765625,0.24774659094395252,0.08152677413377803,0.6360880305412082,0.1538306400786548,1,0.3898243308067322,0.8076242804527283,0.5826728343963623,69.3182601928711,4.068388215679022,6.057868957519531,4.328125,0.20611429584575156
00160,0.016910552978515625,0.2675701907151307,0.08543385097460947,0.6253101736972705,0.17019921241602964,1,0.36071789264678955,0.5716440677642822,0.2306738793849945,71.20404052734375,5.27405424776403,13.285054206848145,1.94140625,0.4922522695203074
00166,0.0119781494140625,0.19982382501569798,0.0672135222470793,0.6149681528662421,0.11929307805596466,1,0.31405729055404663,0.572403073310852,0.3877641558647156,72.09513092041016,5.64106914525188,10.083829879760742,3.55859375,0.5397357108214925
00169,0.03057861328125,0.2861049926931626,0.0671983810487471,0.5864520958083832,0.18920503400297037,1,0.3754079341888428,0.48011064529418945,0.4721870422363281,72.53477478027344,4.535081259485532,11.466679573059082,2.880859375,0.32615273417152435
00174,0.02056884765625,0.1874979506258773,0.06063649488418806,0.2746661721068249,0.14232849416453175,1,0.3157365322113037,0.6833562850952148,0.5320167541503906,70.96001434326172,5.608071134262208,10.016995429992676,4.796875,0.32870127368668006
00176,0.029064178466796875,0.2655036382492654,0.08161285852847444,0.2489828061425384,0.2843727072633896,1,0.29984623193740845,0.6321521997451782,0.40320584177970886,71.43988800048828,4.84556391956888,10.18668270111084,4.34765625,0.18194219261314976
00181,0.013553619384765625,0.08948905808552413,0.027694739373947702,0.657472558401351,0.04801200300075019,1,0.48717594146728516,0.7682764530181885,0.4272304177284241,70.79043579101562,7.788547138206584,9.630023956298828,4.13671875,0.23502936722643827
00199,0.03704071044921875,0.2583402047242862,0.08318093654752008,0.464778578784758,0.1788855193328279,1,0.24862933158874512,0.6052557229995728,0.5350190997123718,72.75630187988281,4.532840316053882,9.342728614807129,4.8515625,0.21598597910878342
00206,0.021274566650390625,0.22676466148044677,0.07693989071038251,0.6146673838981531,0.1390275257108288,1,0.36106419563293457,0.7705027461051941,0.46172571182250977,73.1078872680664,5.174567486474984,7.537863254547119,4.41796875,0.2997469313175701
00210,0.056407928466796875,0.29671851155500517,0.09353869271224644,0.5733414485696896,0.2001507640998698,1,0.3441440463066101,0.7371323108673096,0.6335422396659851,75.12113952636719,3.6977115754674443,9.735583305358887,4.9453125,0.20821050669179605
00214,0.050907135009765625,0.2670652284400668,0.10925742285480955,0.34792056950168604,0.2167040733489327,1,0.2613289952278137,0.6749489307403564,0.6154183149337769,75.30323028564453,4.273712454457429,10.831707000732422,4.94140625,0.3971254743172957
00228,0.042629241943359375,0.22224050113633675,0.0738746348502446,0.5342281879194631,0.1403036078070579,1,0.3575405478477478,0.8001161813735962,0.5307448506355286,76.55702209472656,6.043384707489958,7.425217151641846,4.81640625,0.25573043721250666
00230,0.041797637939453125,0.30517938586857174,0.09825270907865402,0.5213105777128776,0.21573668392656697,1,0.2800971269607544,0.5862722396850586,0.48312273621559143,71.0016098022461,4.504585916135367,8.49948501586914,4.33203125,0.29888866326030616
00237,0.05376434326171875,0.44607451767106565,0.1452976266023607,0.6141620547750816,0.3502233113315679,1,0.2784256935119629,0.60670405626297,0.6155713200569153,76.4781265258789,3.635197417358721,7.076574325561523,4.62890625,0.24926631142164157
00243,0.00374603271484375,0.058338705862163324,0.017905102954341987,0.33706720977596744,0.031932773109243695,1,0.40065985918045044,0.6248425841331482,0.35205063223838806,56.63646697998047,6.976571553611443,15.508913040161133,2.70703125,0.6057928846058306
00245,0.013248443603515625,0.3308594816387835,0.11537286063569682,0.6164699107399942,0.22610504420176808,1,0.2563503384590149,0.5610540509223938,0.44491758942604065,59.16904830932617,5.994383804479745,15.300928115844727,4.3671875,0.6240295333370138
00260,0.0171966552734375,0.35139583506770233,0.11227595536016233,0.6592724046140195,0.23953453226537705,1,0.3209950923919678,0.6503700613975525,0.3680785000324249,73.31551361083984,5.677872449529824,14.612096786499023,2.912109375,0.6059794172924632
00264,0.047016143798828125,0.37364038509642095,0.16127396287655948,0.29955375253549693,0.4964155282023536,1,0.30537623167037964,0.5221339464187622,0.39233317971229553,73.80069732666016,5.152753333461583,14.415536880493164,4.05859375,0.5723399323047753
00294,0.07178878784179688,0.7154155356107509,0.25592911128485796,0.7220362399702428,0.7089151450053706,1,0.32692408561706543,0.4807049036026001,0.39095228910446167,67.87586975097656,5.724932655302459,6.071730136871338,3.060546875,0.4955965144392191
00315,0.04052734375,0.3427675822940059,0.11648069025594225,0.7305158132530121,0.22391593508911944,1,0.30994540452957153,0.6065592765808105,0.40173858404159546,73.15473175048828,5.045372905336991,13.356132507324219,4.21484375,0.39196769095018297
00324,0.019237518310546875,0.20187570452337303,0.06592601635941887,0.32163394804679757,0.14710291912867096,1,0.291348397731781,0.731317937374115,0.397916704416275,75.9477767944336,6.607326153359897,8.662939071655273,3.857421875,0.48213903754473897
00330,0.034515380859375,0.23712086779003794,0.07526339668296618,0.4865163572060124,0.1567622281721413,1,0.3191151022911072,0.7561540603637695,0.45281094312667847,74.7551498413086,3.580809323874565,8.920550346374512,4.65234375,0.22661209907603447
00391,0.008514404296875,0.1466866764498432,0.042537980339588916,0.6881720430107527,0.08209251538614254,1,0.3858071565628052,0.7178369760513306,0.24010808765888214,57.47217559814453,5.650799507740955,11.07080364227295,2.3203125,0.37423378585068506
00395,0.018329620361328125,0.3388711452178962,0.11475072105480016,0.6426638917793964,0.23010060913010746,1,0.306657612323761,0.5952907204627991,0.23128890991210938,63.20840835571289,7.012021411187606,13.058116912841797,2.986328125,0.4925971834934724
00399,0.035480499267578125,0.31651617008036975,0.10118343195266272,0.4956456295022041,0.23249206875325537,1,0.33558541536331177,0.7035127878189087,0.532637894153595,72.30555725097656,6.349393317153553,7.082766532897949,4.875,0.15295771908175274
00405,0.037433624267578125,0.328272988731864,0.10772117083477532,0.8195251197391216,0.2052430801987225,1,0.3925859332084656,0.8035553693771362,0.4845789968967438,69.98036193847656,5.201275752496786,9.130722045898438,3.97265625,0.1163134478781537
00423,0.006683349609375,0.07866188489698621,0.022592504743833015,0.6626712328767124,0.04181260945709282,1,0.4356015920639038,0.6814206838607788,0.39877983927726746,68.58899688720703,5.95240776568269,10.754676818847656,1.9189453125,0.318306016497064
00432,0.04070281982421875,0.309388917502348,0.10146977430662321,0.4577319587628866,0.23366282262493135,1,0.27113455533981323,0.6041090488433838,0.5348237156867981,74.89602661132812,4.338258853411852,9.651976585388184,4.65234375,0.18842333717323145
00434,0.056842803955078125,0.3276202015331129,0.11098950964952085,0.4099053754781558,0.27284815175959576,1,0.3504876494407654,0.6822850704193115,0.6765524744987488,76.24805450439453,4.8365020636192915,6.739983081817627,4.953125,0.20886045406543208
00443,0.018707275390625,0.18571633867726292,0.061346208463504685,0.5226345840130505,0.11292125171939477,1,0.30267709493637085,0.717391312122345,0.4272378981113434,70.20170593261719,5.418937639542018,9.788873672485352,4.10546875,0.24281363221309568
00464,0.0158843994140625,0.15747565952690284,0.0514565907124315,0.3225264169068204,0.10416824842456913,1,0.46052902936935425,0.7291691303253174,0.35334670543670654,71.15431213378906,8.414848055385836,6.029112339019775,3.708984375,0.3505952519454282
00471,0.0012054443359375,0.011545357156733773,0.0028431808085295426,0.20253164556962025,0.00594204223420788,1,0.34361696243286133,0.609455406665802,0.35555458068847656,59.35905075073242,5.735675476889431,12.000024795532227,3.513671875,0.6495081034211996
00476,0.08967208862304688,0.331072636117874,0.10726345106351515,0.2813204577359935,0.40220321106293216,1,0.297585129737854,0.6092149615287781,0.44775885343551636,73.67403411865234,4.648849935898159,7.848199844360352,4.15625,0.22005343570380057
00500,0.017669677734375,0.13814902872189488,0.04362925250345595,0.7867012089810017,0.07572321983688696,1,0.3271121382713318,0.703031063079834,0.3819941282272339,67.83911895751953,5.137932676264692,10.830865859985352,4.23828125,0.17763588825482043
00510,0.006427764892578125,0.1047411197348326,0.03150887573964497,0.4083086053412463,0.06007604562737642,1,0.3560144901275635,0.6410909295082092,0.3262993097305298,63.54971694946289,6.9611421925965615,13.707409858703613,2.94921875,0.5939068954813456
00511,0.054576873779296875,0.27327313942899595,0.0881569216682905,0.7462081498567135,0.16726390338873057,1,0.4463963508605957,0.8347978591918945,0.584084153175354,73.76631164550781,5.902732315423123,7.887591361999512,4.85546875,0.11279997313529122
00536,0.006755828857421875,0.1760063003942752,0.06000606121830488,0.4748729531338227,0.10802165354330709,1,0.3523709177970886,0.6540384888648987,0.21028369665145874,59.164581298828125,7.408564310437757,12.563310623168945,2.71875,0.5503437410595861
00548,0.014820098876953125,0.055586398434559654,0.01900506801813817,0.2072072072072072,0.03209867085456008,1,0.4270334243774414,0.7452973127365112,0.4033544063568115,73.61190795898438,6.742843280191189,9.769610404968262,3.5546875,0.29516653694518274
00564,0.01229095458984375,0.10401994659259121,0.03299241174529858,0.1409062693978895,0.08243910747743144,1,0.33877384662628174,0.7734783291816711,0.3363001346588135,68.28166961669922,6.783849766918365,13.16494369506836,3.408203125,0.3616990442540328
00569,0.019351959228515625,0.3952462490890226,0.13412322274881516,0.48373743347131876,0.33412415974693555,1,0.3125520944595337,0.6662243604660034,0.4053032696247101,76.39698028564453,4.98754491389728,8.033632278442383,4.78515625,0.3606015155416726
00577,0.07293319702148438,0.35417553081371433,0.11752030498922593,0.548564255452691,0.2615078498459149,1,0.3849986791610718,0.6634036302566528,0.5660755634307861,72.64301300048828,4.315391231449557,9.899670600891113,4.4765625,0.1796395412370396
00587,0.065826416015625,0.43981514942876204,0.14578645054685657,0.7539406583217432,0.3104625288945538,1,0.36582428216934204,0.6821919679641724,0.5025184154510498,71.8463363647461,5.611545328228556,10.052189826965332,3.908203125,0.19059813530166075
00606,0.023502349853515625,0.3478887486282714,0.11720190162025808,0.5758805388735595,0.24922161488964228,1,0.36667633056640625,0.6004880666732788,0.30816715955734253,63.59817123413086,7.573785212701401,8.695602416992188,2.955078125,0.34679238878835467
00635,0.012603759765625,0.20809851281419928,0.06684042861280046,0.5329903147699758,0.12928873289878948,1,0.2909550070762634,0.6287301182746887,0.4123118817806244,72.90374755859375,6.169702014234056,13.064230918884277,4.828125,0.4518422075781728
00641,0.053379058837890625,0.4424911306101218,0.13254105801766114,0.5647109268920174,0.3637624116647285,1,0.23132050037384033,0.40327638387680054,0.6374242901802063,75.11215209960938,4.232035251960672,10.984152793884277,4.92578125,0.5216076979262397
00645,0.00640869140625,0.06945817751353212,0.02135774218154081,0.31726190476190474,0.0389980074010817,1,0.35199207067489624,0.687333881855011,0.404572993516922,66.17774200439453,7.9408365655268085,10.955243110656738,3.94140625,0.41236842818353975
00651,0.0174102783203125,0.09460161874522482,0.03073126677436178,0.7427695004382121,0.05051787233467921,1,0.603703498840332,1.033421277999878,0.3556273877620697,76.48068237304688,8.290588709855474,12.164199829101562,3.88671875,0.12082151414339112
00656,0.021572113037109375,0.11493482762821293,0.03782013103037522,0.13527851458885942,0.0999099909990999,1,0.27117693424224854,0.701666533946991,0.5143974423408508,74.15705108642578,6.433139444178148,9.976083755493164,4.81640625,0.4790192393303354
00658,0.02172088623046875,0.13325992269599002,0.0429340888570628,0.6543730242360379,0.07418352008745559,1,0.33740854263305664,0.6295942068099976,0.3049682378768921,65.34193420410156,5.137024410736668,11.740680694580078,2.982421875,0.25389583420831774
00666,0.014118194580078125,0.10925911589332105,0.03341468826270246,0.5960551202377736,0.06014165196161377,1,0.3553531765937805,0.5806238651275635,0.3923100531101227,66.50996398925781,4.602981887399107,13.48898983001709,4.4375,0.2801402621390052
00687,0.014072418212890625,0.10823227412856677,0.0319579198620903,0.6280834914611005,0.05921844169594302,1,0.48300421237945557,0.6636606454849243,0.44509321451187134,67.92364501953125,8.822289907999348,11.007631301879883,3.060546875,0.26345220440823036
00690,0.02281951904296875,0.18147773149684296,0.060191413306684094,0.4103978602474089,0.11649613176940354,1,0.4010711908340454,0.7960023283958435,0.25976163148880005,61.2319221496582,5.0446712241620775,16.401094436645508,3.1015625,0.23901929940323535
