sample_id,depth_mse,depth_rmse,dists,lpips,maniqa,musiq,niqe,psnr,qalign,ssim
00000,747.0165967766233,27.331604357897163,0.2855145335197449,0.5845091938972473,0.4480553865432739,69.03209686279297,2.673238670980844,12.534563064575195,3.98828125,0.4173018761059209
00001,2308.7780353023236,48.04974542390754,0.32217252254486084,0.6826119422912598,0.2544834017753601,63.082664489746094,3.78617620174708,12.587555885314941,2.994140625,0.23638728848054116
00002,1707.8100321776697,41.32565827881837,0.2848895788192749,0.6812212467193604,0.6261909604072571,77.15984344482422,3.0106493020680247,9.024919509887695,4.8515625,0.19373724823651245
00003,6379.373518493693,79.87098045281336,0.26821213960647583,0.5102676153182983,0.4398396611213684,71.9189682006836,3.986180655091154,13.456493377685547,4.1015625,0.5107915672083583
00004,570.2886073973591,23.880716224547353,0.3044283390045166,0.7689353227615356,0.4197171926498413,68.85917663574219,2.153609762002275,9.637027740478516,3.306640625,0.24539230947474272
00005,2039.6139624023613,45.16208545231676,0.24869602918624878,0.6440662145614624,0.4309348464012146,69.4558334350586,3.01980220147439,7.438111305236816,3.771484375,0.14494215120420567
00006,3724.5170610685773,61.02882156054283,0.3712601065635681,0.6656503677368164,0.2855037450790405,65.41905212402344,4.113377380835655,6.61814022064209,2.388671875,0.24323988870551264
00007,2029.08099200418,45.045321532920376,0.37012410163879395,0.8408365249633789,0.610109269618988,74.29215240478516,3.353711044851197,8.760144233703613,4.4140625,0.13210870135915692
00008,173.8958522523471,13.18695765718337,0.23304319381713867,0.5745226740837097,0.48307305574417114,74.16731262207031,3.0393668722620926,9.704607009887695,4.4296875,0.2903464476295969
00009,480.922228993089,21.92993910144506,0.29909706115722656,0.6617588996887207,0.596442461013794,76.34378814697266,2.748198075128689,10.916513442993164,4.3203125,0.19581488140128417
00010,1388.8903999080455,37.267819897440276,0.2702559232711792,0.6428887248039246,0.5719213485717773,69.81309509277344,2.2214502618997094,6.279853820800781,4.45703125,0.13233114472859306
00011,2780.958012523519,52.7347893948911,0.2687254548072815,0.6748554706573486,0.6000425219535828,73.83374786376953,2.7861471829674676,7.170680999755859,4.2734375,0.2426713618447613
00012,574.8317214252902,23.975648508961967,0.23315340280532837,0.6523772478103638,0.5226431488990784,70.39138793945312,3.1425226537574127,9.985005378723145,4.13671875,0.1551700491434555
00013,479.23545960865596,21.89144717940447,0.232926607131958,0.5884730219841003,0.6250162124633789,73.42679595947266,3.2843050112481067,11.342363357543945,3.7890625,0.280523392107808
00014,4076.3080454233436,63.84597125444442,0.33897507190704346,0.7193602323532104,0.49972662329673767,71.077392578125,3.3400718185977554,10.339653015136719,3.541015625,0.2675411164272366
00015,2088.4504950522673,45.699567777521345,0.2875606417655945,0.6400215029716492,0.31618979573249817,68.91612243652344,3.2050767415902675,10.20580768585205,3.25,0.20801525413685537
00016,66.07564724207202,8.12869283723232,0.3332655429840088,0.8101603984832764,0.5703840851783752,69.24751281738281,2.754216483636394,9.46392822265625,4.2109375,0.16088705932297434
00017,1268.7609949062842,35.61967145983079,0.3075758218765259,0.700289249420166,0.5388083457946777,75.73465728759766,3.4165037149870576,10.772904396057129,3.755859375,0.27786860615375797
00018,790.9574617107355,28.1239659669602,0.30579686164855957,0.6080751419067383,0.5720362067222595,74.51792907714844,3.3450866221854163,10.734880447387695,4.703125,0.21486095538625502
00019,1104.5910071107485,33.23538787363175,0.21204465627670288,0.47183161973953247,0.6541569828987122,75.64403533935547,3.7020312787254968,10.395508766174316,4.953125,0.42158063796316503
00020,486.5586892725298,22.05807537552925,0.22355562448501587,0.5437517166137695,0.6452822089195251,74.58189392089844,3.57490673384021,11.305734634399414,4.80859375,0.38234537583343803
00021,942.15608500432,30.694561163247144,0.314436137676239,0.5773141980171204,0.44246262311935425,74.45623779296875,2.201523440755717,7.769721031188965,4.0390625,0.1459277629468614
00022,1520.8725188693213,38.99836559228247,0.3177650570869446,0.7798920273780823,0.5621866583824158,74.4997787475586,3.7085849705756213,11.625663757324219,4.12890625,0.1201603094005573
00023,179.61010426488292,13.401869431720446,0.18828058242797852,0.48792535066604614,0.6227543950080872,72.7646713256836,2.933051433692495,11.294685363769531,4.515625,0.42469364757340344
00024,410.08661464191016,20.2505954145035,0.24567317962646484,0.626737654209137,0.6212629079818726,75.14492797851562,2.720253633669582,8.600915908813477,4.6015625,0.26824483917109576
00025,986.1763658746528,31.403445127480087,0.32215070724487305,0.7292357683181763,0.6036155819892883,75.74726867675781,3.3906910746369086,10.524320602416992,4.5859375,0.16410796995135504
00026,225.6131437942766,15.02042422151507,0.29828619956970215,0.6590722799301147,0.5490025877952576,71.09950256347656,3.4985139342152642,6.984621047973633,4.21875,0.22870269212723954
00027,2066.3499115948684,45.457121681809866,0.3361549377441406,0.8585200309753418,0.58603435754776,70.23074340820312,4.163034784193379,7.029840469360352,4.6015625,0.14863702708388246
00028,184.4869337920488,13.582596724928882,0.3162681460380554,0.647887647151947,0.6340484023094177,73.16654968261719,3.989167014734637,9.151095390319824,4.87890625,0.35166143155773916
00029,689.0923407522721,26.250568389127732,0.29967278242111206,0.7575846314430237,0.5111175775527954,71.9598159790039,2.632811123261451,6.584079265594482,4.26171875,0.21447069534103455
00030,1699.4931878238272,41.224909797643306,0.42107677459716797,0.7946312427520752,0.6020041704177856,73.94863891601562,3.179483881158955,9.408245086669922,3.67578125,0.1710800965112544
00031,377.9615739513799,19.441233858769866,0.2322777509689331,0.5487235188484192,0.4465266168117523,70.40554809570312,4.1913293749301,13.564129829406738,3.779296875,0.46105047656167
00032,1645.697693100109,40.56719971972565,0.29001855850219727,0.6864604353904724,0.2952471673488617,65.99711608886719,2.906950894199505,11.38980770111084,3.1015625,0.1724785850071922
00033,367.16583000017755,19.161571699633033,0.3111606240272522,0.705822765827179,0.5422794818878174,71.75336456298828,3.5026998057241996,12.442654609680176,4.0859375,0.3294931805990981
00034,526.3579037612205,22.942491228313035,0.2699856758117676,0.5864046216011047,0.5555368065834045,70.62602233886719,3.458591794149902,12.30038833618164,4.23046875,0.2510149559202921
00035,465.94765298878997,21.585820646637227,0.2935147285461426,0.6223096251487732,0.5491381883621216,71.39804077148438,2.7130644962449875,10.033961296081543,4.2734375,0.3881609685504452
00036,1160.2477319279865,34.062409367629684,0.27725648880004883,0.715056300163269,0.6480614542961121,75.04361724853516,3.2133284776588655,10.91966438293457,4.7265625,0.21139072334013034
00037,784.8318758300945,28.014850987112077,0.30751293897628784,0.632348358631134,0.39870646595954895,69.90415954589844,3.02709906564341,9.619714736938477,3.365234375,0.22272123123812756
00038,1849.7811283891513,43.009081929159464,0.34792453050613403,0.7251716256141663,0.4497726857662201,69.34805297851562,2.8484952972019757,6.518702507019043,3.9453125,0.1678163170149205
00039,1157.8018165765639,34.02648698553178,0.3148682117462158,0.8351582884788513,0.5959944725036621,66.1319351196289,3.3059422365310684,9.094225883483887,4.52734375,0.2198743725091121
00040,370.0840033881816,19.237567501848606,0.30731093883514404,0.5398876667022705,0.2653314471244812,65.42738342285156,3.0564283799188976,8.270997047424316,2.65625,0.21347485178481343
00041,924.4495378093684,30.404761762088654,0.27463334798812866,0.6197444200515747,0.46102795004844666,69.45499420166016,2.8262354122137556,12.392093658447266,4.265625,0.19507336681133572
00042,1715.2107205995026,41.41510256656987,0.3086729645729065,0.8042346835136414,0.3130306601524353,71.10346984863281,2.175867429521304,9.356241226196289,2.58984375,0.24198677958018006
00043,4259.907836443465,65.26796945243099,0.2718508839607239,0.5418719053268433,0.23327624797821045,65.51370239257812,4.022140065365339,10.091475486755371,3.20703125,0.3845485961157252
00044,1665.7291018121045,40.81334465358242,0.2530340552330017,0.5979987382888794,0.3909716308116913,70.12294006347656,4.219273288237001,11.070871353149414,3.091796875,0.4134290725993645
00045,2095.7524564861383,45.77938899205775,0.3003268241882324,0.7168029546737671,0.40607476234436035,68.89698791503906,2.1870147217027585,9.914955139160156,3.318359375,0.12518399433198296
00046,6374.082119498503,79.83784891577743,0.26487112045288086,0.5683265924453735,0.3289582431316376,66.16568756103516,3.2476945994620223,11.611910820007324,3.263671875,0.45129685507261535
00047,207.28810041424003,14.397503270159033,0.22395914793014526,0.5072629451751709,0.6567828059196472,73.43284606933594,3.5736240165770625,10.191632270812988,4.8671875,0.32615150815249305
00048,567.0394021841951,23.81258915330702,0.31103813648223877,0.6658632755279541,0.3800915777683258,61.37062454223633,3.309909501507034,7.760239124298096,3.876953125,0.1280101982107991
00049,152.00629685225567,12.329083374373607,0.25720030069351196,0.6460637450218201,0.5775453448295593,74.77725219726562,2.5418104092475646,7.763505458831787,4.359375,0.19257266816437557
00050,3529.4840646787784,59.40946107042866,0.5727033615112305,0.9486060738563538,0.46227404475212097,69.48316192626953,2.669103560581689,8.697196960449219,3.53515625,0.06761325075117909
00051,197.38242141263368,14.049285441353723,0.27302658557891846,0.6822789907455444,0.5788727402687073,73.61778259277344,4.038763755704267,10.712028503417969,4.2265625,0.19367433782204926
00052,933.7746829464498,30.557727057921863,0.24740856885910034,0.6782246232032776,0.5591281056404114,75.3440933227539,2.7412166144038244,8.704611778259277,4.29296875,0.23250517240089175
00053,622.1544932479255,24.943024941813402,0.21889597177505493,0.46366825699806213,0.6605364084243774,74.15604400634766,2.886089943302084,11.910074234008789,4.61328125,0.38299177279008517
00054,1400.4006779021242,37.42192776838366,0.5309504866600037,0.7312398552894592,0.46829351782798767,74.43169403076172,3.0064875705404535,8.378768920898438,3.388671875,0.20027438623736318
