sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,3.81640625,80.0,66.5,4.25
00001,3.892578125,58.25,63.0,4.8
00002,4.4765625,60.0,79.5,4.87
00003,4.5,58.25,79.5,4.8
00004,3.72265625,66.0,65.5,4.0
00005,4.48828125,60.5,74.0,4.5
00006,2.828125,49.75,40.5,3.5
00007,4.45703125,77.5,78.0,4.67
00008,4.54296875,78.0,79.5,4.7
00009,4.3125,52.75,65.0,4.3
00010,4.0859375,83.5,76.0,4.67
00011,4.2734375,77.0,73.0,4.6
00012,4.19140625,70.5,75.0,4.5
00013,4.58203125,77.5,79.5,4.9
00014,4.51171875,75.5,80.0,4.8
00015,4.12890625,63.5,74.5,4.5
00016,3.53125,73.5,64.5,3.8
00017,4.29296875,59.0,65.5,4.67
00018,4.65234375,71.0,80.0,4.95
00019,4.51953125,74.5,79.5,4.98
00020,4.515625,68.0,80.0,4.8
00021,2.896484375,25.5,35.25,3.8
00022,4.55859375,80.5,79.5,4.6
00023,4.515625,64.0,78.5,4.8
00024,4.52734375,54.75,79.0,4.8
00025,3.7890625,40.5,51.5,2.0
00026,4.31640625,67.0,77.0,4.5
00027,4.515625,75.5,79.5,4.9
00028,4.515625,78.0,79.5,4.87
00029,4.45703125,79.5,79.5,4.8
00030,3.82421875,54.0,55.25,4.3
00031,4.43359375,60.25,75.0,4.6
00032,3.720703125,54.25,55.25,3.8
00033,3.681640625,50.0,51.25,4.5
00034,4.20703125,57.75,61.0,4.6
00035,4.10546875,78.5,80.0,4.8
00036,4.515625,80.0,80.0,4.7
00037,4.125,61.25,66.0,4.5
00038,4.3828125,76.5,79.0,4.8
00039,4.12890625,84.0,80.0,4.6
00040,4.43359375,81.0,79.5,4.9
00041,4.4140625,79.5,79.0,4.6
00042,4.3125,81.0,79.0,4.67
00043,3.87109375,84.5,74.0,4.5
00044,4.52734375,79.0,80.0,4.8
00045,4.3984375,45.75,60.0,3.0
00046,4.59375,71.0,79.5,4.95
00047,4.60546875,71.0,79.5,4.95
00048,4.015625,75.5,71.0,4.25
00049,4.5078125,74.5,79.0,4.8
00050,3.455078125,79.5,59.25,4.2
00051,3.865234375,69.5,70.0,4.3
00052,4.328125,73.5,77.0,4.5
00053,4.52734375,37.75,79.5,4.7
00054,3.7109375,80.5,59.0,4.5
00055,4.30859375,63.0,75.0,4.67
00056,4.3984375,66.5,77.0,4.5
00057,4.0703125,75.5,64.5,4.0
00058,4.3046875,57.5,71.0,4.2
00059,4.45703125,75.0,77.0,4.67
00060,4.2109375,74.5,76.5,4.2
00061,4.390625,71.0,79.0,4.8
00062,4.05078125,56.0,60.0,4.67
00063,4.0078125,64.0,65.0,3.8
00064,4.46484375,72.0,79.0,4.8
00065,4.25,81.0,80.0,4.5
00066,3.9765625,59.0,59.5,3.8
00067,4.35546875,55.5,60.0,4.75
00068,4.03515625,75.5,70.0,4.5
00069,4.28125,57.5,74.0,4.5
00070,4.44140625,54.5,75.0,4.9
00071,2.353515625,31.0,25.625,1.8
00072,4.57421875,80.0,80.0,4.9
00073,4.421875,76.5,79.5,4.8
00074,4.45703125,83.5,80.0,4.8
00075,2.876953125,59.75,51.75,3.2
00076,4.48828125,61.5,79.0,4.8
00077,3.201171875,86.0,41.75,4.0
00078,4.53125,80.0,80.0,4.8
00079,4.53125,80.0,79.0,4.7
00080,4.56640625,58.5,65.0,4.5
00081,4.51953125,66.0,76.5,4.8
00082,3.447265625,85.0,56.0,4.2
00083,4.23828125,59.25,71.5,4.5
00084,4.40234375,79.5,80.0,4.8
00085,4.0859375,80.5,74.5,4.8
00086,3.2734375,31.375,41.25,3.2
00087,3.990234375,60.5,70.5,4.5
00088,3.328125,78.5,73.0,4.2
00089,4.34375,80.5,79.5,4.67
00090,4.515625,67.5,79.0,4.87
00091,3.0625,56.5,54.75,2.5
00092,4.48046875,79.0,79.5,4.7
00093,3.99609375,65.0,69.5,4.5
00094,3.919921875,50.5,59.25,4.2
00095,4.359375,75.0,79.0,4.6
00096,4.29296875,75.0,78.5,4.8
00097,4.2578125,79.0,79.0,4.3
00098,4.0546875,77.5,72.5,4.5
00099,4.32421875,63.5,74.5,4.3
00100,4.515625,80.5,79.5,4.5
00101,4.30859375,50.75,59.25,3.8
00102,4.51171875,69.0,79.5,4.8
00103,3.943359375,85.0,67.5,4.3
00104,3.7734375,64.0,60.75,3.8
00105,4.42578125,60.25,75.0,4.8
00106,4.36328125,77.5,79.0,4.3
00107,4.4765625,60.0,79.0,4.5
00108,4.41015625,75.5,75.0,4.67
00109,4.4453125,64.5,78.0,4.67
00110,3.611328125,61.75,60.0,3.5
00111,4.0234375,62.75,74.0,4.3
00112,4.54296875,60.5,79.5,4.9
00113,4.125,74.0,72.0,4.67
00114,4.47265625,74.5,79.5,4.9
00115,4.515625,59.5,79.5,4.9
00116,4.43359375,71.0,79.0,4.67
00117,3.955078125,79.0,79.5,4.7
00118,4.16796875,80.5,79.5,4.3
00119,4.51953125,49.5,68.0,4.2
00120,4.51953125,79.0,80.0,4.75
00121,4.44140625,79.5,79.5,4.8
00122,3.708984375,85.5,58.0,4.3
00123,4.52734375,67.5,79.5,4.67
00124,4.4296875,69.0,79.5,4.6
00125,4.3046875,80.5,77.5,4.75
00126,4.52734375,66.0,80.0,4.8
00127,4.578125,59.0,80.0,4.8
00128,2.876953125,58.5,57.5,3.5
00129,4.58984375,64.5,74.5,4.7
00130,4.5078125,77.0,79.5,4.67
00131,4.16015625,56.25,59.0,4.3
00132,3.736328125,83.0,74.5,4.25
00133,4.51171875,80.0,79.5,4.6
00134,4.34375,79.5,77.0,4.6
00135,4.25,80.0,80.0,4.67
00136,4.46484375,79.5,79.5,4.6
00137,4.54296875,79.5,80.0,4.95
00138,4.49609375,79.5,80.0,4.87
00139,4.5703125,79.5,80.0,4.95
00140,3.568359375,81.5,74.5,4.25
00141,4.30078125,51.5,57.75,4.8
00142,4.53515625,73.5,79.5,4.87
00143,4.41796875,60.25,65.0,4.67
00144,4.5703125,50.25,79.0,4.7
00145,3.955078125,50.5,59.25,4.7
00146,4.578125,44.75,80.0,4.95
00147,4.54296875,75.5,79.5,4.8
00148,4.59765625,74.0,80.0,4.87
00149,3.17578125,81.0,73.0,3.8
00150,3.814453125,58.75,56.0,4.5
00151,4.52734375,60.75,79.5,4.9
00152,4.48828125,80.5,80.0,4.87
00153,3.400390625,23.125,37.75,1.8
