sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px
00022,0.0248565673828125,0.20808641076413276,0.06897800511253445,0.7391517034990792,0.12108751925641868,1
00027,0.005328655242919922,0.08935547087784583,0.02801194239550404,0.3104697986577181,0.05218774164368772,1
00057,0.0032606124877929688,0.03581730871656775,0.01095533593809852,0.034220532319391636,0.03757039420756235,1
00064,0.004720211029052734,0.21948803183840193,0.07297364395717043,0.6544095363167997,0.13185620877708934,1
00072,0.018987655639648438,0.22013862750460722,0.07400877630785785,0.42447262682069314,0.1486034300491879,1
00078,0.024075031280517578,0.21418519183218732,0.070153049715054,0.751698389748262,0.12488459252826464,1
00080,0.006036520004272461,0.10438504629999464,0.031427787650728144,0.33109522492989457,0.061959583330406624,1
00101,0.0027692317962646484,0.023480623262794535,0.00707622293726194,0.48592337494619026,0.01203099033307586,1
00106,0.004992485046386719,0.04271446729246692,0.013374272009091009,0.4467048710601719,0.02242960689789422,1
00115,0.00838470458984375,0.09092501458251284,0.030784951137780937,0.2654117379435851,0.054859401124791,1
00155,0.010730266571044922,0.0763172834765282,0.02483495827246889,0.3641514464738035,0.04262524933866937,1
00160,0.0006430149078369141,0.01844906297685407,0.0053404539385847796,0.2728958101594364,0.009547251435817111,1
00166,0.0011610984802246094,0.023833981050264973,0.007377167283031554,0.24517453798767966,0.01252582254244974,1
00169,0.0020911693572998047,0.018097111205989697,0.006241703617928658,0.1372705506783719,0.00968710719043784,1
00174,0.006924629211425781,0.03211273658612335,0.010533485781010533,0.04551714639856769,0.024807222117735565,1
00176,0.006600618362426758,0.11119614449739437,0.03498486625037493,0.14502438143398952,0.09016447296379843,1
00181,0.04224348068237305,0.23969722860153347,0.08665032421948021,0.5545540743416374,0.15289096520306156,1
00199,0.008495807647705078,0.08249803943968399,0.026955324460165898,0.2087332323062244,0.05140807651434644,1
00206,0.001207113265991211,0.010709913094906985,0.003259459680446587,0.5070116531700573,0.005412118267446812,1
00210,0.020236492156982422,0.1410590235201775,0.046356252222938855,0.45684394071490847,0.08340610050820993,1
00214,0.010943174362182617,0.054188069353776395,0.017512301508624574,0.1568661626614959,0.03275077103833162,1
00228,0.03870391845703125,0.2941860022069565,0.10343938808153859,0.6901611472501479,0.1869339513178265,1
00230,0.01779794692993164,0.16281120162322318,0.05377885520648469,0.3229202947086403,0.10884439443766264,1
00237,0.010650634765625,0.12229490660895649,0.040032460821166904,0.33831035100286533,0.07463775477221725,1
00243,3.838539123535156e-05,0.0011650057108424283,0.0002949721988702565,0.4472049689440994,0.0005832625789065672,1
00245,0.007876396179199219,0.20738889403139774,0.06849732056264644,0.4423053638455019,0.13544929544929546,1
00260,0.0010933876037597656,0.031872388712032275,0.009730564971358173,0.4546445704317488,0.016515080706043066,1
00264,0.0028371810913085938,0.14112735818094224,0.04887540777199107,0.21226890756302522,0.10570164019786514,1
00294,0.028063297271728516,0.3538288762096869,0.11732834694245087,0.38324299525937505,0.3286080225586476,1
00315,0.01636981964111328,0.16786527879940003,0.055663002971838293,0.6214826682202156,0.09703781580915427,1
00324,0.001168966293334961,0.013614979227651269,0.004807511737089202,0.03813991433816031,0.008286529785470951,1
00330,0.004419565200805664,0.06488869441814611,0.020607419211084253,0.370610131089173,0.03555712714128556,1
00391,0.002411365509033203,0.023768731464016563,0.007522334080671181,0.4695471623492189,0.01219297318250696,1
00395,0.0024268627166748047,0.07491882753151431,0.02336415477302748,0.5256901463798016,0.04033348044353727,1
00399,0.044297218322753906,0.46566053388350576,0.1634695535226834,0.48397166785076107,0.448684494910358,1
00405,0.017663955688476562,0.16594929244075768,0.05720590657398594,0.7350178166504697,0.09353344390068546,1
00423,0.0033032894134521484,0.033742598967395024,0.010357678462323812,0.43305665824612055,0.017555227306423005,1
00432,0.008113384246826172,0.0985765639671248,0.03150362684685373,0.2539523949456362,0.0611581438060957,1
00434,0.026575565338134766,0.24589399386476032,0.08422100547536088,0.37929054599608847,0.18191459767716808,1
00443,0.00890350341796875,0.0721086222403921,0.023304624737642034,0.3727774207369323,0.03991479266490344,1
00464,2.3603439331054688e-05,0.00013253371326331137,0.0,0.06060606060606061,6.633939233116624e-05,1
00471,9.1552734375e-05,8.138694200773445e-05,2.7143118880074913e-05,0.013020833333333334,4.082104733200438e-05,1
00476,0.007549285888671875,0.08421820300947082,0.02677008429614069,0.13810636685194544,0.06058021547993829,1
00500,0.006457805633544922,0.057805865717465786,0.018505449425507137,0.5878682714317359,0.030397443287535297,1
00510,5.245208740234375e-06,0.0,0.0,0.0,0.0,1
00511,0.017647504806518555,0.10893329672364928,0.0352907889987024,0.683351571893703,0.05918391168419824,1
00536,4.863739013671875e-05,0.0026443573015634573,0.0007510029842487005,0.24019607843137256,0.0013294969739061414,1
