sample_id,canny_f1,canny_f1_strict
00022,0.011218695074334536,0.0010219776419979022
00027,0.4526264683360403,0.08592429770232247
00057,0.07234462002006815,0.010264444504470435
00064,0.4796139133159555,0.11109789146671954
00072,0.664017620369102,0.1467466401907901
00078,0.3463299422213381,0.05400682645001853
00080,0.027078529517081742,0.002962602466807598
00101,0.009035394843882251,0.0008691469019966124
00106,0.09186671475810114,0.01262861918157771
00115,0.060237866433703345,0.007463020350787514
00155,0.10273142120039933,0.017008276705668297
00160,0.029787515763990125,0.0036733062276945684
00166,0.056410948136565435,0.007006313702045756
00169,0.20528821414817455,0.032496600650310375
00174,0.16924707815244408,0.02702841933545119
00176,0.18258452676531714,0.029393354315991785
00181,0.06790831948905506,0.010697464250243201
00199,0.0280266557026736,0.0034421054368762656
00206,0.12399754458904245,0.016769131897975496
00210,0.3543114722350117,0.05977480154435292
00214,0.1930385443863488,0.03453675685424653
00228,0.23571258666804867,0.03954968699037298
00230,0.503367267899789,0.09280360989601147
00237,0.21926293188637916,0.038162336011933744
00243,0.0,0.0
00245,0.30867526494991837,0.05689347119299376
00260,0.015227686544598633,0.001969765513081505
00264,0.019300285903004536,0.0037134431683567594
00294,0.3356460060078981,0.05299581937582309
00315,0.11832590304471018,0.012431099293732055
00324,0.136873893360778,0.019476059136205603
00330,0.04060399392429497,0.004456085861759972
00391,0.0006636173346771068,1.2407525164011973e-05
00395,0.05590062040884021,0.007031557392654519
00399,0.2877130013806725,0.037861109653616415
00405,0.1570730566010717,0.021571665340668872
00423,0.027057181300298154,0.002807137594454154
00432,0.15013937741066985,0.01790940146212821
00434,0.1914047412904979,0.024138832987247307
00443,0.09695580859572261,0.012198558400071632
00464,0.03395451523593549,0.00423348119158384
00471,0.007716126421102793,0.000524022441830661
00476,0.2538320852872026,0.0376944368234432
00500,0.012361918162380477,0.0015053010545090038
00510,0.13420532788163958,0.018428834258362416
00511,0.41518298800795067,0.06503867276090025
00536,0.011259904793692994,0.0015800090505372797
00548,0.006056208691350951,0.0006406594010790808
00564,0.049477922965417406,0.0067114799970545225
00569,0.02262461951165969,0.002426368726074447
00577,0.0024264728847435734,0.00028804244836081106
00587,0.6199645748082007,0.12674278534417668
00606,0.0,0.0
00635,0.054767266198816764,0.007620434844393918
00641,0.650723702113184,0.14233319558193702
00645,0.005007996332956414,0.0006754594902058374
00651,0.9017399653469635,0.2798727924883895
00656,0.03625454781460147,0.004460396000031975
00658,0.3980439387774426,0.05767929004067394
00666,0.0010539778604249433,0.00016314593706192294
00687,0.3082560524253406,0.04412873582658577
00690,0.003534039451697043,0.0002805486284289277
00694,0.25406227970260714,0.04390059533983481
00699,0.06674766809486532,0.008395320055628564
00708,0.043122338788865656,0.0039683068113722615
00711,0.009056274103633761,0.0015009199186598239
00728,0.00213836657305373,0.00031390230504169906
00732,0.36025369355094516,0.06682901735598133
00734,0.3571846154272911,0.053747021929540964
00737,0.03695122591135074,0.004734068829244196
00741,0.022881914075248734,0.002429291548559452
00780,0.700705775661804,0.13768542799817002
00784,0.11572016980958803,0.01621555760561174
00786,0.17687685044722465,0.023919328679218674
00791,0.0,0.0
00867,0.08649353306335929,0.010633617818222954
00872,0.3736334058174407,0.07954944754616797
00880,0.0012465753474549552,2.4794925305287517e-05
00884,0.21136683504516854,0.04568387204080501
