sample_id,canny_edge_density,canny_f1,canny_f1_strict,canny_precision,canny_recall,canny_tol_px
00022,0.21650457382202148,0.7106314248363965,0.2561069497178473,0.6374671561944574,0.8027678104884993,1
00027,0.03813958168029785,0.36722346244866694,0.1233132454366941,0.3543624077164951,0.38105322039315964,1
00057,0.003618955612182617,0.4726752423942036,0.17870791628753413,0.4314513472560775,0.5226089785296031,1
00064,0.04012489318847656,0.6038180844177595,0.2111494282111567,0.5001307220611304,0.7617430514626776,1
00072,0.07966256141662598,0.5362548554584856,0.18334883590815948,0.4680796937709687,0.6276748283358352,1
00078,0.1784055233001709,0.8007329991715677,0.28837849063474363,0.7637871565321862,0.84143480686754,1
00080,0.11837530136108398,0.3494428136542707,0.11670756703461446,0.23137268329231303,0.7135895825939778,1
00101,0.10806465148925781,0.49209323494500995,0.16572170682616635,0.5238695130345765,0.4639514011915829,1
00106,0.08625316619873047,0.5010781482461486,0.1667203154046737,0.5477261921873445,0.46175222518863507,1
00115,0.05585479736328125,0.527269028634632,0.17951911527865813,0.4702909438601284,0.5999567729234939,1
00155,0.16617083549499512,0.5967271940154681,0.20758301403388718,0.47847901849574803,0.7926068732577777,1
00160,0.06615853309631348,0.3186462740304889,0.10388501180574114,0.2131507915629088,0.630899730899731,1
00166,0.045989990234375,0.41861395534783863,0.13927196095525093,0.3241539482415395,0.5907659807844651,1
00169,0.05127358436584473,0.5277444990660891,0.18038166731380417,0.4350939518360249,0.6705296015924239,1
00174,0.029900789260864258,0.24398173631229272,0.07962792599407136,0.1725339478363487,0.4164282472721533,1
00176,0.037712812423706055,0.30138196497044467,0.10209839882402849,0.19500692253712565,0.6630974027431701,1
00181,0.223006010055542,0.6393542505474403,0.21928792405933525,0.5307407348012252,0.8038603752998329,1
00199,0.05603289604187012,0.4915060155970953,0.16375030066716462,0.42528901918568285,0.5821453581432573,1
00206,0.22150182723999023,0.7098727705285639,0.253847866673518,0.5768530298822663,0.9226262843312996,1
00210,0.12836217880249023,0.6459918483023764,0.22800726404336927,0.629712661825071,0.6631350629849003,1
00214,0.06357336044311523,0.4682079514205422,0.1575454742554015,0.43878025546979893,0.5018666666666667,1
00228,0.18444037437438965,0.8032135582180259,0.29546475463397737,0.7380296510207485,0.8810272302507277,1
00230,0.07973766326904297,0.5135233832265809,0.17899307816013485,0.44121586872540697,0.614176022436747,1
00237,0.07883548736572266,0.4902570691167404,0.16795158473228092,0.40740942357708826,0.6154000977601426,1
00243,0.10709333419799805,0.36593958709497515,0.12387319736890953,0.2482891122084144,0.6954972668451584,1
00245,0.055797576904296875,0.4358124991186401,0.14928706657632007,0.3245539071579955,0.6631399721385062,1
00260,0.07471466064453125,0.3720052709213165,0.12269666619430515,0.26467566118656183,0.6257592112258543,1
00264,0.0649259090423584,0.10720924184429534,0.03346964623769647,0.05896026351448118,0.5901332138346845,1
00294,0.08331966400146484,0.4961322774792898,0.1713901150177803,0.3542527498941248,0.827581847171786,1
00315,0.12801575660705566,0.6437246966217929,0.22358965073233542,0.6068197945010309,0.6854091608096372,1
00324,0.015614509582519531,0.23236462164869714,0.07961221074499394,0.15482807060404324,0.46546589136292726,1
00330,0.08143115043640137,0.5343478086484764,0.18309941734764923,0.4344409407782823,0.6939280135923186,1
00391,0.06655502319335938,0.44489480658342506,0.15296300407541905,0.5533042930016622,0.3720070732584031,1
00395,0.04899239540100098,0.503461566308581,0.17576053247972245,0.4354296337030206,0.5966887782543339,1
00399,0.05162501335144043,0.6142945600283533,0.2144689634595208,0.585916104391519,0.645561921001466,1
00405,0.13844823837280273,0.7154136817198546,0.2575790652844378,0.7329936248695527,0.6986572538505099,1
00423,0.22279572486877441,0.4331377097294083,0.1435900439509457,0.30733793271715715,0.7332874335600782,1
