sample_id,deqa,unipercept_iaa,unipercept_iqa,vqr1
00000,3.490234375,58.5,53.5,3.8
00001,3.666015625,53.0,57.25,4.5
00002,4.47265625,58.0,79.5,4.95
00003,4.46484375,61.0,79.5,4.87
00004,3.7734375,60.75,74.0,4.2
00005,3.2109375,76.0,67.5,4.0
00006,2.453125,81.0,27.625,2.0
00007,4.00390625,60.5,67.0,4.6
00008,4.59765625,79.5,79.5,4.95
00009,4.359375,79.0,79.0,4.5
00010,4.0859375,82.5,78.5,4.5
00011,4.2421875,75.5,73.5,4.38
00012,4.39453125,79.5,74.5,4.8
00013,4.58984375,80.0,79.5,4.9
00014,3.955078125,78.5,70.5,4.38
00015,3.4140625,77.5,75.5,4.5
00016,3.8125,76.5,65.0,4.2
00017,3.744140625,37.5,41.0,4.2
00018,4.53125,79.0,80.0,4.9
00019,4.4765625,76.5,79.5,4.95
00020,4.4609375,57.75,79.5,4.8
00021,3.875,57.75,64.0,4.38
00022,4.53515625,73.0,79.0,4.87
00023,4.4921875,65.5,79.5,4.9
00024,4.52734375,78.5,79.5,4.8
00025,3.046875,49.25,45.75,3.5
00026,4.17578125,80.0,75.5,4.38
00027,4.3125,61.75,76.5,4.38
00028,4.43359375,64.5,77.5,4.8
00029,4.3046875,66.0,75.0,4.2
00030,3.4140625,50.5,49.5,4.2
00031,3.591796875,63.5,63.0,4.67
00032,3.552734375,53.5,54.75,4.2
00033,3.63671875,66.0,63.75,4.5
00034,4.26953125,76.5,79.5,4.8
00035,4.34375,62.0,79.5,4.8
00036,4.3671875,79.5,80.0,4.8
00037,3.982421875,74.5,74.0,4.5
00038,4.08203125,75.5,74.5,4.8
00039,3.779296875,84.5,69.0,4.3
00040,4.19140625,75.5,76.0,4.5
00041,4.17578125,80.5,79.0,4.67
00042,3.671875,80.0,71.0,4.38
00043,3.529296875,85.5,52.25,4.3
00044,3.025390625,60.25,45.0,4.2
00045,4.38671875,76.0,76.0,4.3
00046,4.0703125,84.0,74.5,4.5
00047,4.578125,73.0,79.5,4.8
00048,4.0859375,81.5,78.0,4.7
00049,4.5234375,72.0,77.0,4.8
00050,2.037109375,62.5,33.25,3.5
00051,4.265625,66.5,73.5,4.5
00052,3.99609375,75.0,74.5,4.6
00053,4.53515625,45.0,79.0,4.6
00054,2.8515625,83.5,53.75,2.8
00055,4.2265625,58.25,75.0,4.5
00056,4.36328125,64.5,74.0,4.6
00057,4.1328125,77.0,60.75,4.0
00058,3.787109375,35.5,53.25,4.0
00059,4.390625,62.25,70.0,4.8
00060,4.3203125,75.5,79.0,4.5
00061,3.958984375,53.75,75.0,4.7
00062,3.654296875,38.25,40.5,4.3
00063,3.70703125,42.5,43.5,2.8
00064,4.3125,73.0,79.5,4.75
00065,3.638671875,77.5,74.0,3.0
00066,3.255859375,48.5,45.0,4.0
00067,3.990234375,63.75,73.0,4.9
00068,3.5625,74.0,65.0,4.38
00069,4.19140625,64.0,79.0,4.7
00070,4.234375,53.5,69.5,4.67
00071,2.59375,52.25,48.75,4.0
00072,4.53515625,80.0,80.0,4.8
00073,4.2265625,83.0,75.0,4.2
00074,4.30078125,85.5,79.5,4.8
00075,2.771484375,80.5,68.5,4.38
00076,4.328125,83.5,77.5,4.67
00077,3.015625,85.5,36.75,3.5
00078,4.6015625,80.0,80.0,4.9
00079,4.38671875,71.5,77.5,4.8
00080,3.84765625,80.0,74.5,4.6
00081,4.03125,55.5,68.0,4.38
00082,3.609375,84.0,58.5,3.9
00083,3.9765625,60.5,75.0,4.0
00084,3.83984375,85.5,80.5,4.3
00085,3.755859375,75.0,61.75,4.5
00086,2.94921875,28.625,37.5,3.2
00087,4.171875,80.0,76.5,4.5
00088,3.939453125,82.0,77.0,4.67
00089,4.296875,82.0,79.5,4.67
00090,4.54296875,71.5,79.0,4.9
00091,3.169921875,82.0,74.5,4.2
00092,4.40625,78.5,79.5,4.6
00093,4.11328125,70.0,75.0,4.8
00094,4.00390625,44.25,47.5,4.8
00095,4.4609375,78.5,79.5,4.7
00096,4.41796875,75.5,74.0,4.8
00097,4.23828125,70.5,79.0,4.67
00098,3.802734375,80.0,74.5,4.5
00099,4.5,75.0,78.5,4.67
00100,4.359375,80.0,79.0,4.8
00101,3.47265625,70.0,59.25,3.8
00102,4.53515625,61.25,79.0,4.6
00103,3.919921875,86.0,66.0,4.2
00104,3.115234375,75.5,49.5,3.0
00105,4.2421875,56.0,73.0,4.5
00106,4.30859375,75.0,76.0,4.5
00107,4.3671875,49.75,73.5,4.3
00108,3.328125,75.0,65.0,4.3
00109,4.3359375,75.5,78.0,4.8
00110,3.439453125,39.5,38.75,3.0
00111,4.21875,60.75,74.5,4.6
00112,4.25390625,62.75,74.5,4.8
00113,4.07421875,71.0,70.0,4.67
00114,4.45703125,68.0,78.0,4.87
00115,4.44921875,79.0,80.0,4.9
00116,4.49609375,76.0,79.5,4.8
00117,3.9921875,82.0,79.0,4.6
00118,3.69921875,80.0,78.5,4.67
00119,4.421875,50.5,74.5,4.5
00120,4.44921875,72.5,79.0,4.8
00121,4.03125,84.5,79.5,4.7
00122,4.08203125,56.25,68.0,4.5
00123,4.5546875,66.0,79.5,4.8
00124,4.3359375,63.5,78.0,4.5
00125,3.919921875,84.0,74.5,4.5
00126,4.2578125,58.5,75.0,4.5
00127,4.41015625,61.0,79.5,4.8
00128,3.21875,61.75,59.25,4.5
00129,4.171875,79.5,79.0,4.2
00130,4.38671875,63.25,76.0,4.4
00131,3.505859375,31.625,42.25,4.0
00132,3.337890625,84.5,64.0,4.38
00133,4.5703125,78.5,79.5,4.87
00134,3.65234375,84.5,75.5,2.5
00135,4.0859375,80.5,80.0,4.67
00136,4.47265625,79.0,79.5,4.8
00137,4.546875,77.5,80.0,5.0
00138,4.5546875,80.0,80.5,4.8
00139,4.5703125,79.0,80.0,4.9
00140,3.068359375,82.0,74.5,4.2
00141,4.12890625,81.0,79.5,4.7
00142,4.48828125,79.0,79.0,4.9
00143,2.9140625,61.0,50.75,4.2
00144,4.39453125,50.75,79.5,4.67
00145,3.712890625,51.0,54.0,4.3
00146,3.947265625,40.0,73.5,4.8
00147,4.56640625,79.5,79.5,4.95
00148,4.54296875,64.0,80.0,4.8
00149,3.7578125,75.5,65.0,4.0
00150,3.095703125,52.25,49.0,3.7
00151,4.44921875,53.5,77.5,4.8
00152,4.51953125,80.5,80.0,4.8
00153,4.3359375,83.0,76.0,4.8
00154,3.578125,60.25,60.5,4.38
00155,4.30078125,75.5,79.0,4.6
00156,3.671875,61.5,63.0,4.67
00157,4.4375,78.0,79.5,4.6
00158,4.265625,81.0,77.0,4.38
00159,3.908203125,63.0,74.0,4.67
00160,2.912109375,58.5,57.0,4.2
00161,4.33203125,58.5,60.75,4.8
00162,4.5078125,80.0,79.5,4.8
00163,3.0625,60.0,48.75,4.0
00164,3.978515625,71.5,72.5,3.8
00165,3.3828125,58.75,57.5,3.8
00166,3.892578125,72.0,69.5,4.7
00167,3.220703125,80.5,61.75,3.7
00168,4.0703125,81.5,78.5,4.8
00169,3.998046875,65.0,65.5,4.6
00170,4.53125,60.0,79.5,4.87
00171,4.0859375,79.0,74.5,4.6
00172,4.375,77.0,79.5,4.87
00173,2.93359375,38.25,42.75,3.8
00174,3.78125,25.875,40.75,4.8
00175,4.390625,83.0,79.0,4.8
00176,4.03515625,80.5,74.0,4.25
00177,4.328125,74.5,79.5,4.67
00178,4.5859375,78.5,80.0,4.95
00179,4.3046875,62.25,75.0,4.7
00180,3.4765625,52.75,52.0,4.3
00181,4.2265625,50.25,60.0,4.6
00182,4.06640625,74.0,72.0,4.5
00183,2.77734375,60.75,54.25,3.5
00184,4.54296875,79.5,75.0,4.8
00185,4.328125,73.5,76.5,4.5
00186,4.55859375,77.5,79.5,4.95
00187,2.9921875,80.5,55.75,3.5
00188,3.837890625,85.5,76.5,4.3
00189,3.70703125,61.0,74.0,4.8
00190,4.46875,79.5,79.5,4.95
00191,3.599609375,82.0,61.5,4.0
00192,4.140625,80.0,74.5,4.2
00193,4.28515625,76.5,74.0,4.5
00194,4.3046875,73.0,68.5,4.8
00195,4.4765625,80.0,79.5,4.7
00196,3.16015625,84.0,58.0,4.2
00197,4.24609375,78.5,79.0,4.5
00198,4.3515625,80.5,80.0,4.87
00199,4.10546875,82.0,59.25,4.25
00200,3.595703125,55.25,55.75,4.2
00201,3.595703125,70.0,66.0,4.6
00202,4.48828125,79.5,79.0,4.7
00203,3.794921875,81.5,63.5,4.2
00204,4.125,77.5,76.0,4.7
00205,4.54296875,81.0,80.0,4.9
00206,4.0625,67.0,74.5,4.38
00207,4.171875,74.5,78.0,4.8
00208,3.951171875,75.5,79.5,4.67
00209,3.56640625,80.0,61.0,4.3
00210,4.58203125,73.0,80.0,4.95
00211,4.51171875,75.5,80.0,4.9
00212,4.5,58.5,79.5,4.67
00213,4.40234375,75.0,75.5,4.25
00214,4.47265625,70.0,79.5,4.8
00215,4.25,80.0,75.5,4.67
00216,3.845703125,78.5,67.0,4.5
00217,3.771484375,59.5,76.0,4.3
00218,4.32421875,60.5,74.0,4.2
00219,4.04296875,74.0,79.0,3.8
00220,4.01953125,58.75,69.0,4.3
00221,4.046875,74.5,75.5,4.7
00222,4.4921875,76.5,79.5,4.95
00223,4.49609375,59.75,74.5,4.9
00224,3.875,75.5,68.0,4.2
00225,3.92578125,59.25,65.0,4.5
00226,4.23046875,64.0,78.5,4.3
00227,3.599609375,57.5,58.75,4.5
00228,4.25390625,58.75,73.5,4.8
00229,4.60546875,80.0,79.5,4.87
00230,4.57421875,78.5,79.5,4.8
00231,4.37109375,81.5,80.0,4.87
00232,3.30078125,51.75,53.75,4.2
00233,3.42578125,86.0,56.25,4.0
00234,3.970703125,61.0,67.0,4.3
00235,4.4375,80.5,79.5,4.7
00236,4.4453125,80.0,80.0,4.87
00237,3.974609375,53.75,74.0,4.38
00238,3.560546875,58.5,65.0,3.8
00239,4.00390625,62.25,70.0,4.3
00240,4.39453125,80.0,80.0,4.9
00241,3.1015625,79.5,69.0,4.7
00242,3.78125,65.0,65.0,4.3
00243,2.625,50.0,43.25,3.2
00244,3.890625,47.0,54.5,4.7
00245,4.20703125,80.0,74.0,4.5
00246,4.4140625,80.5,79.5,4.8
00247,4.10546875,83.0,76.0,4.3
00248,2.9296875,47.5,48.0,4.0
00249,4.26171875,76.0,78.0,4.5
00250,3.357421875,61.5,63.5,4.25
00251,3.837890625,57.75,58.75,4.5
00252,4.5390625,80.5,78.5,4.87
00253,4.07421875,80.5,63.25,4.8
00254,3.55859375,58.75,56.75,4.25
00255,3.98046875,85.5,79.5,4.67
00256,4.34765625,79.0,79.0,4.2
00257,4.47265625,74.5,79.5,4.7
00258,3.470703125,79.0,65.0,4.6
00259,4.51171875,75.0,79.5,4.87
00260,3.861328125,44.75,47.0,4.2
00261,4.28125,63.0,65.0,4.2
00262,2.75,63.5,56.5,2.8
00263,4.4296875,56.0,79.0,4.5
00264,3.171875,52.0,50.75,4.2
00265,3.46484375,79.5,66.5,4.3
00266,4.10546875,82.5,74.5,4.3
00267,3.65625,82.0,77.5,4.2
00268,3.548828125,45.5,64.0,3.8
00269,4.1171875,60.25,64.5,4.6
00270,3.859375,78.5,74.5,4.6
00271,4.2265625,79.0,79.0,4.6
00272,3.9609375,71.5,64.5,4.6
00273,4.26171875,85.0,75.5,4.5
00274,3.287109375,57.75,57.25,3.5
00275,2.96875,74.5,63.75,3.8
00276,4.3203125,72.5,79.5,4.87
00277,3.541015625,73.5,66.0,4.0
00278,4.13671875,53.0,77.0,4.7
00279,4.296875,74.5,79.5,4.9
00280,4.01171875,68.5,65.0,4.2
