sample_id,maniqa,musiq,niqe,qalign,subject_clip_i,subject_clip_t,subject_dino
00000,0.6856154203414917,75.94886016845703,4.442212520464329,4.76171875,0.8944153785705566,0.2709212005138397,0.49998462200164795
00001,0.5415740013122559,76.10869598388672,4.057395250734317,4.2890625,0.803795576095581,0.249546080827713,0.39935168623924255
00002,0.6171526908874512,75.5297622680664,5.084850993350735,4.53125,0.8617541193962097,0.24015888571739197,0.35432982444763184
00003,0.5254867672920227,74.58256530761719,4.056481282523465,4.52734375,0.8803515434265137,0.2566412389278412,0.47748515009880066
00004,0.6856492161750793,76.6037826538086,5.717059005954951,4.328125,0.8157574534416199,0.2685468792915344,0.49505266547203064
00005,0.6880785822868347,76.7029037475586,4.913431429647265,4.89453125,0.9037627577781677,0.24135451018810272,0.5410912036895752
00006,0.16430580615997314,59.78822326660156,5.785844485775026,1.9189453125,0.6778719425201416,0.20889276266098022,0.10666899383068085
00007,0.49958258867263794,66.88516998291016,4.345582603683866,3.51171875,0.7567929029464722,0.2085723876953125,0.18555471301078796
00008,0.7001791596412659,77.3309555053711,5.326684885219787,4.54296875,0.7549726366996765,0.20641694962978363,0.1590302437543869
00009,0.6273960471153259,75.67152404785156,5.715777817025481,3.9921875,0.9053202867507935,0.2648126482963562,0.5365968942642212
00010,0.4594297409057617,68.78748321533203,6.030925776736542,4.5625,0.7357770800590515,0.22448982298374176,0.09232893586158752
00011,0.6475188732147217,76.57581329345703,4.881956391660993,4.5546875,0.928402304649353,0.2893019914627075,0.590805172920227
00012,0.5535954236984253,73.16787719726562,5.8506539478032975,4.20703125,0.7013454437255859,0.2094729095697403,0.11904589831829071
00013,0.6485836505889893,74.81962585449219,4.879687876832501,4.40234375,0.8362460136413574,0.22199244797229767,0.4048486649990082
00014,0.6112962365150452,76.15284729003906,5.203016163011887,4.13671875,0.7473377585411072,0.2403242439031601,0.3960079848766327
00015,0.657312273979187,77.4862060546875,3.7894403608117524,4.60546875,0.9176950454711914,0.2833389639854431,0.5628711581230164
00016,0.6304339170455933,76.36553955078125,4.36577558923161,4.55859375,0.8997675776481628,0.213568776845932,0.4973922669887543
00017,0.2624141275882721,69.89327239990234,5.027508011616049,3.85546875,0.8894643783569336,0.2622123062610626,0.2747573256492615
00018,0.6050597429275513,76.39666748046875,2.7231333885791695,4.68359375,0.8760608434677124,0.20008227229118347,0.36669573187828064
00019,0.6770319938659668,76.1884536743164,3.042914965632467,4.6171875,0.8761143684387207,0.22919093072414398,0.5492768883705139
00020,0.6506732106208801,76.7604751586914,4.570196552258295,4.578125,0.9211553335189819,0.24259468913078308,0.6240121722221375
00021,0.64936363697052,76.91777801513672,4.534980379540635,4.265625,0.9097777605056763,0.23829756677150726,0.6391997933387756
00022,0.6448789238929749,76.53065490722656,4.59317217076975,4.39453125,0.8305587768554688,0.2575666904449463,0.6290938258171082
00023,0.6432520747184753,76.6515884399414,5.07636160463525,4.21484375,0.9224473834037781,0.2220575511455536,0.6163423657417297
00024,0.6891141533851624,77.13229370117188,4.45559655066427,4.5078125,0.9137327075004578,0.2326735556125641,0.6327512860298157
00025,0.6543760895729065,76.05947875976562,3.1325436940550357,4.765625,0.7408907413482666,0.3151635229587555,0.5949026942253113
00026,0.6909369230270386,76.93183898925781,4.077740897556766,4.9375,0.7124037742614746,0.29684028029441833,0.541590690612793
00027,0.6691314578056335,76.86936950683594,4.335144980413441,4.9375,0.7139654159545898,0.27485281229019165,0.540526807308197
00028,0.6027020812034607,76.14957427978516,3.947450779186625,4.94140625,0.7571644186973572,0.26406559348106384,0.6395921111106873
00029,0.7665330171585083,77.20196533203125,6.5847160958209825,4.921875,0.7564179301261902,0.21898242831230164,0.5642756819725037
00030,0.7232045531272888,76.5479965209961,4.215293537433557,4.94921875,0.758084237575531,0.26139047741889954,0.630250871181488
00031,0.6613327860832214,76.13336944580078,3.3998791865316247,4.9453125,0.7636635303497314,0.2769485116004944,0.6778721809387207
00032,0.6684735417366028,76.80509185791016,3.828485541303996,4.94140625,0.7569440007209778,0.30620715022087097,0.5640752911567688
00033,0.6898086071014404,76.39360809326172,3.5321187777861502,4.90234375,0.7311667799949646,0.27655214071273804,0.6327436566352844
00034,0.6760777831077576,77.68794250488281,4.494899020059384,4.828125,0.7303034067153931,0.3173501193523407,0.6415305137634277
00035,0.5240862965583801,71.54525756835938,5.130852124357874,4.89453125,0.44963714480400085,0.23230402171611786,0.08720693737268448
00036,0.6533176898956299,77.5572738647461,3.4142004456290214,4.8984375,0.7231456637382507,0.3056371212005615,0.6191291213035583
00037,0.6696450114250183,76.71165466308594,3.1813109686936585,4.98828125,0.6838536262512207,0.3484823405742645,0.6615437865257263
00038,0.7765544652938843,76.38021850585938,4.109516463420453,4.88671875,0.6981725096702576,0.2624422609806061,0.5706795454025269
00039,0.6879920363426208,75.38611602783203,7.050899269967177,4.8515625,0.637612521648407,0.26131758093833923,0.575372040271759
00040,0.7341610193252563,79.06194305419922,3.9607828678652037,4.9140625,0.7508415579795837,0.29005417227745056,0.5573638081550598
00041,0.7019246220588684,76.49504089355469,3.696517116958894,4.9140625,0.7978758215904236,0.21904504299163818,0.6321842670440674
00042,0.5717567205429077,75.80524444580078,4.236444071722918,4.92578125,0.757504403591156,0.24829481542110443,0.6340618133544922
00043,0.6549832820892334,76.46568298339844,3.8979310621440453,4.8984375,0.7598509788513184,0.24642448127269745,0.615975022315979
00044,0.6736430525779724,77.10294342041016,3.423976067979572,4.90234375,0.7793542146682739,0.2186841070652008,0.6308345794677734
00045,0.681749701499939,76.16171264648438,4.383672677781456,4.92578125,0.668214738368988,0.28046679496765137,0.38722482323646545
00046,0.6831154227256775,75.521484375,3.6327736084392077,4.8125,0.6567378640174866,0.21020172536373138,0.5585888028144836
