sample_id,canny_f1,canny_f1_strict,canny_tol_px
00000,0.3823978936512916,0.19831163508755437,1
00001,0.3618262727592096,0.17703430628815905,1
00002,0.7010475717912924,0.38127070131216284,1
00003,0.5150064646379241,0.28892128546080403,1
00004,0.6399118243285344,0.3591890532480532,1
00005,0.4013187360032467,0.1737736664860026,1
00006,0.15851415948857867,0.0637141831974986,1
00007,0.7294111414299658,0.39984053904057654,1
00008,0.719038802512746,0.38730723318186894,1
00009,0.5546442089261189,0.27292498010018496,1
00010,0.4385620420012493,0.19258837380301685,1
00011,0.32523109583988685,0.1568662837914543,1
00012,0.5643013023331217,0.26771244537991157,1
00013,0.5963412370977733,0.29403981591241896,1
00014,0.6548921552736235,0.3579083833133863,1
00015,0.21321290024285172,0.08497946155254965,1
00016,0.6657525839195209,0.38544882679839454,1
00017,0.17307169923690777,0.08018520288423758,1
00018,0.7415801807269544,0.40075339603558646,1
00019,0.31915572166140227,0.15872087192002943,1
00020,0.1394996751087298,0.058887898525882755,1
00021,0.3862327611756179,0.1722224775444133,1
00022,0.6890163582589233,0.3932468473504989,1
00023,0.3558547845778963,0.14497329866844674,1
00024,0.387333880723288,0.15877858898453864,1
00025,0.5651869583429829,0.30560905529969074,1
00026,0.2276850313398613,0.09551324322166466,1
00027,0.36825560393553025,0.16115642550297307,1
00028,0.2330424357919559,0.09006489225110179,1
00029,0.3461482857183367,0.14161632601959373,1
00030,0.4231829382496738,0.24924486566966905,1
00031,0.34777706664826596,0.2023826847890412,1
00032,0.32912491442922837,0.14789001700170679,1
00033,0.6118789804956364,0.37607617760620754,1
00034,0.44552867303790017,0.1945315050603983,1
00035,0.6953519302225165,0.42074498043931624,1
00036,0.7247561083726903,0.4223296662786848,1
00037,0.41008231267824424,0.18763456794961922,1
00038,0.4305767379722855,0.23227979007302418,1
00039,0.6585839801000379,0.3382853703384263,1
00040,0.36511600903775715,0.13918070697059795,1
00041,0.3594153915552469,0.18481543198042985,1
00042,0.5562649062802221,0.2880705014267062,1
00043,0.017264809138494635,0.007770180886469024,1
00044,0.16368292320961425,0.06583381088825214,1
00045,0.7840627704987656,0.41647095288615243,1
00046,0.27882549973160325,0.11727295102141275,1
00047,0.35008303877921876,0.1464250968298548,1
00048,0.3720392647329008,0.15501207796689412,1
00049,0.29984329065515924,0.13600927030033838,1
00050,0.37961975904156453,0.145477382532201,1
00051,0.5327048706468794,0.2813387321695593,1
00052,0.3216608553192867,0.1586910814633587,1
00053,0.5739911203182925,0.2715688628809039,1
00054,0.15163981152698344,0.06906791729166271,1
00055,0.46339046032863834,0.21016737432378174,1
00056,0.3545895269700993,0.15543781490000272,1
00057,0.04728013976971539,0.016167460857726343,1
00058,0.2443300506110227,0.09985143016223372,1
00059,0.5462472133544142,0.26468077624418285,1
00060,0.4647105737342915,0.20824070604408867,1
00061,0.5492636154058048,0.2828701659638638,1
00062,0.28141461021411485,0.14666058636873205,1
00063,0.46234281780642633,0.2204515661542492,1
00064,0.4977262160033755,0.2205587540337806,1
00065,0.25718054969597026,0.1208414100078972,1
