sample_id,canny_f1,canny_f1_strict
00000,0.0005705875693422393,0.0002649209058257126
00001,0.0002631342881918488,8.372454624286099e-05
00002,0.4857293579699148,0.15582096247389152
00003,0.005831283445998974,0.0017517403159225578
00004,0.18024416044128866,0.05495363901943351
00005,0.1084005324012152,0.03362243818672772
00006,0.001422981145499822,0.0
00007,0.1754722897812652,0.05333511083873715
00008,0.24450232472356073,0.07720853232639358
00009,0.12918883423375344,0.03867570579200395
00010,0.09548177576903423,0.02935430833481327
00011,0.1740216351293192,0.05437116332516859
00012,0.21835422680602737,0.0675187702073224
00013,0.11864320724318043,0.037490262468640546
00014,0.14130760124309008,0.043017508858070076
00015,0.03939774721928297,0.012918573340161565
00016,0.15236789765898795,0.046925211698569703
00017,0.010082118384179165,0.0033633533466755614
00018,0.05122064322675933,0.015540116069285055
00019,0.04794917092452834,0.015455690886182276
00020,0.053795089301396,0.01804123711340206
00021,0.08547968223271721,0.025903569245944526
00022,0.10990713134878699,0.03310303329276656
00023,0.16575137886899785,0.049541275957152
00024,0.1914626189977497,0.059114809331767826
00025,0.07115584502206233,0.021638785048663463
00026,0.016015675656482018,0.005339079954261588
00027,0.18511487902447615,0.06015028710508282
00028,0.08699071222912233,0.02594743325174769
00029,0.11285708632775109,0.035717593087285136
00030,0.004551672906089388,0.0013539433600361051
00031,0.023980444466742207,0.007754466511167047
00032,0.019534524409720845,0.005919191489491004
00033,0.002773575755956899,0.0008470804439275818
00034,0.07444637354703121,0.02307572710357245
00035,0.05938265211097181,0.01854278521674525
00036,0.08677620939596918,0.02624869473745907
00037,0.05494232030557402,0.016310775007457055
00038,0.03833033115271932,0.012180560786607795
00039,0.24235541938304703,0.075397828220308
00040,0.22536410795277978,0.07369143601735832
00041,0.023149816509131064,0.007041512451931606
00042,0.009826326570534205,0.002899753682633278
00043,0.03154443199269497,0.012192558335085138
00044,0.024808417484251034,0.007610533945397439
00045,0.17861486856837325,0.0542488198628172
00046,0.14768719973164054,0.04829248983410702
00047,0.17828891290119997,0.057560229090824776
00048,0.012507274356560278,0.0037371945383619476
00049,0.05210454032376218,0.015452982880971782
00050,0.5321284228197263,0.18765457304199748
00051,0.18954731548930603,0.05812417902458436
00052,0.024878539602903624,0.007594476744186046
00053,0.05188524914142403,0.016100881516760264
00054,0.13870411771248348,0.04444702669726636
00055,0.11626637156071866,0.037675932722688536
00056,0.11526987482742289,0.03571674430344891
00057,0.0684993870387836,0.01909620991253644
00058,0.16468323698761508,0.05445762936168336
00059,0.1046665580900004,0.03193949537486952
00060,0.13078094258767606,0.04293330976788029
00061,0.2999176005806336,0.0929424188896729
00062,0.008397618229823111,0.002445203345696501
00063,0.04384193797076259,0.013312326816147468
00064,0.08350019166693327,0.025303890337776254
00065,0.05723575792906281,0.017180487142544637
00066,0.2754029699237385,0.08542451215337213
00067,0.04612702069468778,0.0139572361794584
00068,0.15094039329296996,0.05116415574251614
00069,0.035558740649003044,0.010644311996252685
00070,0.03445244284081573,0.01054826444253649
00071,0.00020166309722984569,3.226769277929705e-05
00072,0.33101049314831876,0.10782317152846166
00073,0.14315348887028861,0.043889833277951554
00074,0.2361698590557901,0.07316693583159205
00075,0.0,0.0
00076,0.042415096574847856,0.012441006983755455
00077,0.08448345131431628,0.02524553880204731
00078,0.18638730535673262,0.057337579770804455
00079,0.07157969466400366,0.02106850627184446
00080,0.08068204462719988,0.02314569953406372
00081,0.2465794105382399,0.07624820545541554
00082,0.28152392897901,0.08651542055269192
00083,0.07778884440011466,0.024001996385332618
00084,0.03688529894025256,0.011588095865156703
00085,0.13002191775649793,0.04196084724005135
00086,0.051791950283913084,0.01790606653620352
00087,0.1422258782283496,0.046204078155001535
00088,0.010855832670441252,0.0032502273821625382
00089,0.08227472104173436,0.025214911401096565
00090,0.14584607452373474,0.044749210884040276
00091,0.005369924494556107,0.0017950683277667683
00092,0.33823972178922135,0.10913989637305699
00093,0.04991500672495009,0.015973157534084733
00094,0.018608507369231798,0.005494781891984971
00095,0.3021800954451116,0.10459470869687588
00096,0.34001364584364124,0.10627763442975653
00097,0.20038214333252566,0.06290756607729517
00098,0.07433423216213111,0.023587148224829383
00099,0.13929752549631755,0.04280630363457539
00100,0.10584703064862268,0.0332316244222229
00101,0.015550313064999995,0.004968805015906353
00102,0.23718228503110336,0.07397847811589961
00103,0.07032174050152123,0.022487775540621813
00104,0.010319121477762748,0.002754261203296083
00105,0.0094166971540646,0.002273096281863939
00106,0.05312945178266535,0.016830399167915597
00107,0.055141264007648336,0.005296657319624338
00108,0.08547277289187787,0.026317959106755866
00109,0.16517702691002295,0.053871960955148096
00110,0.0567142542858612,0.017128304004374165
00111,0.10860385913890656,0.034557512372022196
00112,0.05993176356666816,0.018052057094878254
00113,0.1056265718830119,0.032048811817597944
00114,0.3211183172154533,0.10658502553543125
00115,0.0491155203963191,0.016004003910796594
00116,0.12408723605541776,0.03804325314457449
00117,0.014836178188986644,0.004535964301797191
00118,0.20298454154379722,0.06384197016426954
00119,0.06129762031227289,0.018110809051575603
00120,0.19376892822858877,0.06516422541878139
00121,0.20187234476672405,0.06364341853246153
00122,0.13306888583937912,0.04029555243852485
00123,0.04421762122040051,0.01371490348655223
00124,0.021102910534707416,0.006819434090688101
00125,0.06326684882929495,0.02043701799485861
00126,0.20134754479719058,0.06378614548244005
00127,0.08825515854036832,0.023288838398182334
00128,0.1913781889821748,0.06537358996314359
00129,0.08457536691615006,0.0263595276279341
00130,0.03196934487816782,0.011419685594188109
00131,0.06154259135679199,0.01864218141346689
00132,0.3035576253762418,0.09334150608135099
00133,0.2350143824075181,0.07376577674009407
00134,0.010413877838576543,0.0030629276365702267
00135,0.4916660489139525,0.15685946462715106
