sample_id,canny_f1,canny_f1_strict,canny_tol_px
00000,0.39165249551037273,0.18474392007346224,1
00001,0.3996229386617134,0.1809384740253724,1
00002,0.7310236949617464,0.39304969526488515,1
00003,0.47718565559326637,0.27079338833283495,1
00004,0.6246503322311846,0.3371861462374075,1
00005,0.37443796710581256,0.15990927608881267,1
00006,0.08393813142640955,0.031478913812861276,1
00007,0.7797929968454871,0.44396027453009773,1
00008,0.733891586618142,0.39611458529320787,1
00009,0.606463474456333,0.30367008481658037,1
00010,0.4887657495906644,0.21845386102555384,1
00011,0.3106420703151395,0.14252103567372104,1
00012,0.5453621185508629,0.25059020895513523,1
00013,0.5529634234714608,0.2617917346560056,1
00014,0.5315924446519991,0.28816120906801007,1
00015,0.3099639003034714,0.13344437401378342,1
00016,0.6490260829880805,0.37928217730509306,1
00017,0.1450614412867346,0.06220783019127074,1
00018,0.6328852490605149,0.3176746112938272,1
00019,0.3527007326499881,0.1812403967034502,1
00020,0.12496769437858304,0.05358342754327022,1
00021,0.3779897349693567,0.16698726722999896,1
00022,0.7067380562516279,0.41737510897248237,1
00023,0.36116490513310123,0.14259280153446915,1
00024,0.4240241856401089,0.17841589104771008,1
00025,0.5276265492650581,0.2905273877123972,1
00026,0.1150454498688426,0.04105045957606453,1
00027,0.320605689170149,0.1354066985645933,1
00028,0.21947401766924504,0.08322274027073182,1
00029,0.28824495021169233,0.11244466849436154,1
00030,0.5722504676603889,0.3228916481106139,1
00031,0.32750864631643944,0.18316147598177598,1
00032,0.3808892786044818,0.17400039568976808,1
00033,0.6209364132725548,0.36939271360172393,1
00034,0.40961044784034023,0.18208124591887329,1
00035,0.7177740500980517,0.44078967042623524,1
00036,0.7767216977430178,0.46811727513982726,1
00037,0.41418408533552387,0.18879288751064005,1
00038,0.4395466243647475,0.24105675566246695,1
00039,0.6138114699163318,0.30933911926717456,1
00040,0.39151528452177864,0.14895916927519637,1
00041,0.3627551620000674,0.1743910554274372,1
00042,0.5849824771232426,0.29866153492103026,1
00043,0.014960462327535482,0.006241605173700357,1
00044,0.17496039886119993,0.07017864671431256,1
00045,0.6742602522466424,0.33808579894804586,1
00046,0.26658668983157097,0.11511167794891919,1
00047,0.3175444708822102,0.1360081436931366,1
00048,0.36540571589967213,0.15632748436790064,1
00049,0.30708408962311395,0.142940898760444,1
00050,0.3523945560166862,0.13143794655362073,1
00051,0.5754648791860014,0.30395609569218984,1
00052,0.36625264668118984,0.18572097667883244,1
