sample_id,canny_f1,canny_f1_strict,canny_tol_px
00000,0.42507980108269466,0.19255373700182415,1
00001,0.3776106231399538,0.19634486965455247,1
00002,0.7429315233675589,0.4083789852197621,1
00003,0.23044304810572375,0.12534230000127367,1
00004,0.419009871959844,0.21423893672299402,1
00005,0.45139915903871214,0.1830494614863193,1
00006,0.19619943365290515,0.0684811237928007,1
00007,0.6975116132584571,0.39169891281228214,1
00008,0.5034865079894192,0.2524037864769227,1
00009,0.612203991623657,0.2848822949789805,1
00010,0.4815871506563957,0.1981072457061078,1
00011,0.24930515499389774,0.08918258816135897,1
00012,0.5391158506329025,0.2581804775534991,1
00013,0.47908713658019864,0.21467101406228967,1
00014,0.6926905971599314,0.4122870274637914,1
00015,0.37603318823015525,0.1461573976436523,1
00016,0.5216106482687188,0.2789729354614851,1
00017,0.3594807018261445,0.16440381123768819,1
00018,0.6350082395549447,0.3265998478739373,1
00019,0.28821115197275243,0.14238351348791192,1
00020,0.2875732974521642,0.1370378736540923,1
00021,0.4308254760916949,0.1744153448244678,1
00022,0.6494327984551037,0.3691367805209174,1
00023,0.39941227774087507,0.16183328406175795,1
00024,0.3323974480219112,0.14317137600345362,1
00025,0.3654175136418136,0.16147465027601213,1
00026,0.07829851965063003,0.026871417109742966,1
00027,0.3549249151769467,0.15784462049331277,1
00028,0.30493774601499046,0.1184511719379695,1
00029,0.3621977375173728,0.14190729383274986,1
00030,0.17868887965515923,0.0749168862341532,1
00031,0.24122013067895426,0.10070297461421476,1
00032,0.38286330943401453,0.15099512222243608,1
00033,0.1837713027914238,0.09318016963977106,1
00034,0.4111091485988637,0.1666155601964666,1
00035,0.5471930540746425,0.3038791494499859,1
00036,0.569487066725375,0.3189636361805289,1
00037,0.4614512730531694,0.1961040964486226,1
00038,0.2479435096842997,0.10913336099526699,1
00039,0.6160861808744228,0.302930958555561,1
00040,0.3711462736747897,0.14024696569920844,1
00041,0.21349457838426764,0.09069007349620803,1
00042,0.43116024396951563,0.206458666989545,1
00043,0.17360514892144582,0.08695652173913043,1
00044,0.3523167774263943,0.13637448241981892,1
00045,0.7658923068475281,0.3993955263334368,1
00046,0.38428423530445427,0.1737046280052383,1
00047,0.4032669304927519,0.1623888998954754,1
00048,0.49462449030903455,0.20724273060591375,1
00049,0.26415401338304034,0.10419969685995198,1
00050,0.19986502043221885,0.06708180566063357,1
00051,0.4460174760215613,0.21614200863169825,1
00052,0.2590538485233454,0.11077761176268362,1
00053,0.33668450697899555,0.16465812614984726,1
00054,0.5517123496040833,0.2818610696171017,1
00055,0.5231115858915456,0.23737836625650827,1
00056,0.2634188458451829,0.10363399924227686,1
00057,0.4072145322632045,0.1470725630644659,1
00058,0.11552326914695189,0.04031965331799474,1
