sample_id,canny_f1,canny_f1_strict,canny_tol_px
00000,0.46987048956800964,0.22470857397027894,1
00001,0.4758787481311201,0.24010404264282967,1
00002,0.763246263053262,0.4267748511020094,1
00003,0.3418657781535674,0.19050591934887162,1
00004,0.5694972935236272,0.31954383718121027,1
00005,0.46843440783394497,0.19954651302805618,1
00006,0.2314860729746839,0.09829315268645812,1
00007,0.748602808117887,0.4351353659578102,1
00008,0.6249191196171195,0.335667486151162,1
00009,0.6695242658752005,0.32945402497136356,1
00010,0.53118488247352,0.22281309273148067,1
00011,0.28179826981097467,0.10905064794768007,1
00012,0.6018358043984265,0.30070089661131183,1
00013,0.5995078753568525,0.2870327267108675,1
00014,0.7309217605879059,0.44179222242331934,1
00015,0.4174857394113516,0.17849252590229628,1
00016,0.5725469485073419,0.3298986241152606,1
00017,0.36526745548861883,0.18116694089355778,1
00018,0.7336714224084213,0.3895780704663,1
00019,0.3492557982494083,0.18919453441918316,1
00020,0.24505729520665698,0.11195831822901627,1
00021,0.4110692072579109,0.1656034738167543,1
00022,0.6957603447315318,0.4025673744189878,1
00023,0.4167868497076787,0.17192746088958907,1
00024,0.3595374309324364,0.15733925377500083,1
00025,0.5234797312558446,0.2787732304569786,1
00026,0.11804001206028786,0.041243934715483016,1
00027,0.40486074366491115,0.18588379496433496,1
00028,0.29969404395512295,0.12203802839820915,1
00029,0.40577667173519927,0.1657848324514991,1
00030,0.2314128483485967,0.10968516393681549,1
00031,0.2938142039553133,0.13234371108343712,1
00032,0.4106463021743247,0.16892842609482586,1
00033,0.3521687473048701,0.20423001421901896,1
00034,0.5271657684899389,0.2335972867806259,1
00035,0.6824399421351798,0.4112248871158352,1
00036,0.6715007456874853,0.39608957054349897,1
00037,0.48443709504445903,0.21104899490695184,1
00038,0.4507251800831327,0.2560525142092563,1
00039,0.6799625755699323,0.343213420577506,1
00040,0.36644144076270135,0.13626591964413198,1
00041,0.27958639852879313,0.134773404957549,1
00042,0.4863339172870959,0.23996253418000715,1
00043,0.06639954207212365,0.032655981682884944,1
00044,0.33180993992448443,0.13901777712230706,1
00045,0.7736933147752221,0.4201256991481024,1
00046,0.3233299118931027,0.14084715050923322,1
00047,0.41692086086565605,0.1715970368834878,1
00048,0.5382529695912374,0.24166092286673224,1
00049,0.3073880984694967,0.12949485120406085,1
00050,0.2827796831665725,0.10048721428070094,1
00051,0.5367059282555685,0.278042694414293,1
00052,0.30753621295636385,0.14243658076233662,1
00053,0.49498418630106666,0.24900924938379057,1
00054,0.5321525924437402,0.263058173702211,1
00055,0.45516135883616504,0.21152057780646852,1
00056,0.29559965946094435,0.12267848674596185,1
00057,0.38788982442606146,0.14189643577673167,1
00058,0.11699493902319294,0.03829839075876887,1
00059,0.624238077666903,0.33253531573618395,1
00060,0.18268842582623065,0.07317005692310885,1
00061,0.5109507421337878,0.27241128620980254,1
00062,0.41715727083271253,0.2106785462526253,1
00063,0.4997423287347577,0.22251053011360775,1
00064,0.6320775788991785,0.2718114236091939,1
00065,0.44756144115904506,0.20541983178941042,1
00066,0.4874948269191694,0.19650320843436442,1
00067,0.44914772717403795,0.17331953587705587,1
00068,0.39866062301358746,0.16411635482160442,1
