sample_id,canny_f1,canny_f1_strict,canny_tol_px
00000,0.4409880592431054,0.21976968609402334,1
00001,0.43762793014857265,0.20293668672088203,1
00002,0.7490647706054459,0.4035579793383668,1
00003,0.3957623692062022,0.22916345504707128,1
00004,0.625800222773962,0.363522976387624,1
00005,0.4598355169605886,0.20383331423004183,1
00006,0.23103992934832226,0.08713204373423045,1
00007,0.7567111247055817,0.43336097071066587,1
00008,0.666105225672533,0.35520824888867736,1
00009,0.6254669061196221,0.3046840543927066,1
00010,0.5295152453221393,0.22451397490441058,1
00011,0.37511709706841684,0.16771610132605982,1
00012,0.584802810724718,0.28939811175441643,1
00013,0.5280790614991087,0.2522902341645005,1
00014,0.7053693147574169,0.40675371104375535,1
00015,0.35192457510602215,0.1566769462473554,1
00016,0.7188784658498574,0.43893990849910064,1
00017,0.25031636107012295,0.12639272662447634,1
00018,0.7421514494817453,0.3876016591270786,1
00019,0.27748383496052204,0.14690592357800314,1
00020,0.183770014227564,0.08063579311224128,1
00021,0.41763813410903483,0.18585280693267148,1
00022,0.6940275669355964,0.40314993379870645,1
00023,0.40153896328238764,0.1609464882468886,1
00024,0.34030240639804193,0.14841834815825128,1
00025,0.5829884192041783,0.31725586371122005,1
00026,0.12147463024937931,0.042792827757509894,1
00027,0.35308097422116436,0.1559273327575797,1
00028,0.24638513786669444,0.10103162720261487,1
00029,0.35401756385464983,0.14171369517421656,1
00030,0.27193079589366376,0.14200268050644463,1
00031,0.3036506584396382,0.14290030488084013,1
00032,0.4691413321136345,0.210571663476095,1
00033,0.5272398732891334,0.3293735091565153,1
00034,0.5424710833404026,0.23480769817926458,1
00035,0.7219247661113121,0.43148913862276933,1
00036,0.742343341119075,0.44810225211083177,1
00037,0.4546942012551706,0.20761740806544762,1
00038,0.5297198237961075,0.2974085863172652,1
00039,0.6932778688251972,0.3511644232641451,1
00040,0.36197515437012273,0.1345817225685832,1
00041,0.30640811815483127,0.14895319347616168,1
00042,0.5995934966140217,0.318518544896014,1
00043,0.028126174750878297,0.01547535033773566,1
00044,0.24172769300676258,0.10070643835279253,1
00045,0.6836058561954192,0.3630179979062301,1
00046,0.2647071626553565,0.11408858152561524,1
00047,0.36844980451677034,0.15533211375057307,1
00048,0.5054596389107128,0.22516359627457583,1
00049,0.3066180523760401,0.14116462238606026,1
00050,0.28620642322173967,0.10250617148891035,1
00051,0.6079366270412967,0.330192823091336,1
00052,0.3599142312725591,0.1800568457413292,1
00053,0.5241108007673004,0.25461525487707914,1
00054,0.4595012235168293,0.2279442938793034,1
00055,0.41961960007903093,0.19743763262839667,1
00056,0.2531165910270879,0.10149080385362325,1
00057,0.28132391280479946,0.1050489634999364,1
00058,0.09306265967583674,0.03493950885782669,1
00059,0.6371105520444131,0.3367941193534383,1
00060,0.25455093687257613,0.1072921433551292,1
00061,0.5198605373947337,0.25962177902029276,1
00062,0.3336897710977785,0.16183451844909436,1
00063,0.5009141336042721,0.23620102238614912,1
00064,0.5985464918753483,0.2649716691938278,1
00065,0.24567853046251004,0.11974387045974212,1
00066,0.5456101892557755,0.22335108585834776,1
00067,0.3098268133132087,0.11580703292421586,1
00068,0.35654251201273496,0.1517307705709766,1
00069,0.1886022911721306,0.08522591495443826,1
00070,0.3039506621662666,0.14284254101292992,1
00071,0.4274278323952165,0.21576431495972992,1
00072,0.3779125701651582,0.16013847656587327,1
00073,0.6705410610298704,0.33984088767926307,1
00074,0.5529038866486864,0.23063534639953023,1
00075,0.33569850664069745,0.1892471147417379,1
00076,0.47977259079290235,0.25445407904286066,1
00077,0.4109097168925,0.17099655264909544,1
00078,0.7731806465950242,0.4221571471319018,1
00079,0.42383135979408226,0.17771614967962363,1
00080,0.37448801520858016,0.16550546084801918,1
00081,0.44149672962597003,0.19147728597973893,1
00082,0.5063169171119195,0.24155747310109726,1
00083,0.4900741208976461,0.23806620123846076,1
00084,0.3165307284860372,0.1511092913250078,1
00085,0.2941218029443836,0.11228665442444467,1
00086,0.10932214520542964,0.04004037285519207,1
00087,0.32192987828574354,0.13095859620036746,1
00088,0.581322630594004,0.3773235751674828,1
00089,0.45555362952014655,0.20416215105097704,1
00090,0.499876400640322,0.21836339313842018,1
00091,0.4721735121461155,0.24080969878325156,1
00092,0.6857880532800883,0.362076095349086,1
00093,0.48657110583380664,0.22882180562352,1
00094,0.378254908964658,0.19803543677059846,1
00095,0.2961790757191054,0.13567323337779422,1
00096,0.8061672889859021,0.48423495612177814,1
00097,0.4560123283587598,0.19205164318133777,1
00098,0.3088140533261033,0.14519933378902677,1
00099,0.46362946393089305,0.20965067375292937,1
00100,0.29385869257773733,0.12496838868264261,1
00101,0.47134603382486506,0.2527163044532957,1
00102,0.6377881988623073,0.33488210012777325,1
00103,0.3091679147787411,0.12370335298928249,1
00104,0.15840667386044943,0.06567325062629126,1
00105,0.2975662606719607,0.13743627289042062,1
00106,0.3959669662999287,0.16222966403802527,1
00107,0.3957569640993989,0.1803702966354768,1
00108,0.45849717574965215,0.21050312581527253,1
00109,0.5071763749569412,0.2555531417196728,1
00110,0.3617225304121607,0.15348280375834425,1
00111,0.2813493282656859,0.12556701220127672,1
00112,0.3261359823829008,0.15693690730691223,1
00113,0.28847825681890943,0.1285973459069686,1
00114,0.4951353755468668,0.22184649260773828,1
00115,0.5597386332104738,0.29231854064311225,1
00116,0.6263065210291902,0.33401167199064674,1
00117,0.5460342753034255,0.2925743712354591,1
00118,0.5884659582256425,0.3170322353098567,1
00119,0.49332956878567435,0.2280133509766358,1
00120,0.4650031929516132,0.19972468071873972,1
00121,0.5579420673460226,0.2864512687215169,1
00122,0.5404166721399658,0.27941597054548895,1
00123,0.4706839832715191,0.24409416277979426,1
00124,0.5177771076057421,0.30218782086723006,1
00125,0.35439535161348684,0.17306336634409858,1
00126,0.31290687886181845,0.15992711472422735,1
00127,0.21849548434246627,0.09378314795171584,1
00128,0.18608922703001143,0.06557689014063064,1
00129,0.43489000377608905,0.190270209312535,1
00130,0.34862901400710916,0.1655340007669172,1
00131,0.08176637953403215,0.03172402544446257,1
00132,0.6287608748834541,0.3146582031629367,1
00133,0.47154575836347135,0.18694565368336524,1
00134,0.5093447918906163,0.2802923663718968,1
00135,0.6116625079288657,0.2814559237086229,1
00136,0.42877235287243387,0.18790559884157318,1
00137,0.4744178289650879,0.20884299243879154,1
00138,0.5286214380593318,0.25926147511685665,1
00139,0.38483731161348683,0.1606622036429182,1
00140,0.5764232605538511,0.2386031383540077,1
00141,0.37407431318261436,0.18020706289664104,1
00142,0.442581758337597,0.1895256532382796,1
00143,0.6734661644320077,0.3416363892872801,1
00144,0.19132817395158838,0.07057314893873651,1
00145,0.36076695487512495,0.16564145246475204,1
00146,0.4304288121407506,0.2180192239665909,1
00147,0.5813353283060548,0.30585563199590277,1
00148,0.6601828588771785,0.3118649124975089,1
00149,0.46181965555024573,0.23433984301197164,1
00150,0.3887532101042332,0.19602635641706104,1
00151,0.27459893998023405,0.13491624452248502,1
00152,0.42694521621786174,0.1900417316235382,1
00153,0.4660835089135387,0.218660555331517,1
00154,0.3968983785396067,0.1761446116082677,1
00155,0.5893384418358162,0.3072500037585159,1
00156,0.5732389232784127,0.3093088538548527,1
00157,0.2780211485246102,0.12005360024065415,1
00158,0.6655948548971691,0.28556659898460757,1
00159,0.43220974445304466,0.23603804213872293,1
00160,0.24216506247662134,0.09697617593158216,1
